"date","PIB","IPCA","SELIC","CAMBIO","DESEMPREGO"
2000-09-01,-0.0474107866391495,0.00229564649319958,-0.19,0.0164531516740412,-0.70000028610229
2000-10-01,0.0641302558762735,0.00139764103382589,0.0700000000000001,0.0217376470583488,-0.70000028610229
2000-11-01,0.00677357151715086,0.00319582779944305,-0.0700000000000001,0.0357591680804227,-0.70000028610229
2000-12-01,-0.0171071789762252,0.00588014455392738,-0.02,0.00782672742330071,-0.70000028610229
2001-01-01,-0.0318758472676777,0.00568630957564764,0.0700000000000001,-0.00449416005897363,-0.70000028610229
2001-02-01,-0.00877135018312636,0.00459055648173123,-0.25,0.023972018749928,-0.70000028610229
2001-03-01,0.0635493253650488,0.00379088412952377,0.24,0.0426054215084921,-0.70000028610229
2001-04-01,-0.00677985029521899,0.00578181453814075,-0.0700000000000001,0.0483750475316633,-0.70000028610229
2001-05-01,0.0331897749779753,0.00409126876803345,0.15,0.0466651809058085,-0.70000028610229
2001-06-01,-0.0578718365512394,0.00518874682211834,-0.0700000000000001,0.0336547581752598,-0.70000028610229
2001-07-01,0.0538774376280724,0.0132112160469706,0.23,0.0372755026193464,-0.70000028610229
2001-08-01,0.020604454360166,0.00697337464180858,0.1,0.0179301285881197,-0.70000028610229
2001-09-01,-0.0393610674247462,0.00279496185719275,-0.28,0.0622124255715275,-0.70000028610229
2001-10-01,0.0661885958032258,0.00826562362788419,0.21,0.0253234240529855,-0.70000028610229
2001-11-01,0.0148963745231629,0.00707685488232546,-0.14,-0.0746697352056107,-0.70000028610229
2001-12-01,-0.0421485287286352,0.00648111212930669,0,-0.0736028032365789,-0.70000028610229
2002-01-01,-0.00569588236852958,0.00518884272440356,0.14,0.00641487745267966,-0.70000028610229
2002-02-01,-0.00802052439426326,0.00359381549966997,-0.28,0.017390292087847,-0.70000028610229
2002-03-01,0.0606269963450874,0.00598107146604576,0.12,-0.0306450543116531,-0.70000028610229
2002-04-01,0.0162562313965591,0.00796985219900659,0.11,-0.0112317380851192,-0.70000028610229
2002-05-01,0.0259637505703836,0.00209559543902937,-0.0700000000000001,0.0667024998254788,-0.70000028610229
2002-06-01,-0.00103734407134581,0.00418878021009306,-0.0799999999999998,0.0900314932441602,-0.70000028610229
2002-07-01,0.0274284917670826,0.0118320618561807,0.21,0.0781697609817381,-0.70000028610229
2002-08-01,0.00741000976732131,0.00647712710965997,-0.1,0.0580991093993737,-0.70000028610229
2002-09-01,-0.0210517943101127,0.00717232304889492,-0.0600000000000001,0.071932403428715,-0.70000028610229
2002-10-01,0.0618760110483816,0.0130171245122064,0.27,0.130012248277626,-0.70000028610229
2002-11-01,0.0211177261850182,0.029755134513068,-0.11,-0.0622092779456793,-0.70000028610229
2002-12-01,-0.0430211513680323,0.020780367382045,0.2,0.0137488799014818,-0.70000028610229
2003-01-01,-0.0238043675037414,0.0222529822643214,0.23,-0.0531083206543939,-0.70000028610229
2003-02-01,0.0324614241554766,0.0155803071239946,-0.14,0.0433786490215391,-0.70000028610229
2003-03-01,0.0541996592016059,0.0122265135805995,-0.05,-0.0409090456628562,-0.70000028610229
2003-04-01,0.0192637596807739,0.00965253980345082,0.0900000000000001,-0.100083458556983,-0.70000028610229
2003-05-01,-0.0126858547619673,0.00608226489961261,0.0999999999999999,-0.0536948889424516,-0.70000028610229
2003-06-01,-0.0116168788166,-0.00150216049910856,-0.11,-0.0248415288861508,-0.70000028610229
2003-07-01,0.0561993736411459,0.00199779161285996,0.22,-0.00118026882170752,-0.70000028610229
2003-08-01,-0.00791778268975918,0.00339397152135756,-0.31,0.0417357832098104,-0.70000028610229
2003-09-01,0.0255001219082089,0.00777040784828387,-0.0900000000000001,-0.0269104815113415,-0.70000028610229
2003-10-01,0.0419593673077028,0.00289501367675005,-0.04,-0.0212019631996698,-0.70000028610229
2003-11-01,-0.00830609665078619,0.00339626376494984,-0.3,0.0181171278484595,-0.70000028610229
2003-12-01,0.00102131831787666,0.00518500526427523,0.03,0.003940047923646,-0.70000028610229
2004-01-01,-0.0619771980839001,0.00756942969630892,-0.1,-0.0254537159704087,-0.70000028610229
2004-02-01,-0.0118107321736058,0.0060800442927178,-0.19,0.0271619500721714,-0.70000028610229
2004-03-01,0.0966841863229089,0.00468783964643205,0.3,-0.00850164525532038,-0.70000028610229
2004-04-01,-0.00260628416917363,0.00369239303880686,-0.2,0.000172120002490228,-0.70000028610229
2004-05-01,0.0160848939922307,0.00508543915111304,0.05,0.0647708361577821,-0.70000028610229
2004-06-01,0.0359802400016971,0.00707297741813129,0,0.00921665510492398,-0.70000028610229
2004-07-01,0.0358129478022402,0.00905713788934293,0.0600000000000001,-0.0299488664791987,-0.70000028610229
2004-08-01,-0.0128734785491851,0.00687487992761415,0,-0.0112288157510003,-0.70000028610229
2004-09-01,-0.0268159187222121,0.00329649567032497,-0.04,-0.0379517408171623,-0.70000028610229
2004-10-01,0.0348085338769231,0.00439119159404466,-0.04,-0.0133047379142635,-0.70000028610229
2004-11-01,0.0367567813136489,0.00687673572970926,0.04,-0.0237358809647026,-0.70000028610229
2004-12-01,0.00867180340086726,0.00856121225424111,0.23,-0.0246441432781686,-0.70000028610229
2005-01-01,-0.0873197145685278,0.00578169636769044,-0.1,-0.0093168375802305,-0.70000028610229
2005-02-01,-0.0175089910703701,0.00588443607933797,-0.16,-0.0360017705472443,-0.70000028610229
2005-03-01,0.0879114502872778,0.00607937069769893,0.31,0.0403382425677253,-0.70000028610229
2005-04-01,0.00969984156833092,0.00866063990542898,-0.12,-0.0475261237292458,-0.70000028610229
2005-05-01,0.00179149620326591,0.00488834152521012,0.0900000000000001,-0.050265033445126,-0.70000028610229
2005-06-01,0.0188917620758104,-0.000202025916571813,0.0900000000000001,-0.0161575657247007,-0.70000028610229
2005-07-01,0.0174924416219611,0.00249821037799869,-0.0800000000000001,-0.0167179051379199,-0.70000028610229
2005-08-01,0.0170902437979663,0.00169957108627639,0.15,-0.00545167752766251,-0.70000028610229
2005-09-01,-0.0309565088796475,0.00349476543106242,-0.16,-0.0284542340966587,-0.70000028610229
2005-10-01,0.0412448447629483,0.00747065165012462,-0.0900000000000001,-0.0166622895170692,-0.70000028610229
2005-11-01,0.0292303561512153,0.00548544679438656,-0.03,-0.0204678305402924,-0.70000028610229
2005-12-01,0.0187431826599429,0.00359167545033134,0.0900000000000001,0.0332422091686386,-0.70000028610229
2006-01-01,-0.0672841921906766,0.0058831101539738,-0.04,-0.00509018607499978,-0.70000028610229
2006-02-01,-0.0389152708334901,0.00409299402591135,-0.28,-0.0505271872964562,-0.70000028610229
2006-03-01,0.0637097688778887,0.00429018806551706,0.27,-0.00459152535432628,-0.70000028610229
2006-04-01,-0.0276774284315042,0.00209747098683,-0.34,-0.0106083196864478,-0.70000028610229
2006-05-01,0.0671107638022939,0.0010005740561434,0.2,0.0226680707900662,-0.70000028610229
2006-06-01,0.00603408539361006,-0.00210313996267608,-0.1,0.0317329102875021,-0.70000028610229
2006-07-01,0.0389290481181668,0.00189767737068181,-0.01,-0.0266021097148254,-0.70000028610229
2006-08-01,0.0136453741582834,0.000500014545724348,0.0900000000000001,-0.0153792514574238,-0.70000028610229
2006-09-01,-0.0426599963052308,0.00209810860156967,-0.2,0.00592183086094422,-0.70000028610229
2006-10-01,0.0636643439234277,0.00329311504415841,0.03,-0.00945458217605999,-0.70000028610229
2006-11-01,0.0251282876329864,0.00309404758595022,-0.0700000000000001,0.0044603521422607,-0.70000028610229
2006-12-01,0.00741404967476278,0.00478764179671032,-0.03,-0.00371557716951088,-0.70000028610229
2007-01-01,-0.0473098002167447,0.00439178744706581,0.0900000000000001,-0.00531866514592516,-0.70000028610229
2007-02-01,-0.0407300927975669,0.00439153702730355,-0.21,-0.0199382963201089,-0.70000028610229
2007-03-01,0.0708602224615174,0.0036927775600093,0.18,-0.0036334122297963,-0.70000028610229
2007-04-01,-0.0113705841268246,0.00249699321422714,-0.11,-0.0275320247448612,-0.70000028610229
2007-05-01,0.0516753413190436,0.00279511056755322,0.0900000000000001,-0.0251259479001917,-0.70000028610229
2007-06-01,0.010759960812214,0.0027948121003325,-0.12,-0.0254110147635971,-0.70000028610229
2007-07-01,0.0208969026251076,0.00239842814083424,0.0599999999999999,-0.025754747581355,-0.70000028610229
2007-08-01,0.00509766415632917,0.00469039814738981,0.02,0.0432589801491683,-0.70000028610229
2007-09-01,-0.0524829084269989,0.00179872873949805,-0.19,-0.0343719136173302,-0.70000028610229
2007-10-01,0.0815034025647794,0.00299564595140289,0.13,-0.0533243378541781,-0.70000028610229
2007-11-01,-4.1332749720624e-06,0.00379099041823672,-0.0900000000000001,-0.0174268271484168,-0.70000028610229
2007-12-01,0.00215442489647977,0.00737441268736738,0,0.0090595110805467,-0.70000028610229
2008-01-01,-0.0217328301685562,0.00538519991686037,0.0900000000000001,-0.00657545854143826,-0.70000028610229
2008-02-01,-0.0194389048875969,0.0048890439180953,-0.13,-0.0266271016230522,-0.70000028610229
2008-03-01,0.0397858055249607,0.00478953220968759,0.0399999999999999,-0.0117076212767794,-0.70000028610229
2008-04-01,0.0271727972751421,0.00548423447385371,0.0600000000000001,-0.0110166362065021,-0.70000028610229
2008-05-01,0.0243916226166103,0.00786973870607532,-0.02,-0.0169667729806698,-0.70000028610229
2008-06-01,0.0416949745743889,0.00737393264570851,0.08,-0.0253842417209106,-0.70000028610229
2008-07-01,0.0452539013364888,0.00528419567802807,0.11,-0.0171413178827276,-0.70000028610229
2008-08-01,-0.0323781067557256,0.00279635077987272,-0.05,0.0130541187324577,-0.70000028610229
2008-09-01,-0.0148341338124141,0.00259636794511398,0.0800000000000001,0.10995435364106,-0.70000028610229
2008-10-01,0.055901236749806,0.00449095765596486,0.0799999999999998,0.188574665613096,-0.70000028610229
2008-11-01,-0.0356471719907088,0.00359424682979093,-0.16,0.042101043597545,-0.70000028610229
2008-12-01,-0.0235255015344311,0.00279699159781277,0.1,0.0550030236729654,-0.70000028610229
2009-01-01,-0.0562827786950493,0.00478654614125418,-0.0700000000000001,-0.0370239299883198,-0.70000028610229
2009-02-01,-0.023929853340805,0.00548593271847242,-0.19,0.00229511846985364,-0.70000028610229
2009-03-01,0.0717691447550006,0.00199613827325784,0.11,0.00047568596974723,-0.70000028610229
2009-04-01,-0.0100364008233385,0.00478949001127571,-0.13,-0.047772523904917,-0.70000028610229
2009-05-01,0.0331938315166287,0.004688867380648,-0.07,-0.0680183340317819,-0.70000028610229
2009-06-01,0.027122465040577,0.00359243814293198,-0.01,-0.0514440393618323,-0.70000028610229
2009-07-01,0.0347288928315486,0.00239677492827273,0.03,-0.0127547501604447,-0.70000028610229
2009-08-01,-0.0042262044357031,0.00149842961732904,-0.1,-0.0464017144399128,-0.70000028610229
2009-09-01,-0.00381566639650011,0.00239751578081027,0,-0.0138671218144283,-0.70000028610229
2009-10-01,0.0640775633879773,0.00279597909243989,0,-0.0457820487785059,-0.70000028610229
2009-11-01,0.0103895078440495,0.00409288882976533,-0.0299999999999999,-0.00716186496592819,-0.70000028610229
2009-12-01,0.0274003208924256,0.00369186649215081,0.07,0.0139870470340546,-0.70000028610229
2010-01-01,-0.0815395186651742,0.00747138166103944,-0.07,0.0167213758580924,-0.70000028610229
2010-02-01,-0.0113090560359694,0.00776852444365339,-0.0700000000000001,0.0333880228027621,-0.70000028610229
2010-03-01,0.0868623872060041,0.00518573574256997,0.17,-0.0300210162548579,-0.70000028610229
2010-04-01,-0.0147661996299338,0.00568536550062682,-0.09,-0.0164938217216309,-0.70000028610229
2010-05-01,0.0285858064762365,0.00429113310202567,0.08,0.0317273403008748,-0.70000028610229
2010-06-01,0.0158078906093007,0,0.04,-0.00386975992892868,-0.70000028610229
2010-07-01,0.0349887115857133,9.96497793259721e-05,0.07,-0.020480823320818,-0.70000028610229
2010-08-01,0.0053141078180392,0.000398499846195222,0.03,-0.00566959223658148,-0.70000028610229
2010-09-01,-0.0089250256028528,0.00448820837477193,-0.04,-0.0235291436742552,-0.70000028610229
2010-10-01,0.040548295527282,0.00747291173852993,-0.0399999999999999,-0.0192183635275384,-0.70000028610229
2010-11-01,0.0334766342262824,0.00826484954735029,0,0.0160875581262514,-0.70000028610229
2010-12-01,-0.00255465048720716,0.00628084999342171,0.12,-0.011673775944211,-0.70000028610229
2011-01-01,-0.0654517046102452,0.00826702078778041,-0.0700000000000001,-0.0110137923611634,-0.70000028610229
2011-02-01,0.0051670359195235,0.00796836668139811,-0.02,-0.00413866836669063,-0.70000028610229
2011-03-01,0.0377796438609224,0.00786872012785267,0.0800000000000001,-0.00535259133899468,-0.70000028610229
2011-04-01,0.00335673007192838,0.00767089368619267,-0.0800000000000001,-0.0448300966443296,-0.70000028610229
2011-05-01,0.0481199155445857,0.00469030820611493,0.15,0.0169469084107465,-0.70000028610229
2011-06-01,0.0127374290519864,0.00149831279452783,-0.03,-0.0165685743372507,-0.70000028610229
2011-07-01,0.00589201060269318,0.00159833638515572,0.01,-0.0146701897477938,-0.70000028610229
2011-08-01,0.00967053562870923,0.00369257791961175,0.1,0.0209547755404831,-0.70000028610229
2011-09-01,-0.0407499149889201,0.00528691415735771,-0.13,0.0914183915766936,-0.70000028610229
2011-10-01,0.0453091457133592,0.00429201165107962,-0.0599999999999999,0.0130082211454216,-0.70000028610229
2011-11-01,0.0288276561663547,0.0051864510997266,-0.02,0.0100095595833661,-0.70000028610229
2011-12-01,0.00520844712011836,0.00498636633038529,0.05,0.0256362419622099,-0.70000028610229
2012-01-01,-0.064279800945199,0.00558411885645782,-0.02,-0.0260337920946578,-0.70000028610229
2012-02-01,-0.000103759201403264,0.00448916214956618,-0.14,-0.0406445355856619,-0.70000028610229
2012-03-01,0.0679558683138488,0.00209774032414423,0.07,0.0438179860059509,0.100000381469719
2012-04-01,-0.028916104871314,0.00637942700523908,-0.11,0.0326154591376513,0.19999980926514
2012-05-01,0.0472829488377009,0.00359271480666123,0.03,0.0683602008217505,-0.0999999999999996
2012-06-01,-0.00392192802093128,0.000798545425951147,-0.1,0.0313284517533524,-0.100000000000001
2012-07-01,0.039110545360483,0.00429201194082829,0.04,-0.0100179412751084,0.100000000000001
2012-08-01,0.0126754238667495,0.00409145560443314,0.0099999999999999,0.000352582856683492,-0.100000000000001
2012-09-01,-0.0648877552496643,0.00568420491024391,-0.15,-0.000673123339992254,-0.2
2012-10-01,0.071452865235818,0.00588290127352664,0.07,0.000878439213404691,0.2
2012-11-01,0.00270364144826196,0.00598279910925115,-0.0599999999999999,0.0185106696517348,0.100000000000001
2012-12-01,-0.00146515017786797,0.00786997490680719,0,0.0048474736217492,0.399999999999999
2013-01-01,-0.0216509117581776,0.0085629125047415,0.0499999999999999,-0.022769214222397,-0.3
2013-02-01,-0.0381119807102497,0.00598189658646042,-0.11,-0.0288789773317134,0
2013-03-01,0.069670972024376,0.00468909078174029,0.0600000000000001,0.00485075472397223,-0.0999999999999996
2013-04-01,0.0264298919995731,0.00548538790029696,0.0599999999999999,0.00972010422295722,0
2013-05-01,0.000449703906948429,0.0036924449634963,-0.01,0.0161726368655208,-0.100000000000001
2013-06-01,0.00862405096833463,0.00259761402833902,0.01,0.0656856453501015,0
2013-07-01,0.034623728710514,0.000298670113011212,0.11,0.0358026566010745,-0.2
2013-08-01,-0.012282762601652,0.00239689056547476,-0.01,0.0392088197092939,0
2013-09-01,-0.0316200482123161,0.00349366860645794,0,-0.0310967377536101,0.2
2013-10-01,0.0605739571354267,0.00568321997351617,0.1,-0.0367220607094947,-0.399999999999999
2013-11-01,-0.00101345726131008,0.00538663082020641,-0.0900000000000001,0.0475927569224038,0
2013-12-01,0.0167344463238575,0.00915751528545172,0.0700000000000001,0.0216200371659822,-0.4
2014-01-01,-0.0379125274373511,0.00548371945131976,0.0599999999999999,0.0155479280601185,0.2
2014-02-01,-0.0123056570980555,0.00687605722978724,-0.0599999999999999,0.000623525824834159,0
2014-03-01,0.0258661203260129,0.00915841798434869,-0.02,-0.0244651584131204,0.0999999999999996
2014-04-01,0.0141961911987298,0.00667787236060313,0.0499999999999999,-0.041157977467198,0
2014-05-01,0.00972203609020994,0.00458876749808468,0.05,-0.0051410862113046,-0.0999999999999996
2014-06-01,-0.0318326680484375,0.00399197074305313,-0.05,0.00654484345080719,0
2014-07-01,0.0499353878774862,0.000101047866460036,0.13,-0.00486143521176807,0.399999999999999
2014-08-01,-0.0103042796336084,0.00249768652453675,-0.08,0.0193271504898243,-0.199999999999999
2014-09-01,-0.00111643214768264,0.00568353234611152,0.04,0.0281911140583561,0
2014-10-01,0.0346160818060426,0.00419040421958528,0.0399999999999999,0.0482903003529707,0.199999999999999
2014-11-01,-0.00777444365670554,0.00508684046053887,-0.11,0.0402732845401585,0
2014-12-01,0.0209908712010467,0.00776928601737481,0.12,0.0349011520566577,0.100000000000001
2015-01-01,-0.0554301210852088,0.0123231988642072,-0.02,-0.00194118840899105,0.0999999999999996
2015-02-01,-0.0273462586759496,0.0121251125779409,-0.12,0.0669012597862627,0.3
2015-03-01,0.0865392886722702,0.0131144723090468,0.22,0.108600611109708,0
2015-04-01,-0.0306339383110856,0.00707530328946326,-0.0900000000000001,-0.0311500653415469,0.100000000000001
2015-05-01,-0.00695963016782564,0.00737172407226261,0.04,0.00605539174573022,0.899999999999999
2015-06-01,0.00702723785544102,0.00787008588751448,0.0800000000000001,0.0162178531564585,-0.0999999999999996
2015-07-01,0.0316081349553112,0.00617984042493269,0.11,0.035176139737185,-0.0999999999999996
2015-08-01,-0.019642142503157,0.00219720578137306,-0.0699999999999998,0.0865081037049049,1
2015-09-01,0.0070793683372532,0.00538503521749689,0,0.10579680823002,0.199999999999999
2015-10-01,0.044988753878485,0.00816543146944859,0,-0.00675755945959722,-0.199999999999999
2015-11-01,-0.00970153603620894,0.0100493145068459,-0.05,-0.0270952260500754,0.299999999999999
2015-12-01,0.0156392082975998,0.0095532513459915,0.0999999999999999,0.0247702426162451,-0.0999999999999996
2016-01-01,-0.0625270135834288,0.012619315128827,-0.0999999999999999,0.0457577248809964,0.4
2016-02-01,0.00148314138825612,0.00895929050709121,-0.0600000000000001,-0.0195896278964531,0.9
2016-03-01,0.0515476449780614,0.00429033161548276,0.16,-0.0703238515021993,-0.4
2016-04-01,-0.0174186093251869,0.0060822006380743,-0.0999999999999999,-0.0379953960989838,0.6
2016-05-01,0.0102001596779395,0.00776875549496125,0.05,-0.00747598180110809,0.200000000000001
2016-06-01,0.0441935453621145,0.00349318480249572,0.0499999999999998,-0.0329817765060767,0.0999999999999996
2016-07-01,-0.00656721396446613,0.0051873180378923,-0.0499999999999998,-0.0445441382981833,0.9
2016-08-01,0.00339793094556917,0.00439027314411966,0.11,-0.0202525006136534,-0.100000000000001
2016-09-01,-0.0474597091961897,0.00079980842627414,-0.11,0.0144522701781984,-0.399999999999999
2016-10-01,0.0293464144339382,0.00259759831484274,-0.0600000000000001,-0.0219141643364353,0.899999999999999
2016-11-01,0.030691639858512,0.00179940096563591,-0.01,0.0478747994403883,0.100000000000001
2016-12-01,0.0438064345969948,0.00299461696436509,0.0800000000000001,0.00306830577399131,0.0999999999999996
2017-01-01,-0.071831982784877,0.00379328636422649,-0.03,-0.0475624254176152,0.199999999999999
2017-02-01,-0.0239165372365431,0.00329462828420191,-0.22,-0.029336613238556,0.200000000000001
2017-03-01,0.0570665915476063,0.00249601431998592,0.18,0.00762059643417823,-0.100000000000001
2017-04-01,-0.0356725817343513,0.00139894511283067,-0.26,0.00263194005994571,-0.0999999999999996
2017-05-01,0.0440421832611921,0.00309558397914245,0.14,0.0230556028385778,-0.199999999999999
2017-06-01,0.0142899718057841,-0.00230268155257995,-0.12,0.0264680637897534,-0.0999999999999996
2017-07-01,0.00120368428755491,0.00239765145132331,-0.01,-0.0274553823715553,0.0999999999999996
2017-08-01,-0.00337724973257458,0.0018975063804465,0,-0.017378141928486,-0.4
2017-09-01,-0.0492653492604784,0.00159771083719917,-0.16,-0.00513105928673974,0.199999999999999
2017-10-01,0.0379083727046208,0.00419212938201952,0,0.0178501591536178,-0.0999999999999996
2017-11-01,0.0303105011779152,0.00279659803570986,-0.0700000000000001,0.021118156614383,-0.0999999999999996
2017-12-01,0.0392803658570511,0.00439082669439728,-0.0299999999999999,0.00994657855489489,-0.0999999999999996
2018-01-01,-0.058115282454823,0.00289626267990251,0.0399999999999999,-0.0250189727733909,0.299999999999999
2018-02-01,-0.0493191042774868,0.00319523376527187,-0.11,0.00958609416437772,-0.0999999999999996
2018-03-01,0.0573425192599313,0.000899221577245868,0.0600000000000001,0.0115680760523129,0
2018-04-01,-0.00135938074343045,0.00219716232886569,-0.01,0.0383819276513544,-0.299999999999999
2018-05-01,-0.0223139489747037,0.00399255121032027,0,0.0649333874613267,0.0999999999999996
2018-06-01,0.0597515173388832,0.0125214205091968,0,0.0370206711216674,0.0999999999999996
2018-07-01,0.0040506946628156,0.00329521542398759,0.02,0.0146212501451806,-0.300000000000001
2018-08-01,-0.000511403441288749,-0.000899416625909311,0.0299999999999999,0.0260466816933873,0
2018-09-01,-0.0456056927862409,0.00478822386630462,-0.1,0.0464442534861853,-0.299999999999999
2018-10-01,0.0613153562932141,0.00448917344967548,0.0700000000000001,-0.0910341414385443,0.4
2018-11-01,0.00327680924834439,-0.00210265007356369,-0.05,0.00747912536262918,0
2018-12-01,0.0154182955619344,0.00149898297370576,0,0.0250715965457766,0.199999999999999
2019-01-01,-0.0418179361432198,0.00319450941785426,0.05,-0.0370180755828573,0
2019-02-01,-0.0182624776188902,0.00429023675139106,-0.05,-0.00483102582452921,-0.300000000000001
2019-03-01,0.0195064037062664,0.00747163337833179,-0.02,0.0324670303631565,-0.0999999999999996
2019-04-01,0.0234522030275386,0.00568351322154825,0.05,0.0128331693755759,0
2019-05-01,0.0195265854174256,0.00129933333892396,0.02,0.0266871706113692,-0.199999999999999
2019-06-01,-0.0105154356145487,9.97313009420964e-05,-0.0700000000000001,-0.0363163060418219,-0.0999999999999996
2019-07-01,0.0469619176861027,0.00189874990584649,0.1,-0.0208240872191421,0.0999999999999996
2019-08-01,-0.0175230288723682,0.0011000459302295,-0.07,0.0617446272624691,0.299999999999999
2019-09-01,-0.0032018675774772,-0.000399702810030433,-0.04,0.024943471872978,-0.299999999999999
