"date","TVP_2SRR","Ridge"
1999-06-01,0.242288092481024,0.0553463460392267
1999-07-01,0.246599647938527,0.0553738060804831
1999-08-01,0.26350544156688,0.0550704117960952
1999-09-01,0.263463354044203,0.0549530794290784
1999-10-01,0.278066568495997,0.0552852691048104
1999-11-01,0.270543459642312,0.0551967213054519
1999-12-01,0.266448571370844,0.0551591733212206
2000-01-01,0.275249223482617,0.0549788179240355
2000-02-01,0.273080774586959,0.0545671552646694
2000-03-01,0.263740445633097,0.054628826460916
2000-04-01,0.2617487942844,0.0546516870882752
2000-05-01,0.25235298859864,0.0541357378678296
2000-06-01,0.245513498323742,0.0542540844810885
2000-07-01,0.241217013416292,0.0542953676683415
2000-08-01,0.233670630271583,0.0539927255461474
2000-09-01,0.226430095021022,0.0539668555277821
2000-10-01,0.223793547865477,0.0536954547228817
2000-11-01,0.217258071789139,0.0534964775301336
2000-12-01,0.216389754640798,0.0533901859792742
2001-01-01,0.224838233515642,0.0532985513396781
2001-02-01,0.222828769764361,0.0530982205204648
2001-03-01,0.234826191463263,0.0527136645696147
2001-04-01,0.231402012421837,0.0526530228252002
2001-05-01,0.242001207181521,0.0493805461047178
2001-06-01,0.239801758477546,0.0491642452093729
2001-07-01,0.23897364958263,0.0517286367172668
2001-08-01,0.236401143377207,0.0486404261803475
2001-09-01,0.262773213231723,0.0516128845296184
2001-10-01,0.26703852538845,0.049677631286793
2001-11-01,0.24163961298261,0.04955728160691
2001-12-01,0.215354945707234,0.0497273733529026
2002-01-01,0.216905403440435,0.0497119395902076
2002-02-01,0.219335339615796,0.0494909960288896
2002-03-01,0.212781903272631,0.0488404231078647
2002-04-01,0.235711834254038,0.0486092900074144
2002-05-01,0.213719000699581,0.0484087588970992
2002-06-01,0.210300958696618,0.0482002695416445
2002-07-01,0.207350368562822,0.0486305414239188
2002-08-01,0.210755502551963,0.0483963277612558
2002-09-01,0.209022593894658,0.0482824902046177
2002-10-01,0.202625541115223,0.048369978011419
2002-11-01,0.204051228124042,0.0483936791302739
2002-12-01,0.197573238107799,0.0482311387012041
2003-01-01,0.197388039817803,0.048227682497885
2003-02-01,0.199633434007851,0.048318552746804
2003-03-01,0.202345383015477,0.0484250806089134
2003-04-01,0.195625162732683,0.0484030244145429
2003-05-01,0.208466024682036,0.0465655664718679
2003-06-01,0.231497145854031,0.0459592366258365
2003-07-01,0.198078419724518,0.0452341033473278
2003-08-01,0.172434300140112,0.0452077180809289
2003-09-01,0.157903776573855,0.0451082284144775
2003-10-01,0.1624012611978,0.0452753366799974
2003-11-01,0.127296250143571,0.0451165611193361
2003-12-01,0.18196486030904,0.0450616398168884
2004-01-01,0.182041795400896,0.0449434022640265
2004-02-01,0.194512457810116,0.0450469411287819
2004-03-01,0.195280873234817,0.0452866079105397
2004-04-01,0.194545250053489,0.0453370672342593
2004-05-01,0.187674042790446,0.0451930357088078
2004-06-01,0.187175489403621,0.0451071124642164
2004-07-01,0.188304433121219,0.0450588993736472
2004-08-01,0.187814898076639,0.0449556358447694
2004-09-01,0.195733129318376,0.0448583963536581
2004-10-01,0.189064034597515,0.0449468785565574
2004-11-01,0.181150112606107,0.0450056592495843
2004-12-01,0.186159041258211,0.0454274184210458
2005-01-01,0.175103744713719,0.045273451055081
2005-02-01,0.174278538690599,0.0449280303619708
2005-03-01,0.175558651655086,0.0445006711183431
2005-04-01,0.186013537944264,0.0443995578173295
2005-05-01,0.168086057930162,0.0445999122727347
2005-06-01,0.165902363610814,0.0445299274215505
2005-07-01,0.180126295602512,0.0444477982212818
2005-08-01,0.179812820679049,0.0442773615534196
2005-09-01,0.183167225253326,0.0447926523447376
2005-10-01,0.207464790537569,0.04555898025065
2005-11-01,0.164433034707706,0.0455241107882974
2005-12-01,0.135582378154057,0.0453923663494147
2006-01-01,0.158094334678809,0.0456007659937613
2006-02-01,0.152465724228167,0.0450042467373616
2006-03-01,0.194188746519764,0.0450919414272696
2006-04-01,0.174441660803711,0.0452542159612864
2006-05-01,0.134465753852472,0.0450608469653131
2006-06-01,0.138117880494551,0.0449478435478747
2006-07-01,0.133146022264345,0.0449332061713298
2006-08-01,0.140163315180531,0.0447716986863128
2006-09-01,0.186572693689599,0.0447767219902301
2006-10-01,0.184228408379672,0.0446032675676684
2006-11-01,0.241609424084636,0.0447544663863331
2006-12-01,0.291739306752575,0.0448331670833007
2007-01-01,0.284328896895017,0.0447321113548332
2007-02-01,0.277241265133614,0.0448488093156412
2007-03-01,0.283754118351802,0.0450865302500607
2007-04-01,0.275047291228487,0.0451462464188813
2007-05-01,0.233007584346354,0.0451440445507872
2007-06-01,0.229140081573233,0.0451258109696811
2007-07-01,0.226963965309426,0.044986295821188
2007-08-01,0.216275667205431,0.0447679029992723
2007-09-01,0.221172342984538,0.0446002036801431
2007-10-01,0.222106873352371,0.0445881401003588
2007-11-01,0.235622627942711,0.0446901603356442
2007-12-01,0.251052256920911,0.0448222850406972
2008-01-01,0.242792152814682,0.0452449841536067
2008-02-01,0.247462219981233,0.0453797066813638
2008-03-01,0.25019255023965,0.04530977634805
2008-04-01,0.254423996471158,0.0452964039128456
2008-05-01,0.258451206942112,0.0450997508910614
2008-06-01,0.258740979390888,0.0454607802670737
2008-07-01,0.267428317660455,0.0460248137234429
2008-08-01,0.279345448964592,0.0464094075896919
2008-09-01,0.273986285539512,0.0480722557061391
2008-10-01,0.342424457018554,0.0478413204515236
2008-11-01,0.397654597282081,0.0477088720882122
2008-12-01,0.359440447496015,0.047497870512446
2009-01-01,0.298463275734208,0.0487527281710914
2009-02-01,0.303196109498141,0.0483230872412114
2009-03-01,0.439627561651876,0.0468293218371863
2009-04-01,0.382586880633809,0.0465271849726991
2009-05-01,0.397455845438496,0.0461195627345842
2009-06-01,0.377294590400579,0.0466169631204993
2009-07-01,0.41032079819945,0.0465433905084124
2009-08-01,0.344043398133402,0.0471216054533193
2009-09-01,0.332658893069799,0.0480891221786146
2009-10-01,0.355911157097543,0.0482751855240298
2009-11-01,0.401209038334551,0.0487121049238683
2009-12-01,0.437674693470657,0.0485680194327237
2010-01-01,0.443779403613429,0.0488794619339977
2010-02-01,0.431656234817465,0.0485746492246901
2010-03-01,0.430466972202951,0.0480516301499644
2010-04-01,0.423237337908031,0.0495616264118231
2010-05-01,0.368035056710285,0.0490019101702637
2010-06-01,0.391681866577182,0.0487522766183053
2010-07-01,0.403373470168539,0.0467440115396345
2010-08-01,0.389524334508512,0.0467351772701063
2010-09-01,0.364837723684612,0.0466338260560536
2010-10-01,0.437527784886778,0.0466364752181253
2010-11-01,0.31574042852117,0.0465179794038974
2010-12-01,0.344503783759304,0.0463657874368057
2011-01-01,0.391835431977279,0.0471393011879322
