"date","ganho","delta_lam"
"1999-07-01",0.13644443297563,479.587485392167
"1999-08-01",0.0919045525404486,479.721625284945
"1999-09-01",0.561947891259713,480.13831468463
"1999-10-01",0.882321820913998,480.833693569726
"1999-11-01",0.413417401486768,482.208394800253
"1999-12-01",0.45542398242193,482.623833821656
"2000-01-01",0.0314623836176645,483.172201792739
"2000-02-01",-0.115762557853374,177.337157007918
"2000-03-01",-0.0637767069940847,177.4215010947
"2000-04-01",0.0187607415507026,485.277248688734
"2000-05-01",-0.112137471681315,485.510510501043
"2000-06-01",-0.13585228241444,178.122237070085
"2000-07-01",-0.0201662475644905,178.260043921399
"2000-08-01",-0.00708786249355386,178.205558557207
"2000-09-01",0.420126406128005,178.421451734545
"2000-10-01",-0.0338947677996416,178.680649626913
"2000-11-01",1.39720975013034,178.941931631368
"2000-12-01",0.126893939586685,179.061216203624
"2001-01-01",0.27102310556101,179.497715171001
"2001-02-01",0.282739537284748,179.469111836379
"2001-03-01",0.222575043376424,489.306455398084
"2001-04-01",-0.0338786063211422,490.014909298334
"2001-05-01",0.245742811581091,490.078054666844
"2001-06-01",0.013787908551454,489.689067753045
"2001-07-01",2.06595952485544,488.922225130243
"2001-08-01",1.27800399869433,488.667097162375
"2001-09-01",0.201933648902231,487.180073790653
"2001-10-01",-0.600578566004788,485.808003441449
"2001-11-01",2.25443025358935,484.550557207164
"2001-12-01",2.44941553516735,483.797016364219
"2002-01-01",-0.16372579212967,482.474733503126
"2002-02-01",0.179544533611117,481.514076932151
"2002-03-01",0.124106715968111,480.591769315325
"2002-04-01",0.0898408106439295,479.653600458484
"2002-05-01",-2.57275810178628,480.612181818095
"2002-06-01",-1.99974842667301,481.829754704807
"2002-07-01",0.713005162358992,482.503319188109
"2002-08-01",0.498080537051058,482.795445841572
"2002-09-01",-0.00692901155680665,482.995144801322
"2002-10-01",0.242282558831438,483.232418999298
"2002-11-01",-0.00271964647856228,483.673458762367
"2002-12-01",0.31220791225626,483.392128062963
"2003-01-01",0.715931282116527,483.549388159605
"2003-02-01",-0.0457095702967506,483.825758506457
"2003-03-01",0.0128576087339122,484.25955905441
"2003-04-01",-0.589813746394275,177.52081086205
"2003-05-01",0.0941779609558973,177.786011988337
"2003-06-01",-0.279313551107353,177.775877877552
"2003-07-01",0.633034800072405,177.666825180486
"2003-08-01",1.56970428013221,177.796301024763
"2003-09-01",0.658671594224311,178.173650171042
"2003-10-01",0.117413691428134,178.266541528942
"2003-11-01",0.9225700714598,178.986524766566
"2003-12-01",0.0838793277596892,179.404275427383
"2004-01-01",-0.311397647250937,179.459925609843
"2004-02-01",0.31649571602113,179.63274096116
"2004-03-01",0.334667363007931,179.831721326884
"2004-04-01",0.197642780486615,179.887381396227
"2004-05-01",0.694893217085533,179.910658549308
"2004-06-01",0.1718087443931,180.093886200914
"2004-07-01",0.191699003582546,180.456567452665
"2004-08-01",0.23491630439155,180.722740581379
"2004-09-01",-0.141282856388872,180.912742533826
"2004-10-01",0.0283993801853352,493.309391167157
"2004-11-01",0.00115016150777959,180.970904789971
"2004-12-01",0.0162772140016706,181.550727043406
"2005-01-01",0.00150268609172204,181.559765456913
"2005-02-01",0.873147797541595,181.616310202299
"2005-03-01",0.0508155516225977,181.80352803168
"2005-04-01",0.719527773955865,181.969517047111
"2005-05-01",2.23146336400623,182.533098788802
"2005-06-01",1.22681115395757,182.98985646316
"2005-07-01",0.523109235627086,182.935012404136
"2005-08-01",0.329873823410164,499.086108568515
"2005-09-01",-1.72243475496354,500.185951978424
"2005-10-01",-1.18517793033861,183.37356800773
"2005-11-01",0.604570214275819,501.707272089341
"2005-12-01",0.736694914891379,503.054857396322
"2006-01-01",-0.371598776520794,503.249747667028
"2006-02-01",1.66586892169009,504.066297039318
"2006-03-01",11.1713923864665,505.154918117699
"2006-04-01",6.6238159387669,511.536291075558
"2006-05-01",-0.921283128753265,512.551545731572
"2006-06-01",0.268921597550541,188.356773673482
"2006-07-01",0.297256852747447,188.556714135033
"2006-08-01",-0.341945754974847,188.907607279471
"2006-09-01",-0.328734716014944,189.203123271009
"2006-10-01",1.86692652951732,118.438079502897
"2006-11-01",3.09113417496589,130.594780039359
"2006-12-01",0.9132190331725,190.072898785644
"2007-01-01",2.16764107671868,190.159927410787
"2007-02-01",3.66060024654913,190.480379007115
"2007-03-01",-0.339468053178124,98.9732263164682
"2007-04-01",2.85011019658362,131.40605508049
"2007-05-01",0.97124253147176,191.998307466805
"2007-06-01",-1.70845508690844,145.167218478877
"2007-07-01",-1.63672054378854,192.43507975456
"2007-08-01",0.120719543253065,132.306893457319
"2007-09-01",-0.0242474460548711,192.737523388179
"2007-10-01",-0.0562342184912757,193.092804289709
"2007-11-01",0.028874331255399,193.414658651639
"2007-12-01",0.0376060938753719,193.587151284529
"2008-01-01",0.400684539345209,528.507056917773
"2008-02-01",2.55742580806548,193.798222453851
"2008-03-01",1.16982826803609,530.096339004119
"2008-04-01",0.276898383184854,529.873476844894
"2008-05-01",-0.0156384344636925,530.503359704717
"2008-06-01",1.30456108260873,533.090505250183
"2008-07-01",2.28190835197403,534.198618312678
