"date","TVP_2SRR","Ridge"
1999-06-01,0.0263803874186534,0.00591631810471213
1999-07-01,0.0261191384808563,0.00586861862534248
1999-08-01,0.0270791489048412,0.00590883289395583
1999-09-01,0.0269383920258197,0.00590384486130741
1999-10-01,0.0263246158615857,0.00591042623791907
1999-11-01,0.0268413236336642,0.00588113125123584
1999-12-01,0.0269061017542503,0.00587359803287171
2000-01-01,0.0268688911824611,0.00587861235835665
2000-02-01,0.026415978041239,0.00581741290562132
2000-03-01,0.0249596059302314,0.00583522478758398
2000-04-01,0.02221583665815,0.00582875510171279
2000-05-01,0.0250139997643731,0.00577565627051085
2000-06-01,0.0250504255874765,0.00576990826320481
2000-07-01,0.0244082304712078,0.00575791837138034
2000-08-01,0.0241641561197059,0.0057299438636054
2000-09-01,0.0246771717922397,0.00573350427098291
2000-10-01,0.0241828624230721,0.0057278135883991
2000-11-01,0.0250231169878975,0.00569561327908919
2000-12-01,0.0250343721118409,0.00568593769524204
2001-01-01,0.0258912667818222,0.00568428184433516
2001-02-01,0.0264803009382277,0.00571157449593816
2001-03-01,0.0263028987010994,0.00569178637609993
2001-04-01,0.0348992737553565,0.00567382540130754
2001-05-01,0.0262711022751973,0.00530558978209575
2001-06-01,0.026843834727173,0.00531973735056653
2001-07-01,0.0265130164091492,0.00563877973479521
2001-08-01,0.0271402934874589,0.00529129145222269
2001-09-01,0.0292667231876669,0.00562841511197192
2001-10-01,0.0301159037771315,0.00546482114841112
2001-11-01,0.0308065721772912,0.00550666108254284
2001-12-01,0.0303550273449263,0.00556536470785705
2002-01-01,0.0301485369181222,0.00553026487172686
2002-02-01,0.030725532110279,0.00550369714977713
2002-03-01,0.0304922808049851,0.00541939143035615
2002-04-01,0.0297970673667803,0.00540613964544643
2002-05-01,0.0303165833598188,0.00542793835416452
2002-06-01,0.0292337700529243,0.00541008718742181
2002-07-01,0.0294648126322655,0.00546443160977411
2002-08-01,0.0299682696422865,0.0054700248236769
2002-09-01,0.0302506983190611,0.00547119037721502
2002-10-01,0.0300825250261074,0.00546695635028417
2002-11-01,0.0301350036160002,0.00546323480756041
2002-12-01,0.0296974988991419,0.00543899506588462
2003-01-01,0.0298948997460885,0.0054285897227623
2003-02-01,0.0293016322939418,0.0054320044178432
2003-03-01,0.0293993558397199,0.0054524590863637
2003-04-01,0.0302412723268351,0.00542539552714698
2003-05-01,0.0261625939695471,0.00506396853952053
2003-06-01,0.0258348734822165,0.00504108503912215
2003-07-01,0.0249604343711528,0.00504027252480491
2003-08-01,0.0247896263734839,0.00506317779700109
2003-09-01,0.0234960617838855,0.005053440368309
2003-10-01,0.0232766354754737,0.00504032360583654
2003-11-01,0.0243010997214526,0.00500208118268856
2003-12-01,0.024101545650759,0.00499420282829542
2004-01-01,0.0243685416877122,0.00501125754412401
2004-02-01,0.0242466158998392,0.00502390232538468
2004-03-01,0.0243005453222036,0.00500826242690627
2004-04-01,0.0243199570615469,0.00499970702325307
2004-05-01,0.0242900250124532,0.00499543942508142
2004-06-01,0.0242944135512427,0.00501246940233537
2004-07-01,0.0245618007762602,0.00499917629200306
2004-08-01,0.0250582057615908,0.00497979098188383
2004-09-01,0.0250599223773056,0.00497221845403299
2004-10-01,0.0253819867227977,0.0050023420598045
2004-11-01,0.0234032406624498,0.00500386380147774
2004-12-01,0.0232632246375285,0.00500378836025375
2005-01-01,0.0239029184484519,0.00495028214811649
2005-02-01,0.0238331342306933,0.00492947144775927
2005-03-01,0.022595461849818,0.00499152681240242
2005-04-01,0.0225586847405981,0.00498763163570824
2005-05-01,0.02236551129346,0.0049746404290478
2005-06-01,0.0231463674036137,0.00493868178891715
2005-07-01,0.023113328253821,0.00493133277463496
2005-08-01,0.0250873124486399,0.00497518209510196
2005-09-01,0.0241056927119898,0.00498903582378833
2005-10-01,0.0148582665504595,0.00505863220406429
2005-11-01,0.0166651289545658,0.00508351469155143
2005-12-01,0.0176715709707418,0.00488677231402253
2006-01-01,0.0175799586938412,0.00488814059756618
2006-02-01,0.016619845355368,0.00493129060780317
2006-03-01,0.0176093085129394,0.00493372964780045
2006-04-01,0.0173922690608402,0.00493695249495293
2006-05-01,0.0173736754313831,0.00495051544152421
2006-06-01,0.0188107569176766,0.00491108450463907
2006-07-01,0.0187510981430707,0.00489588428786914
2006-08-01,0.0170941085742034,0.00490899773794146
2006-09-01,0.0165747962862851,0.00489825118629128
2006-10-01,0.0190235475826229,0.00483335310922692
2006-11-01,0.0181386969090889,0.0047831978387014
2006-12-01,0.0175567390078244,0.00477812172470455
2007-01-01,0.0174902841792882,0.00482498465694795
2007-02-01,0.0176977299605519,0.00481671513241539
2007-03-01,0.0172928824540251,0.00481930196926443
2007-04-01,0.0172858668507993,0.00482771618379702
2007-05-01,0.0171609013807497,0.00481982743623133
2007-06-01,0.0169919961594607,0.00482840277300649
2007-07-01,0.0170199260947756,0.00481703227768321
2007-08-01,0.01706777880023,0.00479457131206442
2007-09-01,0.0167189282764669,0.00475876700397721
2007-10-01,0.0170140697496011,0.00477131252330438
2007-11-01,0.0170650660905407,0.00477495710249575
2007-12-01,0.0175244162875919,0.00483822052676477
2008-01-01,0.0175702613368136,0.00486245047174308
2008-02-01,0.0170998938964921,0.00482037629077782
2008-03-01,0.0172412757413244,0.00481497903562837
2008-04-01,0.0172996590004121,0.00482333491427945
2008-05-01,0.0171270229052508,0.00482209375341352
2008-06-01,0.0188476142901455,0.00486041692725412
2008-07-01,0.0160795213610004,0.0048882332231136
2008-08-01,0.0155380708458494,0.00484378088876449
2008-09-01,0.0168822665897043,0.00505965646677595
2008-10-01,0.0176733771974046,0.00503135258561431
2008-11-01,0.01674413422523,0.00497234611599136
2008-12-01,0.0150264825850022,0.00498745039360423
2009-01-01,0.0163135914629409,0.00489162409834408
2009-02-01,0.0164174907549301,0.00483834756521435
2009-03-01,0.0162873477260776,0.00481016973889359
2009-04-01,0.0187585642839407,0.00480527334095762
2009-05-01,0.0193768131813411,0.00482586545232518
2009-06-01,0.0192410390817666,0.00485943608971053
2009-07-01,0.0208641859839921,0.00496435910043192
2009-08-01,0.0191772695211552,0.00488776292406614
2009-09-01,0.0198327248429227,0.00492607244941706
2009-10-01,0.0211602414262711,0.00493104493126179
2009-11-01,0.0207510677235509,0.0049605149566946
2009-12-01,0.0211764540657663,0.00496164023053186
2010-01-01,0.0212697837230125,0.00493949993720954
2010-02-01,0.0207532610643465,0.0049082102765822
2010-03-01,0.0184957791545569,0.00487142097863262
2010-04-01,0.0194785695832031,0.00496402112085581
2010-05-01,0.0188941434601281,0.00491829765390225
2010-06-01,0.0187776198926679,0.00488635098066329
2010-07-01,0.0181310556550386,0.00478890104140294
2010-08-01,0.0177077319170306,0.00478149507242952
2010-09-01,0.0174585704333425,0.00477413190236727
2010-10-01,0.0174792834402904,0.00478404637864191
2010-11-01,0.0175516229768047,0.00480168163483403
2010-12-01,0.0171393239480352,0.00480672306576241
2011-01-01,0.0170800744649176,0.00481374904678885
2011-02-01,0.0172167221871706,0.00487390619259014
2011-03-01,0.016958199710485,0.00487864188605775
2011-04-01,0.0165435295019959,0.00492076381250702
2011-05-01,0.0167759960527361,0.00491807465802104
2011-06-01,0.0162531875324762,0.00490496153241741
2011-07-01,0.0164086134000747,0.00489260052845888
2011-08-01,0.0167632638030372,0.00486251725846315
2011-09-01,0.0165918114243602,0.00445040632537581
2011-10-01,0.015572389854937,0.00442519221207955
2011-11-01,0.0167612216716266,0.00442044826267776
2011-12-01,0.0166098728575743,0.00450310144592942
2012-01-01,0.0164634594179348,0.0044943898103027
2012-02-01,0.0167022095566783,0.00449526180952159
2012-03-01,0.0166210418349743,0.00478198285847101
2012-04-01,0.0164956470846126,0.00447625163595245
2012-05-01,0.0164696353397475,0.00446327407261607
2012-06-01,0.016530645076832,0.00443585807172012
2012-07-01,0.0163925927279755,0.00441854274914304
2012-08-01,0.0164501416960192,0.00441369586159531
2012-09-01,0.0160331474239792,0.00443521283551014
2012-10-01,0.015903644589061,0.00443424948431112
2012-11-01,0.0156782363350919,0.00442231302806663
2012-12-01,0.0161750558007095,0.00468904629737806
2013-01-01,0.016544705477828,0.00427707923333753
2013-02-01,0.0165789069954934,0.00427768846451633
2013-03-01,0.0165321907282241,0.0042757364642491
2013-04-01,0.0171616500593416,0.00425149011824629
2013-05-01,0.0170654007762402,0.00422648880804488
2013-06-01,0.0169252304872347,0.00422286308099479
2013-07-01,0.0169142079119781,0.00421947689360599
