"date","ratio","pct_wins"
2002-06-01,0.369701351279889,83.3333333333333
2002-07-01,0.369510359996314,83.3333333333333
2002-08-01,0.364267779155649,83.3333333333333
2002-09-01,0.364581877469889,80.5555555555556
2002-10-01,0.395399340598774,80.5555555555556
2002-11-01,0.385910825853919,80.5555555555556
2002-12-01,0.380555618951268,80.5555555555556
2003-01-01,0.371845499641824,80.5555555555556
2003-02-01,0.362878340942549,80.5555555555556
2003-03-01,0.356392305917012,80.5555555555556
2003-04-01,0.366715107966729,80.5555555555556
2003-05-01,0.369710160298575,77.7777777777778
2003-06-01,0.384981701687487,75
2003-07-01,0.379144585750888,77.7777777777778
2003-08-01,0.382189814767352,75
2003-09-01,0.387594996489632,72.2222222222222
2003-10-01,0.387280476210787,75
2003-11-01,0.381163309160716,77.7777777777778
2003-12-01,0.381014796428354,75
2004-01-01,0.374784357244932,75
2004-02-01,0.366368637310901,75
2004-03-01,0.367172015616016,75
2004-04-01,0.365503200763981,75
2004-05-01,0.375889936048292,75
2004-06-01,0.377788219782083,75
2004-07-01,0.382979008796758,72.2222222222222
2004-08-01,0.376655164033212,75
2004-09-01,0.371891138360349,75
2004-10-01,0.35554814894201,75
2004-11-01,0.338032049755011,77.7777777777778
2004-12-01,0.335672709239932,77.7777777777778
2005-01-01,0.35472668375991,77.7777777777778
2005-02-01,0.370320938168677,77.7777777777778
2005-03-01,0.367474875256268,80.5555555555556
2005-04-01,0.368218261083201,80.5555555555556
2005-05-01,0.379995832832734,80.5555555555556
2005-06-01,0.384244495604208,80.5555555555556
2005-07-01,0.388867299150544,77.7777777777778
2005-08-01,0.391096347674186,77.7777777777778
2005-09-01,0.423660448311052,77.7777777777778
2005-10-01,0.398709297306957,77.7777777777778
2005-11-01,0.402458390347535,77.7777777777778
2005-12-01,0.408495809781019,77.7777777777778
2006-01-01,0.412637570679139,77.7777777777778
2006-02-01,0.438406868569616,75
2006-03-01,0.432215422445514,75
2006-04-01,0.425900232359598,75
2006-05-01,0.429390779631803,77.7777777777778
2006-06-01,0.411058403269737,80.5555555555556
2006-07-01,0.407579072594686,80.5555555555556
2006-08-01,0.385896525953872,83.3333333333333
2006-09-01,0.329094497485128,86.1111111111111
2006-10-01,0.341599858698541,86.1111111111111
2006-11-01,0.389523540312529,83.3333333333333
2006-12-01,0.426878313050966,83.3333333333333
2007-01-01,0.420751968146939,83.3333333333333
2007-02-01,0.420615523168891,83.3333333333333
2007-03-01,0.425040655860148,83.3333333333333
2007-04-01,0.421587610636768,83.3333333333333
2007-05-01,0.430032992398996,83.3333333333333
2007-06-01,0.42985338898717,83.3333333333333
2007-07-01,0.428701484134538,86.1111111111111
