"date","ganho","delta_lam"
"2018-05-01",-7.84875605220054e-06,383689.450352387
"2018-06-01",-0.0119880191506863,383953.001206918
"2018-07-01",0.00170929893017403,384311.182175024
"2018-08-01",0.00339577866373739,384229.861856074
"2018-09-01",-0.00528219466875255,384454.729295852
"2018-10-01",0.00164388559149078,384748.178951094
"2018-11-01",-0.0188534691340813,385103.782499135
"2018-12-01",-0.00180135668209885,141895.316049337
"2019-01-01",0.00760837107949007,142018.557649333
"2019-02-01",0.0154437454897453,385691.641474395
"2019-03-01",0.00145932092861048,386143.807831496
"2019-04-01",-0.0150635864985254,386461.573120211
"2019-05-01",-0.00537776637815916,142345.08208074
"2019-06-01",0.00205857395411122,387595.284193392
"2019-07-01",0.0187734298037945,387368.219572568
"2019-08-01",-0.0363811244462951,387626.459750761
"2019-09-01",-0.0034468704058428,388049.779314074
"2019-10-01",0.0053101294254238,388173.077886151
"2019-11-01",-0.00363414431681744,388500.20057753
"2019-12-01",-0.0114030444041635,388806.668718459
"2020-01-01",-0.0046012045956273,389335.180689942
"2020-02-01",0.000968190974766668,389549.536370734
"2020-03-01",0.0285131875646048,393669.483273521
"2020-04-01",-0.0937942374056547,51353.5595622521
"2020-05-01",-9.09271942183178,51146.5044456379
"2020-06-01",-0.2029869548755,32458.4167700901
"2020-07-01",0.00319212292812204,46529.5660669579
"2020-08-01",0.0505094320312597,118928.034054543
"2020-09-01",0.0360210607142816,143419.698974731
"2020-10-01",0.0119404565358425,62099.0713486913
"2020-11-01",-0.00121515527488809,143528.965680073
"2020-12-01",0.00678248547173758,143657.53966767
"2021-01-01",0.011570103843541,143882.485515422
"2021-02-01",0.00540370004831214,99307.5913136272
"2021-03-01",0.0399391661932016,109171.362276655
"2021-04-01",-0.166797616679637,51910.0789710411
"2021-05-01",-0.124029317630191,144716.109681263
"2021-06-01",-0.141082570514576,144764.237601608
"2021-07-01",-0.00340140702005145,144472.951379177
"2021-08-01",-0.0195256337618237,144551.096396411
"2021-09-01",0.0097391753210205,144690.375200482
"2021-10-01",0.0615465059268764,144957.366905009
"2021-11-01",0.0263813749730694,144850.326521981
"2021-12-01",-0.0165056042089246,144536.025109258
"2022-01-01",-0.0185008760282585,90690.7309434276
"2022-02-01",0.0225235600910917,99566.0973014024
"2022-03-01",0.146295199338344,144483.821065066
"2022-04-01",-0.193844880044657,51752.9356964808
"2022-05-01",0.17625344048746,144401.791923918
"2022-06-01",0.0499880476175818,144548.764957849
"2022-07-01",-0.204916813082413,268733.167300585
"2022-08-01",-0.0296805150590156,225144.680457744
"2022-09-01",-0.0151580300546459,205122.988853681
"2022-10-01",0.00335991050642636,205411.201201241
"2022-11-01",-0.0101768844014769,394238.049025051
"2022-12-01",0.0267136228783442,187503.829435598
"2023-01-01",0.0177236764494322,145249.614973829
"2023-02-01",-0.012091443402944,145583.522145554
"2023-03-01",0.00733828528210275,100402.209227799
"2023-04-01",-0.00458268631943506,69246.344124285
"2023-05-01",0.0443707213082533,121104.954069878
"2023-06-01",-0.000706512149605398,83530.0672977534
"2023-07-01",0.0195580469732779,146060.769754302
"2023-08-01",0.0104568252787565,146183.988397435
"2023-09-01",0.00226695414414881,146342.597870019
"2023-10-01",0.00934128485685007,100930.23413684
"2023-11-01",-0.00305831246314737,110898.253185118
"2023-12-01",-0.0192400670860422,146657.082911183
"2024-01-01",-0.00476183465200137,63492.2993394043
"2024-02-01",-0.000199842974998444,146807.250577476
"2024-03-01",0.000294851076196331,146863.13560232
"2024-04-01",0.0353624115333769,76596.5713383311
"2024-05-01",0.0321268603353398,147051.481793036
"2024-06-01",0.0369386189210245,69966.5218041897
"2024-07-01",0.00073881053201475,69915.5341428015
"2024-08-01",0.00424384227906338,92460.5827650877
"2024-09-01",-0.00363731684978629,101540.386176861
"2024-10-01",-0.000327884364405582,63792.8396053814
"2024-11-01",0.0099530507312454,92614.5045563102
"2024-12-01",-0.00693046295002657,111649.221249254
"2025-01-01",-0.0284488532179083,76997.1281234698
"2025-02-01",0.00944627212895269,48386.2543554956
"2025-03-01",0.00643362693711159,147914.787569481
"2025-04-01",-0.000919987025199952,147978.177435852
"2025-05-01",-0.00709036349657665,84704.6650004895
