"date","y_real","fc_2srr","fc_ridge","e_2srr","e_ridge"
2007-01-01,0.387084913353952,0.357366747230655,0.17374795285963,-0.0297181661232975,-0.213336960494322
2007-02-01,0.518664749319964,0.175898694797974,0.299041896394961,-0.342766054521989,-0.219622852925003
2007-03-01,0.299616948199866,0.14632543531978,0.390440014855368,-0.153291512880085,0.0908230666555021
2007-04-01,0.412447665692373,0.0557004110690626,0.317560117646208,-0.35674725462331,-0.0948875480461644
2007-05-01,0.2314072179459,0.0914031116537798,0.340540923852032,-0.140004106292121,0.109133705906132
2007-06-01,0.1779012466681,0.184300306041269,0.337375345758146,0.00639905937316926,0.159474099090046
2007-07-01,0.0308233200118302,0.221401660774854,0.346077501426744,0.190578340763024,0.315254181414914
2007-08-01,0.422860024543859,0.196647675334557,0.275585767193543,-0.226212349209302,-0.147274257350316
2007-09-01,0.307849440109909,0.0612452185161452,0.218766155903562,-0.246604221593763,-0.089083284206347
2007-10-01,0.782816408287346,0.201459590959543,0.164867351816546,-0.581356817327803,-0.6179490564708
2007-11-01,0.289382340294875,0.153659180938195,0.211474837566937,-0.13572315935668,-0.077907502727938
2007-12-01,0.344177536717361,0.246588614846611,0.276353509403789,-0.0975889218707491,-0.0678240273135714
2008-01-01,0.241490863745408,0.215917204564647,0.32372387612392,-0.0255736591807612,0.0822330123785121
2008-02-01,0.357164189274517,0.317374571032344,0.303910453095972,-0.0397896182421731,-0.0532537361785445
2008-03-01,0.231170696550809,0.166717571253589,0.183654042742285,-0.0644531252972198,-0.0475166538085239
2008-04-01,0.590005206812361,0.280959001233115,0.130859306657303,-0.309046205579246,-0.459145900155058
2008-05-01,1.04237187971661,0.256423130142843,0.139274071040939,-0.785948749573765,-0.903097808675669
2008-06-01,0.711606539350473,0.2825256712268,0.142701127264442,-0.429080868123674,-0.568905412086032
2008-07-01,-0.14895846082954,0.473067755971175,0.228972406023862,0.622026216800715,0.377930866853402
2008-08-01,0.0854726299673203,0.697791173585205,0.348277217590568,0.612318543617884,0.262804587623248
2008-09-01,-0.863561639955801,-0.147248378674837,0.201659434920239,0.716313261280964,1.06522107487604
2008-10-01,-1.78640940928183,0.574038405896804,0.1071606911558,2.36044781517864,1.89357010043763
2008-11-01,-0.826760505408153,-0.0938330780696877,-0.0110651108955984,0.732927427338465,0.815695394512554
2008-12-01,0.25275743322668,-0.966536682603185,-0.217470728139139,-1.21929411582986,-0.470228161365819
2009-01-01,0.36360422314452,-1.47764304221179,-0.76500113109375,-1.84124726535631,-1.12860535423827
2009-02-01,-0.0987770541272859,0.296229693883187,-0.466216346308583,0.395006748010473,-0.367439292181297
2009-03-01,0.100657575219731,0.735290296558877,-0.117000014154639,0.634632721339146,-0.21765758937437
2009-04-01,0.147041233264744,-0.235518614826523,-0.210633750010551,-0.382559848091267,-0.357674983275295
2009-05-01,0.826535985544119,-0.329586362447176,-0.1374918692301,-1.1561223479913,-0.964027854774219
2009-06-01,-0.0298009855155712,0.819212240987829,-0.0681127226114836,0.8490132265034,-0.0383117370959124
2009-07-01,0.334285979087934,0.437647201793652,-0.00165530837713572,0.103361222705718,-0.33594128746507
2009-08-01,0.192902546683626,0.279464256328148,0.0530964128480632,0.0865617096445219,-0.139806133835563
2009-09-01,0.299743499858529,0.794321045680962,-0.0740593730401572,0.494577545822433,-0.373802872898686
2009-10-01,0.334299654493098,1.34441954745385,0.080749222293857,1.01011989296075,-0.253550432199241
2009-11-01,0.0520041154797646,0.146513037900576,-0.0413746432650055,0.094508922420811,-0.0933787587447701
2009-12-01,0.0648521875846519,0.250028341234295,0.17912466253856,0.185176153649643,0.114272474953909
2010-01-01,-0.0952229876745037,-0.0284778720805286,0.142359020818842,0.066745115593975,0.237582008493346
2010-02-01,0.0331313245896858,0.136657954069201,0.0696391120726514,0.103526629479515,0.0365077874829655
2010-03-01,0.0230014077875929,0.352468326605801,0.0350498207520473,0.329466918818208,0.0120484129644545
2010-04-01,-0.0519907164575173,-0.271274382979583,-0.0347664589779286,-0.219283666522066,0.0172242574795887
2010-05-01,-0.0418882877728066,0.378982871755302,0.128801642673118,0.420871159528109,0.170689930445925
2010-06-01,0.186750866135821,-0.180853244767021,-0.0452708703347838,-0.367604110902841,-0.232021736470605
2010-07-01,0.146029672723902,-0.264822312499545,-0.0232439930248365,-0.410851985223447,-0.169273665748738
2010-08-01,0.161394631065725,-0.0684448547372994,0.0231961252248488,-0.229839485803025,-0.138198505840877
2010-09-01,0.347579870179526,0.0985064920775849,0.00520724983457543,-0.249073378101941,-0.342372620344951
2010-10-01,0.253063685923394,0.0296504876176319,0.0296504876176319,-0.223413198305762,-0.223413198305762
2010-11-01,0.400853143884916,0.160436561301144,0.0397658599545161,-0.240416582583772,-0.3610872839304
2010-12-01,0.3237794880806,0.0467491488121224,0.0947385822128745,-0.277030339268478,-0.229040905867726
2011-01-01,0.320931925142531,0.117829893857545,0.10284872269324,-0.203102031284986,-0.218083202449291
2011-02-01,0.516021138565659,0.19960528595762,0.163778881027954,-0.316415852608038,-0.352242257537705
2011-03-01,0.468311604905569,0.215128486805059,-0.00258016399001394,-0.25318311810051,-0.470891768895583
2011-04-01,0.317666379111969,0.0215527336224978,0.23275743263604,-0.296113645489472,-0.0849089464759298
2011-05-01,0,0.456228266895946,0.190526017034507,0.456228266895946,0.190526017034507
2011-06-01,0.26166105186638,0.283159068004152,0.204530231015634,0.0214980161377721,-0.0571308208507457
2011-07-01,0.314949728891101,0.165174516089153,0.150517719417567,-0.149775212801947,-0.164432009473533
2011-08-01,0.216919345588362,0.138908558579076,0.136367542874693,-0.0780107870092866,-0.0805518027136696
2011-09-01,0.0674979676975163,0.362616339504285,0.133866154500436,0.295118371806768,0.0663681868029199
2011-10-01,0.184614488049473,0.192930554813996,0.157286367247032,0.00831606676452318,-0.027328120802441
2011-11-01,0.0237680241968796,0.241602687555289,0.215027144206793,0.217834663358409,0.191259120009913
2011-12-01,0.272049215726167,0.125679239945785,0.076115929419459,-0.146369975780382,-0.195933286306708
2012-01-01,0.213516503686773,0.124454514144008,0.154197546044039,-0.0890619895427644,-0.0593189576427335
2012-02-01,0.209128213139831,0.211173146591402,0.120199318075329,0.00204493345157136,-0.0889288950645016
2012-03-01,0.165941076607456,0.27868341936859,0.193042657799409,0.112742342761134,0.0271015811919522
2012-04-01,-0.207032177028221,0.174053380388016,0.199786640792275,0.381085557416237,0.406818817820497
2012-05-01,-0.0826704797574074,0.12658383328146,0.153446966916729,0.209254313038867,0.236117446674137
2012-06-01,0.0288768230500835,0.127726652596561,0.116367134656506,0.0988498295464779,0.0874903116064228
2012-07-01,0.579271774312318,0.0968862595058841,0.105119847117902,-0.482385514806434,-0.474151927194415
2012-08-01,0.475991986345825,0.0412748689997259,0.0665133270288191,-0.434717117346099,-0.409478659317006
2012-09-01,0.269316475440018,0.218845383627045,0.122222863770151,-0.0504710918129725,-0.147093611669867
2012-10-01,-0.168075617407748,0.232042534516397,0.180923817744237,0.400118151924145,0.348999435151985
2012-11-01,-0.0121088935646441,-0.000980669156634709,0.176404096957043,0.0111282244080094,0.188512990521687
2012-12-01,0.197882976647978,-0.0202112343971154,0.201912154465754,-0.218094211045094,0.0040291778177752
2013-01-01,0.541523784895492,0.103832266115421,0.125739601627218,-0.437691518780071,-0.415784183268274
2013-02-01,-0.281587997395238,0.384003195265451,0.146400761653842,0.665591192660689,0.427988759049081
2013-03-01,-0.209016213434055,0.210428301418989,0.21850235246004,0.419444514853043,0.427518565894094
2013-04-01,0.0414069750788393,0.108649671612516,0.105003255632835,0.067242696533677,0.0635962805539955
2013-05-01,0.237757952195494,-0.0266037581797776,0.0505997415813767,-0.264361710375272,-0.187158210614118
2013-06-01,0.195553898719592,0.332255957384079,0.0375695280792888,0.136702058664487,-0.157984370640303
2013-07-01,0.238444563137108,0.2565942978719,0.10403278596051,0.0181497347347916,-0.134411777176598
2013-08-01,0.0376873666131594,-0.00756030770529187,0.145203078319743,-0.0452476743184513,0.107515711706583
2013-09-01,0.0535087863489991,-0.0252757672115541,0.173051548677922,-0.0787845535605532,0.119542762328922
2013-10-01,0.184279044557734,0.0783271262617953,0.101712403597533,-0.105951918295938,-0.0825666409602008
2013-11-01,0.264067949336599,0.206696497054391,0.137811015692034,-0.0573714522822081,-0.126256933644565
2013-12-01,0.242124171757485,0.145504398107447,0.0786060946059928,-0.0966197736500383,-0.163518077151492
2014-01-01,0.110017320770073,0.24214780018721,0.127861493135429,0.132130479417138,0.0178441723653566
2014-02-01,0.203997314024917,0.0231466772789996,0.139392991563849,-0.180850636745918,-0.064604322461068
2014-03-01,0.186245016756281,-0.0380590088115174,0.117587796159206,-0.224304025567799,-0.0686572205970751
2014-04-01,0.190119748174045,0.303409986823557,0.0751310243690423,0.113290238649512,-0.114988723805002
2014-05-01,0.13202602787965,0.247949510290956,0.18368739763507,0.115923482411305,0.0516613697554195
2014-06-01,0.112485240275095,0.127473319263369,0.136460250917376,0.0149880789882735,0.0239750106422807
2014-07-01,-0.0160014148960386,0.171497218424744,0.103382256798834,0.187498633320783,0.119383671694873
2014-08-01,0.00715884422870516,0.184649715628255,0.135056978000797,0.17749087139955,0.127898133772092
2014-09-01,-0.0197933490782454,0.117843625990063,0.139989994015799,0.137636975068308,0.159783343094045
2014-10-01,-0.188443458454213,0.0680245419711536,0.0983276074230583,0.256468000425366,0.286771065877271
2014-11-01,-0.308937665812437,0.104507374690022,0.0775919759851702,0.413445040502459,0.386529641797607
2014-12-01,-0.639069349248711,0.0609786980668867,0.115761240698299,0.700048047315598,0.75483058994701
2015-01-01,0.253143688849811,-0.0344779784918544,0.097673705639684,-0.287621667341665,-0.155469983210127
2015-02-01,0.269032959658144,-0.123707567470349,0.00703280105457474,-0.392740527128493,-0.26200015860357
2015-03-01,0.104193589238211,-0.306517525674239,-0.05201625780483,-0.410711114912449,-0.156209847043041
2015-04-01,0.329231970405353,0.10500164307306,0.128013152484095,-0.224230327332292,-0.201218817921258
2015-05-01,0.276409717171511,-0.331181021029313,0.180502741024377,-0.607590738200824,-0.0959069761471333
2015-06-01,0.158506290399441,0.0689427073019823,0.141912984798629,-0.0895635830974582,-0.0165933056008113
2015-07-01,-0.000420108934306995,0.141065615705706,0.172602584940083,0.141485724640013,0.17302269387439
2015-08-01,-0.225011713527223,0.0882478101147542,0.147329092526458,0.313259523641978,0.372340806053681
2015-09-01,0.098899280204634,0.00349842438479129,0.131552026712335,-0.0954008558198427,0.032652746507701
2015-10-01,0.119390450335111,0.0550974565935457,0.12963016444176,-0.0642929937415649,0.0102397141066489
2015-11-01,-0.107613224951653,-0.0251793207799081,0.0505934127548096,0.0824339041717445,0.158206637706462
2015-12-01,-0.0458548680452253,0.23195577308748,0.090064980903716,0.277810641132706,0.135919848948941
2016-01-01,-0.133056012623634,0.0477949229370696,0.153328378088798,0.180850935560703,0.286384390712432
2016-02-01,0.312989300892763,0.0985042841853879,0.0985042841853879,-0.214485016707375,-0.214485016707375
2016-03-01,0.382332692320997,0.153542809293178,0.153542809293178,-0.228789883027819,-0.228789883027819
2016-04-01,0.236130579115468,0.0188004176680954,0.0618972212810147,-0.217330161447372,-0.174233357834453
2016-05-01,0.277211143403466,0.143584080278125,0.143584080278125,-0.133627063125341,-0.133627063125341
2016-06-01,-0.0503827643313137,0.0526388691396734,0.118630345886281,0.103021633470987,0.169013110217595
2016-07-01,0.184751408018524,0.175616920657005,0.125692979153201,-0.00913448736151962,-0.0590584288653236
2016-08-01,0.261977518476897,0.114680221549,0.114680221549,-0.147297296927897,-0.147297296927897
2016-09-01,0.233994768375556,0.146441109394469,0.146441109394469,-0.0875536589810871,-0.0875536589810871
2016-10-01,0.117825330364241,0.16725857027924,0.16725857027924,0.0494332399149988,0.0494332399149988
2016-11-01,0.252134090568212,0.188685762337213,0.188685762337213,-0.0634483282309997,-0.0634483282309997
2016-12-01,0.403492542365846,0.144085192156385,0.144085192156385,-0.259407350209462,-0.259407350209462
2017-01-01,0.159139042329759,-0.000941581107810252,0.112630330476603,-0.160080623437569,-0.0465087118531557
2017-02-01,-0.0467310798874188,0.167133668437635,0.167133668437635,0.213864748325053,0.213864748325053
2017-03-01,0.123339188116045,0.194003006390875,0.194003006390875,0.0706638182748302,0.0706638182748302
2017-04-01,-0.0774277635636089,0.144432596894824,0.144432596894824,0.221860360458433,0.221860360458433
2017-05-01,0.0651416444055641,0.0720112360830459,0.0720112360830459,0.00686959167748172,0.00686959167748172
2017-06-01,0.0327596306004985,0.249735381001861,0.105539023067299,0.216975750401362,0.0727793924668006
2017-07-01,0.384123914878831,0.31635411094565,0.0975961771919538,-0.0677698039331807,-0.286527737686877
2017-08-01,0.509339652610752,0.12456808216394,0.12456808216394,-0.384771570446812,-0.384771570446812
2017-09-01,0.0774752047124849,0.0889349889898327,0.0889349889898327,0.0114597842773478,0.0114597842773478
2017-10-01,0.266445461431974,0.238737121055995,0.147183743740653,-0.0277083403759797,-0.119261717691322
2017-11-01,0.210467286617355,0.166740289135889,0.210501984594417,-0.0437269974814664,3.46979770618761e-05
2017-12-01,0.424432446182799,0.155725427305182,0.155725427305182,-0.268707018877616,-0.268707018877616
2018-01-01,0.268866988617766,0.196369268634004,0.196369268634004,-0.0724977199837621,-0.0724977199837621
2018-02-01,0.0192343911505688,0.186725754025784,0.148977176663282,0.167491362875215,0.129742785512713
2018-03-01,0.26010210660754,0.189756538635847,0.189756538635847,-0.0703455679716935,-0.0703455679716935
2018-04-01,0.225540444376637,0.154150413615521,0.212939191017953,-0.0713900307611164,-0.0126012533586848
2018-05-01,0.0900739384547933,0.149682667623603,0.149682667623603,0.0596087291688102,0.0596087291688102
2018-06-01,0.0780515817194072,0.191995049931904,0.191995049931904,0.113943468212496,0.113943468212496
2018-07-01,0.178572541323163,0.204528580231051,0.204528580231051,0.0259560389078874,0.0259560389078874
2018-08-01,0.206015811832483,0.0612335384106983,0.0612335384106983,-0.144782273421785,-0.144782273421785
2018-09-01,0.233684758806607,0.167327931535337,0.167327931535337,-0.06635682727127,-0.06635682727127
2018-10-01,-0.0704439979582361,0.127028118198262,0.127028118198262,0.197472116156498,0.197472116156498
2018-11-01,0.0684659112032193,0.155401889565029,0.147198257115133,0.0869359783618099,0.0787323459119139
2018-12-01,-0.0815312080119313,0.19989878294076,0.19989878294076,0.281429990952692,0.281429990952692
2019-01-01,0.299676036717322,0.14849877574528,0.14849877574528,-0.151177260972042,-0.151177260972042
2019-02-01,0.377465991642811,0.123536692463854,0.123536692463854,-0.253929299178958,-0.253929299178958
2019-03-01,0.375262947492327,0.196006250730972,0.196006250730972,-0.179256696761355,-0.179256696761355
2019-04-01,0.0246802827340353,0.167107565915142,0.167107565915142,0.142427283181107,0.142427283181107
2019-05-01,-0.0325165670854943,0.166254117557385,0.190795154514774,0.198770684642879,0.223311721600269
2019-06-01,0.230521711037834,0.200602256795651,0.200602256795651,-0.0299194542421837,-0.0299194542421837
2019-07-01,0.0914351870329178,0.109896319615601,0.109896319615601,0.0184611325826834,0.0184611325826834
2019-08-01,0.153766328939486,0.153965987251298,0.153965987251298,0.000199658311811207,0.000199658311811207
2019-09-01,0.282329305404261,0.246344591874674,0.246344591874674,-0.0359847135295871,-0.0359847135295871
2019-10-01,0.281146672606258,0.13667814311524,0.13667814311524,-0.144468529491018,-0.144468529491018
2019-11-01,0.290798622764932,0.234489743170098,0.234489743170098,-0.0563088795948335,-0.0563088795948335
2019-12-01,0.191982011889724,0.196151632118854,0.196151632118854,0.0041696202291302,0.0041696202291302
2020-01-01,0.047455810079633,0.21604716842915,0.21604716842915,0.168591358349517,0.168591358349517
2020-02-01,-0.453873192290555,0.213491236368255,0.213491236368255,0.66736442865881,0.66736442865881
2020-03-01,-0.795167851901812,0.17132526023451,0.17132526023451,0.966493112136322,0.966493112136322
2020-04-01,-0.089872894524845,0.200582169328303,0.200582169328303,0.290455063853149,0.290455063853149
2020-05-01,0.483578794500161,-0.705560131030316,-0.705560131030316,-1.18913892553048,-1.18913892553048
2020-06-01,0.508350047179906,0.357998895433874,0.357998895433874,-0.150351151746032,-0.150351151746032
2020-07-01,0.372439909098254,0.316663134140636,0.316663134140636,-0.0557767749576182,-0.0557767749576182
2020-08-01,0.262269725717257,-0.233277538462064,-0.233277538462064,-0.49554726417932,-0.49554726417932
2020-09-01,0.123770954999181,0.556944083602418,0.556944083602418,0.433173128603238,0.433173128603238
2020-10-01,0.227155096428522,0.454217248484517,0.454217248484517,0.227062152055995,0.227062152055995
2020-11-01,0.433689173626473,0.20718304682115,0.20718304682115,-0.226506126805322,-0.226506126805322
2020-12-01,0.244696462323013,0.189825365195707,0.189825365195707,-0.0548710971273065,-0.0548710971273065
2021-01-01,0.33899239327928,0.157591807077156,0.157591807077156,-0.181400586202125,-0.181400586202125
2021-02-01,0.522951205037714,0.26629168046462,0.26629168046462,-0.256659524573094,-0.256659524573094
2021-03-01,0.62192741497622,0.428984012801853,0.428984012801853,-0.192943402174367,-0.192943402174367
2021-04-01,0.6613145296404,0.148795752987029,0.148795752987029,-0.512518776653371,-0.512518776653371
2021-05-01,0.842618757842128,0.332769448000099,0.332769448000099,-0.509849309842029,-0.509849309842029
2021-06-01,0.46041326767936,0.432181920561482,0.432181920561482,-0.0282313471178784,-0.0282313471178784
2021-07-01,0.283889213191735,0.273210766396098,0.273210766396098,-0.010678446795637,-0.010678446795637
2021-08-01,0.451530809997358,0.440195323829317,0.440195323829317,-0.0113354861680406,-0.0113354861680406
2021-09-01,0.959205116305295,0.2698327674326,0.2698327674326,-0.689372348872695,-0.689372348872695
2021-10-01,0.852978064827425,0.252406473201868,0.252406473201868,-0.600571591625558,-0.600571591625558
2021-11-01,0.688149863326437,0.218651284608723,0.218651284608723,-0.469498578717714,-0.469498578717714
2021-12-01,0.60278356705199,0.363086772052893,0.363086772052893,-0.239696794999097,-0.239696794999097
2022-01-01,0.690250217363975,0.461087058852886,0.461087058852886,-0.229163158511089,-0.229163158511089
2022-02-01,1.10946409921393,0.371841459045918,0.371841459045918,-0.737622640168012,-0.737622640168012
2022-03-01,0.307860751453592,0.4314286775937,0.4314286775937,0.123567926140108,0.123567926140108
2022-04-01,0.94402960946427,0.39931436278814,0.39931436278814,-0.54471524667613,-0.54471524667613
2022-05-01,1.24827848358358,0.433972370765976,0.433972370765976,-0.8143061128176,-0.8143061128176
2022-06-01,-0.0149185414012543,0.334008629734788,0.334008629734788,0.348927171136042,0.348927171136042
2022-07-01,0.0623718262284356,0.371547962981681,0.371547962981681,0.309176136753246,0.309176136753246
2022-08-01,0.423369798795115,0.555543348609039,0.555543348609039,0.132173549813924,0.132173549813924
2022-09-01,0.557916232264422,0.255868343907201,0.255868343907201,-0.30204788835722,-0.30204788835722
2022-10-01,0.261062191557038,0.240402608722212,0.240402608722212,-0.0206595828348258,-0.0206595828348258
2022-11-01,0.0153944493274771,0.330034782736426,0.330034782736426,0.314640333408949,0.314640333408949
