"date","y_real","fc_2srr","fc_ridge","e2srr","eridge","e2srr_sq","eridge_sq"
1999-07-01,0.836325065782173,NA,0.52449871070064,NA,-0.311826355081533,NA,0.0972356757234344
1999-08-01,0.774966620687767,NA,1.1602424461803,NA,0.385275825492538,NA,0.148437461708956
1999-09-01,0.594178812875068,NA,1.08269045099822,NA,0.488511638123153,NA,0.238643620581766
1999-10-01,0.711324872451957,NA,0.523719482889692,NA,-0.187605389562265,NA,0.0351957821928091
1999-11-01,0.945633524203604,NA,0.843128531461281,NA,-0.102504992742323,NA,0.0105072735371037
1999-12-01,1.29489743408033,NA,0.983637926752358,NA,-0.311259507327975,NA,0.0968824809020539
2000-01-01,0.94063009824561,NA,0.942115294983962,NA,0.00148519673835279,NA,2.20580935161377e-06
2000-02-01,0.70340266573794,NA,0.915209368968829,NA,0.211806703230889,NA,0.0448620795335379
2000-03-01,0.699303549096975,NA,0.782223088939033,NA,0.0829195398420588,NA,0.00687565008761878
2000-04-01,1.04773950310868,NA,0.958122366728108,NA,-0.0896171363805717,NA,0.00803123113305398
2000-05-01,0.8723521444991,NA,1.06727487777704,NA,0.19492273327794,NA,0.0379948719485428
2000-06-01,0.809721023262,NA,0.822521905220662,NA,0.0128008819586621,NA,0.000163862578919602
2000-07-01,0.692443620760486,NA,1.07095036298891,NA,0.378506742228422,NA,0.143267353912373
2000-08-01,0.864807926576994,NA,0.925106447420415,NA,0.0602985208434212,NA,0.00363591161590451
2000-09-01,0.574384117925142,NA,0.299769077702327,NA,-0.274615040222815,NA,0.0754134203165782
2000-10-01,0.972825984077907,NA,0.85520567893607,NA,-0.117620305141838,NA,0.013834536181659
2000-11-01,1.0279930619749,NA,1.06060814028476,NA,0.0326150783098644,NA,0.00106374333315859
2000-12-01,0.855437209665855,NA,0.584901151591671,NA,-0.270536058074184,NA,0.0731897587183182
2001-01-01,0.454546237167452,NA,0.935788323435001,NA,0.481242086267549,NA,0.231593945595143
2001-02-01,0.735921804201123,NA,0.947415131833264,NA,0.211493327632142,NA,0.0447294276329164
2001-03-01,0.9044719658446,NA,0.621085770503894,NA,-0.283386195340706,NA,0.080307735709681
2001-04-01,0.56529263027878,NA,0.763980655244041,NA,0.198688024965261,NA,0.0394769312645962
2001-05-01,0.056385679531612,NA,1.17838634740335,NA,1.12200066787174,NA,1.25888549870462
2001-06-01,0.224845513501037,NA,0.976122444349675,NA,0.751276930848637,NA,0.564417026825348
2001-07-01,0.112676068259088,NA,0.324318642176525,NA,0.211642573917437,NA,0.0447925790943978
2001-08-01,0.0563539039991845,NA,0.326512698629238,NA,0.270158794630054,NA,0.0729857743159637
2001-09-01,-0.393812042013764,NA,0.733773776584056,NA,1.12758581859782,NA,1.27144977830291
