"t","intercept","y_lag1","y_lag2","F1_lag1","F2_lag1","F3_lag1","F4_lag1","F5_lag1","F6_lag1","F7_lag1","F8_lag1","F1_lag2","F2_lag2","F3_lag2","F4_lag2","F5_lag2","F6_lag2","F7_lag2","F8_lag2","date"
679,0.415819897855423,-0.284042099954652,-0.141897759217577,0.00411263447934149,0.0552953393884058,-0.018648226267772,0.0281740372580295,-0.0116521054043529,0.00438331417981834,0.0161856363765541,0.0042972912861646,0.0147531820300338,0.00638472728943165,0.011273770395006,0.00242700571688522,0.0137435906889877,0.0107099089756685,-0.000378593638412897,0.00409291724156508,2016-07-01
680,0.414335046702548,-0.290084611583202,-0.146459297380507,0.00429659552505717,0.0556256118436924,-0.0187628467912698,0.0263164567165032,-0.0111630188879789,0.00361592939414935,0.017002720858361,0.00582556476158511,0.0147654382988601,0.00654550672489334,0.0114754971691436,0.00315552467478158,0.0140706157342877,0.0127127376351444,0.000129025574930089,0.00533946564992426,2016-08-01
681,0.415534536099037,-0.29269698098338,-0.141090890185881,0.00447184754572161,0.0554178422307826,-0.018302788739235,0.0261490235180267,-0.0105559128079913,-0.00338729959812466,-0.0180674123619888,-0.00600584766758785,0.0146221242664784,0.00627542040778503,0.0114602700011677,0.00409953446180369,0.0136860492648366,-0.0129000570049449,0.000221069547238032,-0.00446032032403651,2016-09-01
682,0.416323587410166,-0.28973453346817,-0.142376763879466,0.00439456165156994,0.0554550228181706,-0.0179777955962783,0.026021768577381,-0.0106028818250701,-0.00350021461558656,-0.0180992761835534,-0.00551942082163906,0.0146983071491622,0.00611475607094308,0.0114969074459348,0.0042780444185454,0.013879457464493,-0.012797983464333,-0.00048440720503922,-0.00457075368420419,2016-10-01
683,0.415981455916516,-0.28659495952994,-0.139888969110287,0.00449596082336127,0.0553027366982413,-0.0181897658652423,0.0256882436567401,-0.0108943990192355,0.00316381368967935,0.0182818358320931,0.00564444774912576,0.0147013197676033,0.00618948130865643,0.011839267621539,0.004398051028978,0.0139546941077938,0.0127322653088477,0.00041257284323905,0.00448588662829488,2016-11-01
684,0.415874427990133,-0.288613430883567,-0.14286413276595,0.00437505606422937,0.0551717956301334,-0.0183318665797406,0.0258871313040249,-0.0105500204227629,0.00297666214626167,0.0182767134377045,0.00620426142192302,0.0148182102820669,0.00634542587246579,0.0119229940907035,0.00453037385408217,0.0137954844115024,0.0129285751579292,0.000323523777939404,0.00474984381216559,2016-12-01
685,0.416497654430656,-0.2830432421834,-0.141770539431964,0.00425966086448267,0.0540908786757711,-0.0197219662240799,0.0230810974312589,-0.0118312382148331,-0.00145328525523345,-0.0182477125949473,-0.0070589347241999,0.0150932222698511,0.00733418497311343,0.0121895395981186,0.00347139978064735,0.0128507068280143,-0.0128468567764291,0.00141527402560728,-0.0034604708644039,2017-01-01
686,0.416910145222463,-0.283486219908047,-0.136763070999482,0.004801128040948,0.0545637742007512,-0.0201691672841548,0.0234333592115512,-0.0128552670899954,-0.00267558752150631,-0.0194332894373883,-0.00624888307274488,0.0150648985563272,0.00646673870644775,0.0116062074308002,0.00168386760103331,0.0123642154533728,-0.0112582399733539,0.00164365057165338,-0.00401370928012524,2017-02-01
687,0.413828728946498,-0.291850282959061,-0.138791999674169,0.00488471634542178,0.0541002656783963,-0.0204644307334236,0.022919019927046,-0.0131597207723106,-0.00355971193164247,-0.0193255722824629,-0.00583739557828525,0.0147855485953713,0.00673892608432257,0.0122144235566285,0.00167094070937306,0.0133112980325322,-0.0102659220108816,0.00237643250603351,-0.00484421277967476,2017-03-01
688,0.411890325677879,-0.29240250820098,-0.147737846103271,0.00507152652563919,0.0547567569155264,-0.0205425213480671,0.0226783940036979,-0.0125574521944347,-0.00479975309724156,0.0184670397754256,-0.00358315189303451,0.0147050869967003,0.00568278776122395,0.0115812052585714,0.00140537053207936,0.0135070131530729,-0.0114436931330482,-0.00172050807058601,-0.00399854610200782,2017-04-01
689,0.412429745125343,-0.297869191598562,-0.148221640972546,0.00535229359366042,0.0546492778051333,-0.0205270956788257,0.0223147256777127,-0.0129556034259657,-0.00474121447871808,0.0177049081583808,-0.00303591697560497,0.0147025938000791,0.00553734039045794,0.011497194486338,0.00151200734620431,0.0132976314538054,-0.0104487291022039,-0.00137286295497679,-0.00436269915930685,2017-05-01
690,0.409835376885955,-0.297573876566999,-0.143597570307733,0.00474107707974897,0.0548985270683966,-0.0195507519548829,0.0211410472353882,-0.0132867750513698,-0.00460321876908409,0.0205983900003886,-0.00475429570923875,0.0146640181303214,0.00656308414088042,0.0114653515301944,0.00243449532447158,0.0134990783605405,-0.0105095295620517,3.55748714200634e-05,-0.00557766527927678,2017-06-01
691,0.410172273945372,-0.298421993898637,-0.144730657531344,0.00478562545668102,0.0548208218328962,-0.0194604234441833,0.0209304165252038,-0.0134820321513948,-0.00472296136503508,0.0202768292857455,-0.00469754267374202,0.0147901371560249,0.00643763524152161,0.0113112874081436,0.00278390211329287,0.013597880716592,-0.0103127820338652,-0.000287155478866128,-0.00515218055572407,2017-07-01
692,0.409636056266251,-0.299230972791727,-0.144345455929929,0.00423449635996851,0.0548056073387679,-0.0201862107010963,0.0207815210920004,-0.0132890489043199,-0.00554207737445287,0.0200752344763305,-0.00467635268997859,0.0153787936818413,0.00700953926339521,0.0116559539611954,0.00311338499130809,0.0134672878542112,-0.0100179492579966,0.000567347187266456,-0.00528683589471645,2017-08-01
693,0.412664021638214,-0.310898364033511,-0.149339637861391,0.00356397756564361,0.0551227113825225,-0.0203922131580025,0.0206112356496025,-0.0138737804273993,-0.00555823927548192,0.0195812951295478,-0.00374713444544043,0.0159730756918293,0.00659925091515349,0.0122818053900815,0.00361473233439827,0.0132582527056075,-0.00807234143176212,0.00122004872758461,-0.00457705158065272,2017-09-01
694,0.414393115034369,-0.287885472262806,-0.161706805707499,0.0032277433921968,0.0554807597070256,-0.0201738708704176,0.0207755352001133,-0.0130895037394183,-0.00394561229019871,0.0177721336790058,-0.00189399437190614,0.0155121803246387,0.00642531118511271,0.0125314253953639,0.0034023072295218,0.0117753440324016,-0.0076126005662063,0.000515197069636346,-0.00391086777540084,2017-10-01
695,0.414271486349161,-0.303578321753173,-0.176234379827023,0.0031443617559849,0.055411469284697,-0.0195628124053506,0.0196013899076444,-0.0122899298186472,-0.00391406810331672,0.0180627979982812,-0.00162116210608075,0.0156691597260694,0.00649502119916593,0.012114164227636,0.00360751510734912,0.011213468468041,-0.0085194280656168,0.0020270717286361,-0.00464697626716763,2017-11-01
696,0.41573602776489,-0.307406147360394,-0.163644112106679,0.00385345214293149,0.0547613471085956,-0.0201513383726518,0.0189979431622729,-0.0119309247604465,-0.00453995989843472,0.0174635669433029,7.71536467001674e-05,0.0155963528612102,0.00682625448455538,0.0117152973165721,0.00476416376646325,0.0107395636368563,-0.0081515369765008,0.00207980141927269,-0.00376531947230615,2017-12-01
697,0.416225122660761,-0.312251318534402,-0.163806445488933,0.00395929466339859,0.0548482420643193,-0.02007554970633,0.019102583171219,-0.0118526474689608,-0.00496040548757882,0.017107568687902,-0.000885083734347856,0.0152834967359443,0.00702308613355946,0.0119487879732493,0.00489639099391764,0.0107718900339929,-0.00752698074224602,0.00200749556529075,-0.00411696856274223,2018-01-01
698,0.417297915719154,-0.307668545118542,-0.15860311295236,0.00396737960097031,0.0545676461862397,-0.0201452849201152,0.0190288099860691,-0.011784198149098,-0.00471767819431476,0.0175280863264523,-7.15934956070094e-05,0.0154047405967777,0.00718076038948319,0.0120845888450328,0.00487023305116689,0.010162157783081,-0.00662328143854799,0.00187792184270076,-0.00212353958874244,2018-02-01
699,0.416975603483295,-0.307796174997751,-0.158661593430037,0.00388481045846731,0.0544933387648079,-0.0201824418987033,0.0190438693583654,-0.0117142274652106,-0.00470746943454561,0.0176216272967643,-0.000208733401434372,0.0154280702605705,0.00727218997090126,0.012174812526346,0.00483798660212134,0.010151364305468,-0.00663389895675572,0.00182236960967233,-0.00218214945426716,2018-03-01
700,0.415667979200509,-0.310315255126014,-0.163835235956904,0.00323766834937326,0.054172653652319,-0.0202715204489046,0.0199893171375849,-0.0116165661427674,-0.00532001716471109,0.0175604290615384,0.00152429534943852,0.0157437930734517,0.00724418994073834,0.0126410503397084,0.00465266167630531,0.0106131888390855,-0.00688880711168326,0.00306960252754312,-0.00140122791277821,2018-04-01
701,0.416675861039377,-0.312558515842858,-0.159257256822652,0.00324375710216734,0.0537416099910076,-0.0205469786327383,0.0192144367739715,-0.0116615849917381,-0.00499446281421975,0.0182996722989135,0.000566257804913038,0.0165996779970115,0.00756446341645546,0.0127166188698759,0.00368278678940198,0.0103599760620393,-0.00545240283205035,0.00295311764422866,-0.00131224849706797,2018-05-01
702,0.416641341997414,-0.312854835142748,-0.159513595336446,0.00331181168952261,0.0537628293873187,-0.0204999623223319,0.0192118971753693,-0.0117334994764135,-0.00506339575532405,0.0179240406927483,0.00119086175424978,0.0165478135481636,0.00752217888945843,0.0126551818136675,0.00370385923850981,0.0104276856708385,-0.00542029714146519,0.00307213651283472,-0.0012224478752185,2018-06-01
703,0.41602650452269,-0.317111499052189,-0.162124181784729,0.00300529081132503,0.0535834376963354,-0.0212103867232602,0.02030433152755,-0.0108938799373899,-0.00633842104825883,0.0158521987902715,0.00119998414730538,0.0167199418444482,0.00764016962195349,0.0134603084329547,0.00384206846745788,0.0103668025634619,-0.004639128654166,0.00449686482198713,-0.00255174431794414,2018-07-01
704,0.415312853460854,-0.318360713347052,-0.163456654730615,0.00292037790527119,0.0534681217406922,-0.0211731206950948,0.0202656251584397,-0.0108626690038192,-0.00594792721352518,0.0153860798830108,0.00232703754107478,0.0167444591969523,0.00776262250808235,0.0133893298861233,0.00393987244930605,0.0102071394172113,-0.00480490921364125,0.00501097730292818,-0.00250173536843448,2018-08-01
705,0.41558212753395,-0.318366677715866,-0.16324700359784,0.00295846769057565,0.0535343055451302,-0.0210703852755013,0.0202788409274591,-0.0107957897918642,-0.00620314301929596,0.0154177994923389,0.00204011006588653,0.0167089128766019,0.00774651143036635,0.0133968388146833,0.00395554743488493,0.0102054510087536,-0.0046426272050723,0.00498813652904095,-0.00256909111105483,2018-09-01
706,0.415923174000481,-0.309422904719002,-0.165075096831119,0.00326046608564985,0.0528567798063535,-0.0205007875100738,0.0201402328862052,-0.010620996058159,-0.00576261482556335,0.0145408050606066,0.00313510201411331,0.0164379119129429,0.00769102391722515,0.0131192207871149,0.00390049911466044,0.0101146670363166,-0.00500913484973316,0.00513079067078723,-0.00245436238392517,2018-10-01
707,0.415406058066057,-0.308613577709174,-0.165030187061798,0.00335735079462708,0.0528848962653935,-0.020583107278395,0.0200929535398017,-0.0105282789001533,-0.00552103094752496,0.014520120650012,0.00297296593368344,0.0164098676872782,0.00765368092968831,0.0131524110700381,0.00387557413223085,0.0101273263482281,-0.0049951636619881,0.00499972207564127,-0.00246301395682531,2018-11-01
708,0.415861723392711,-0.333953135463425,-0.211165893499935,0.00146296665094939,0.046679767664755,-0.0141613861900445,0.0249476710617615,-0.0146599157192784,-0.00649901045543244,0.0147572736427225,0.00136035084054323,0.016436165880321,0.0114656201131871,0.0139850742866639,0.00722339833837918,0.0125338328312571,-6.36946548118421e-05,0.00647953457511064,0.00158196444318337,2018-12-01
709,0.416837809426695,-0.332565218759366,-0.211190572837687,0.00142869848240621,0.0462740260012244,-0.0140457796770688,0.0239004332843504,-0.0135076742095869,-0.00584092261520251,0.0161038675233258,0.00122186662139435,0.0165277269483842,0.0123102829221227,0.0140686313084976,0.00621985524524061,0.0121318109180876,0.000121184799021747,0.00592735393612111,0.00227500258276343,2019-01-01
710,0.408631602919078,-0.312728858576833,-0.1659926319014,0.00355754371516797,0.0502328296613638,-0.0201402944968324,0.022902658156303,-0.0103290239766568,-0.00527122157800999,0.0182843505309177,0.00209939990393404,0.0167896193569246,0.00907838732577963,0.0140857555692101,0.00389169487105377,0.011309506169716,-0.00490923169450292,0.0058600447675783,-0.00104358631369623,2019-02-01
711,0.409459898635483,-0.316716182654612,-0.157139080136011,0.00354201459674669,0.0504134188244283,-0.0180220061707539,0.0220164049911225,-0.00996181587888787,-0.004399035936143,0.0195599029227342,0.00329823582865831,0.0158726566078585,0.00864287317140943,0.0139444318899887,0.00290903762074316,0.0130421160876958,-0.00444291110556834,0.00339795999583363,-0.00249468055915054,2019-03-01
712,0.409614242438966,-0.313412296186302,-0.159535344768033,0.00321646364025005,0.0503900107913711,-0.0181431645717369,0.0221837097597676,-0.00992287180444781,-0.00441644749607414,0.0199313955211178,0.00377943859346966,0.0159337830151663,0.00867066012825444,0.0143587022174752,0.00259900322387778,0.0132733094180605,-0.00387751413612473,0.00390837919106762,-0.0025437046225451,2019-04-01
713,0.418333932701203,-0.320167475587624,-0.186793612919207,0.00103810079230809,0.0468425508101338,-0.0107178080326429,0.0247451589874684,-0.0132967969533848,-0.00449952622038139,0.0205088215941537,0.00753393758656473,0.0140820441920788,0.0126076978525165,0.0138950703411633,0.00569993751533129,0.0149325007008635,0.00208949747252455,0.00358008090267608,0.000889762640621609,2019-05-01
