"window_date","var_idx","beta"
2022-06-01,9,6434.0711832963
2022-06-01,10,176.771217657388
2022-06-01,11,551.803286644218
2022-06-01,12,6348.53399513718
2022-06-01,13,-3746.52839131874
2022-06-01,14,-3130.52724233107
2022-06-01,15,2609.77608037008
2022-06-01,16,3899.22589179621
2022-06-01,17,2794.57051476763
2022-06-01,18,1060.18354525311
2022-06-01,19,2692.21684954956
2022-06-01,20,-2965.31240166408
2022-06-01,21,-35.2434397994842
2022-07-01,1,-1731.2284710399
2022-07-01,2,2929.7960978382
2022-07-01,3,2553.38459796843
2022-07-01,4,-2384.58521393026
2022-07-01,5,-376.747475685094
2022-07-01,6,2564.30977543949
2022-07-01,7,-1375.70992572588
2022-07-01,8,2345.49478233008
2022-07-01,9,5956.55291937098
2022-07-01,10,260.488455402004
2022-07-01,11,1654.49821876008
2022-07-01,12,2914.80658676796
2022-07-01,13,1227.22348608086
2022-07-01,14,-535.364796789342
2022-07-01,15,2324.06865899205
2022-07-01,16,6311.85601226865
2022-07-01,17,3669.19426777959
2022-07-01,18,-2000.20582365374
2022-07-01,19,-1106.49155452746
2022-07-01,20,6302.59014804482
2022-07-01,21,49.8589868472068
2022-08-01,1,-854.866951684964
2022-08-01,2,-24.9382108401369
2022-08-01,3,1378.41146314471
2022-08-01,4,2177.82291336122
2022-08-01,5,-209.278596503054
2022-08-01,6,-3432.18491823843
2022-08-01,7,-147.232322102155
2022-08-01,8,5928.6076944326
2022-08-01,9,4590.38055046082
2022-08-01,10,1202.54246976487
2022-08-01,11,-1755.04159624414
2022-08-01,12,5866.30334449077
2022-08-01,13,-2975.42260259021
2022-08-01,14,-558.791545197572
2022-08-01,15,-1901.96504631668
2022-08-01,16,5189.65277164942
2022-08-01,17,2293.23809618868
2022-08-01,18,2383.68219557552
2022-08-01,19,784.331316668937
2022-08-01,20,2585.49567512124
2022-08-01,21,213.022969774142
2022-09-01,1,15297.7911921348
2022-09-01,2,9375.8619940537
2022-09-01,3,1144.24486038742
2022-09-01,4,-3698.90553367647
2022-09-01,5,-2139.30998554256
2022-09-01,6,8363.2522047973
2022-09-01,7,-476.792576204266
2022-09-01,8,-1200.22950454346
2022-09-01,9,2865.35222592583
2022-09-01,10,2163.81735523225
2022-09-01,11,-1400.7064344253
2022-09-01,12,281.193398749829
2022-09-01,13,4866.82290096958
2022-09-01,14,507.008818192883
2022-09-01,15,600.048398622604
2022-09-01,16,10984.1846710786
2022-09-01,17,1375.85729026226
2022-09-01,18,925.573958405825
2022-09-01,19,-3688.82124160882
2022-09-01,20,6365.38207976391
2022-09-01,21,109.628409190633
2022-10-01,1,632.579170652948
2022-10-01,2,-364.72515747045
2022-10-01,3,39.5660473792774
2022-10-01,4,1799.00883659228
2022-10-01,5,-90.0182761349406
2022-10-01,6,6446.33655955094
2022-10-01,7,-802.476164315283
2022-10-01,8,1221.10667449859
2022-10-01,9,3695.2633573325
2022-10-01,10,2494.94644846169
2022-10-01,11,-582.90745589833
2022-10-01,12,1139.92829093657
2022-10-01,13,3804.18370613886
2022-10-01,14,441.601010815082
2022-10-01,15,2981.37692281818
2022-10-01,16,8923.93410484247
2022-10-01,17,5357.44144771505
2022-10-01,18,-2002.91765536385
2022-10-01,19,-713.864308286586
2022-10-01,20,7454.34090071378
2022-10-01,21,-95.9849079306361
2022-11-01,1,-1247.57601332499
2022-11-01,2,2797.58712025336
2022-11-01,3,2677.4259441061
2022-11-01,4,-2445.44213342794
2022-11-01,5,-291.826540466893
2022-11-01,6,3252.37511641974
2022-11-01,7,-1617.02233619785
2022-11-01,8,1396.82224472314
2022-11-01,9,6444.97136837413
2022-11-01,10,176.471160002643
2022-11-01,11,1477.13958899569
2022-11-01,12,3348.71474299405
2022-11-01,13,1875.79745142035
2022-11-01,14,-1623.52980208653
2022-11-01,15,3182.47990105359
2022-11-01,16,6044.99179374851
2022-11-01,17,3332.31398270125
2022-11-01,18,-1818.3500124152
2022-11-01,19,-861.665244127699
2022-11-01,20,6448.27137522828
2022-11-01,21,-61.2557957596184
2022-12-01,1,7190.71288141955
2022-12-01,2,-1963.15488096398
2022-12-01,3,-103.389779238347
2022-12-01,4,779.322105923199
2022-12-01,5,-2237.17984119332
2022-12-01,6,4131.30638957888
2022-12-01,7,-2607.5586709836
2022-12-01,8,716.15642170761
2022-12-01,9,6118.29459484608
2022-12-01,10,2646.35412884108
2022-12-01,11,-348.934562978483
2022-12-01,12,2297.75155607898
2022-12-01,13,2647.78383943073
2022-12-01,14,3296.50981282929
2022-12-01,15,953.958012468361
2022-12-01,16,10242.3753366061
2022-12-01,17,6954.71876033886
2022-12-01,18,2172.70586820414
2022-12-01,19,-2601.90709454256
2022-12-01,20,8584.35291442688
2022-12-01,21,-98.9070899141698
2023-01-01,1,-3035.1420021262
2023-01-01,2,1368.21356654732
2023-01-01,3,1350.77519820769
2023-01-01,4,-1971.30750398363
2023-01-01,5,-1103.70504986209
2023-01-01,6,972.359617407866
2023-01-01,7,882.975117863712
2023-01-01,8,-424.722391092348
2023-01-01,9,7064.68129526144
2023-01-01,10,22.7721803568792
2023-01-01,11,-203.158105145801
2023-01-01,12,4939.62027286109
2023-01-01,13,-2131.84890446736
2023-01-01,14,-4829.1931030474
2023-01-01,15,3411.05986536495
2023-01-01,16,4179.85694745072
2023-01-01,17,2352.72507571852
2023-01-01,18,-385.751993252622
2023-01-01,19,-100.656938145722
2023-01-01,20,-2333.81342835739
2023-01-01,21,73.505950890199
2023-02-01,1,-2829.58887233548
2023-02-01,2,1312.0678190681
2023-02-01,3,1343.24939038095
2023-02-01,4,-1704.45721361503
2023-02-01,5,-1058.91231605864
2023-02-01,6,1012.17160972585
2023-02-01,7,1054.91941287576
2023-02-01,8,-1067.07971883227
2023-02-01,9,6858.61103570264
2023-02-01,10,240.207071051019
2023-02-01,11,-278.366260740031
2023-02-01,12,4636.83599518366
2023-02-01,13,-1741.89838913089
2023-02-01,14,-4290.74144529277
2023-02-01,15,2797.02194949587
2023-02-01,16,4029.84157508082
2023-02-01,17,2007.81590437138
2023-02-01,18,-339.731087776542
2023-02-01,19,-575.364825429577
2023-02-01,20,-1954.49212816722
2023-02-01,21,100.359629710502
2023-03-01,1,-2120.8240753271
2023-03-01,2,1737.80022884852
2023-03-01,3,1946.57752144272
2023-03-01,4,-1923.6119123685
2023-03-01,5,-143.160505955324
2023-03-01,6,3861.7116166794
2023-03-01,7,1997.81339901594
2023-03-01,8,-1661.05001544468
2023-03-01,9,6870.65028227145
2023-03-01,10,-492.396676589793
2023-03-01,11,1052.71919017314
2023-03-01,12,3194.70817077237
2023-03-01,13,1826.33003581363
2023-03-01,14,-2969.38609578346
2023-03-01,15,4845.57879651666
2023-03-01,16,-823.371810881702
2023-03-01,17,992.105178595253
2023-03-01,18,-1403.96155981651
2023-03-01,19,734.68251852439
2023-03-01,20,6923.48283311075
2023-03-01,21,-51.685007675033
2023-04-01,1,-2288.32605528953
2023-04-01,2,1276.20542571422
2023-04-01,3,1270.54414869237
2023-04-01,4,-1802.46403388481
2023-04-01,5,-384.148922511446
2023-04-01,6,-328.044572479776
2023-04-01,7,1502.58866012891
2023-04-01,8,-2008.18153463275
2023-04-01,9,7678.94517370583
2023-04-01,10,-56.6155067851595
2023-04-01,11,-449.084746941955
2023-04-01,12,4995.19428278929
2023-04-01,13,-2316.38821571437
2023-04-01,14,-2321.4887056977
2023-04-01,15,248.861777518404
2023-04-01,16,3044.3463054394
2023-04-01,17,1821.22202844866
2023-04-01,18,2501.47452277082
2023-04-01,19,972.301019544536
2023-04-01,20,-1841.66082088406
2023-04-01,21,74.5795754707883
2023-05-01,1,1900.77983660208
2023-05-01,2,-389.275342116067
2023-05-01,3,1584.60059261348
2023-05-01,4,-2193.46359899558
2023-05-01,5,4121.78309807374
2023-05-01,6,-3875.72728160058
2023-05-01,7,774.038363761617
2023-05-01,8,2011.75031010444
2023-05-01,9,-4360.51411011357
2023-05-01,10,3938.74178377808
2023-05-01,11,-109.484202153922
2023-05-01,12,-978.378209840094
2023-05-01,13,-1360.63670958088
2023-05-01,14,6697.95702183454
2023-05-01,15,2926.22263055116
2023-05-01,16,1147.73182378607
2023-05-01,17,3772.30885089099
2023-05-01,18,4661.95700198303
2023-05-01,19,2518.66050744497
2023-05-01,20,3326.12018313917
