"window_date","var_idx","beta"
2010-11-01,8,7634.02904820072
2010-11-01,9,3232.39432950972
2010-11-01,10,-2088.47724132101
2010-11-01,11,3448.10963843367
2010-11-01,12,994.238154279078
2010-11-01,13,-562.71770378584
2010-11-01,14,1494.74237004789
2010-11-01,15,1162.52739285064
2010-11-01,16,5890.64988345592
2010-11-01,17,-150.833724341435
2010-11-01,18,812.709538394233
2010-11-01,19,14.9631112729224
2010-11-01,20,1632.09153178257
2010-11-01,21,-18.6984704931425
2010-12-01,1,-3329.00386097889
2010-12-01,2,-2171.97452405521
2010-12-01,3,-1803.83006200412
2010-12-01,4,1517.07293104088
2010-12-01,5,5575.38252190026
2010-12-01,6,-151.291257978825
2010-12-01,7,-3820.35502710408
2010-12-01,8,9273.61408960118
2010-12-01,9,1893.44861983322
2010-12-01,10,-3486.48324405949
2010-12-01,11,2340.92901320728
2010-12-01,12,395.249150980316
2010-12-01,13,-2642.81248681001
2010-12-01,14,3148.2626519809
2010-12-01,15,-341.836839911812
2010-12-01,16,-525.536683448405
2010-12-01,17,8014.55494933969
2010-12-01,18,821.922633016743
2010-12-01,19,-382.689953922902
2010-12-01,20,3426.00613178261
2010-12-01,21,18.9248417977356
2011-01-01,1,-1954.72781407825
2011-01-01,2,-454.04631710434
2011-01-01,3,-304.493215203276
2011-01-01,4,4361.74919642163
2011-01-01,5,-1731.14663348649
2011-01-01,6,-1333.00982054161
2011-01-01,7,4844.10619665996
2011-01-01,8,5119.57582912624
2011-01-01,9,10426.6636992802
2011-01-01,10,1236.53417676496
2011-01-01,11,-580.574455451758
2011-01-01,12,-4619.69142016414
2011-01-01,13,4741.58901817082
2011-01-01,14,970.88420400796
2011-01-01,15,4287.36321744002
2011-01-01,16,6428.59633829089
2011-01-01,17,4184.79164294802
2011-01-01,18,1720.95873657858
2011-01-01,19,-1436.14211403325
2011-01-01,20,3793.75203105476
2011-01-01,21,-5.03610603162468
2011-02-01,1,2806.20834147711
2011-02-01,2,-986.775802912256
2011-02-01,3,1302.17615320066
2011-02-01,4,614.460340831554
2011-02-01,5,1492.85145613573
2011-02-01,6,-1282.1298057989
2011-02-01,7,7669.7823148978
2011-02-01,8,-581.314258877127
2011-02-01,9,-133.324324591937
2011-02-01,10,5610.32607147248
2011-02-01,11,-2275.80876968725
2011-02-01,12,-1986.82507360732
2011-02-01,13,1173.13911447559
2011-02-01,14,1379.25800516097
2011-02-01,15,3241.80376752877
2011-02-01,16,949.549933552464
2011-02-01,17,3233.33846987793
2011-02-01,18,944.221520791376
2011-02-01,19,-1140.85361162435
2011-02-01,20,1230.91397559253
2011-02-01,21,3.43792267683572
2011-03-01,1,-2046.86784599695
2011-03-01,2,114.008574390427
2011-03-01,3,-905.522075793135
2011-03-01,4,3278.02790647132
2011-03-01,5,-540.52181485784
2011-03-01,6,-1719.18368801267
2011-03-01,7,3989.92615806408
2011-03-01,8,-1630.4876366195
2011-03-01,9,6660.39765889678
2011-03-01,10,4900.76273552599
2011-03-01,11,-542.214115312722
2011-03-01,12,-1664.58418399321
2011-03-01,13,985.372592968193
2011-03-01,14,51.1214872271758
2011-03-01,15,-2049.60141035826
2011-03-01,16,10.2436724911422
2011-03-01,17,3866.90799839557
2011-03-01,18,2225.85240530381
2011-03-01,19,-22.1542428280478
2011-03-01,20,315.597986017453
2011-03-01,21,-46.734981192235
2011-04-01,1,-1978.99723368731
2011-04-01,2,-16.1190264222533
2011-04-01,3,-845.750952592451
2011-04-01,4,3902.30933466853
2011-04-01,5,-366.637353978929
2011-04-01,6,-1051.20156818412
2011-04-01,7,5692.3707078792
2011-04-01,8,-2750.55485004269
2011-04-01,9,4050.18869440634
2011-04-01,10,5013.92051266597
2011-04-01,11,568.60236504893
2011-04-01,12,-3203.71647260214
2011-04-01,13,2651.54930590299
2011-04-01,14,-887.41215933172
2011-04-01,15,-1720.63950081803
2011-04-01,16,4758.85973667125
2011-04-01,17,5258.88296673203
2011-04-01,18,2321.889623975
2011-04-01,19,-1288.88795599016
2011-04-01,20,3513.83212735622
2011-04-01,21,9.76790460043465
2011-05-01,1,2888.97602124055
2011-05-01,2,-802.887596523989
2011-05-01,3,1848.2636954208
2011-05-01,4,386.65544642491
2011-05-01,5,1821.80587845443
2011-05-01,6,-1623.76414864028
2011-05-01,7,6907.07790331278
2011-05-01,8,-1014.57362852283
2011-05-01,9,523.038229012156
2011-05-01,10,6230.70138007634
2011-05-01,11,-1141.65794326827
2011-05-01,12,-1989.05016719704
2011-05-01,13,1155.72671181814
2011-05-01,14,653.668665894941
2011-05-01,15,2948.93087269128
2011-05-01,16,595.110552429127
2011-05-01,17,2981.3914443746
2011-05-01,18,872.637099633071
2011-05-01,19,-974.709067102665
2011-05-01,20,2373.24941266529
2011-05-01,21,-2.63444595336013
2011-06-01,1,3246.27245629242
2011-06-01,2,-818.850373683213
2011-06-01,3,1728.14681443431
2011-06-01,4,436.896048027491
2011-06-01,5,1896.45476483216
2011-06-01,6,-1464.50121681171
2011-06-01,7,6178.30486026061
2011-06-01,8,-761.991949088916
2011-06-01,9,2714.93740961319
2011-06-01,10,6350.43159109719
2011-06-01,11,-820.473702683375
2011-06-01,12,-2752.82755154292
2011-06-01,13,2007.91674509894
2011-06-01,14,-511.851434485029
2011-06-01,15,2895.45731799867
2011-06-01,16,471.671671587252
2011-06-01,17,2646.66691645565
2011-06-01,18,928.737975198999
2011-06-01,19,-657.126088066132
2011-06-01,20,1818.2171576646
2011-06-01,21,1.36661762397603
2011-07-01,1,3547.61991385638
2011-07-01,2,-636.948962382065
2011-07-01,3,1460.63081861591
2011-07-01,4,992.048682571769
2011-07-01,5,1941.11386800124
2011-07-01,6,-744.53437401434
2011-07-01,7,8625.51434391219
2011-07-01,8,-542.86871106848
2011-07-01,9,620.99352370612
2011-07-01,10,8133.24814364167
2011-07-01,11,-1166.38806779088
2011-07-01,12,-3606.84544142689
2011-07-01,13,3469.6903100049
2011-07-01,14,-1984.31933591784
2011-07-01,15,-1189.93344113095
2011-07-01,16,2859.79256584088
2011-07-01,17,6097.47964080189
2011-07-01,18,2040.89565887055
2011-07-01,19,-238.681964022071
2011-07-01,20,2516.47112528379
2011-07-01,21,-3.77097854686111
2011-08-01,1,-1954.13456730238
2011-08-01,2,180.375426007587
2011-08-01,3,-1396.07480178653
2011-08-01,4,3165.3917853679
2011-08-01,5,-19.5592364151324
2011-08-01,6,-1591.55799138083
2011-08-01,7,4406.08926323421
2011-08-01,8,-2246.11748113116
2011-08-01,9,4271.388673606
2011-08-01,10,5516.88386158861
2011-08-01,11,471.945852182181
2011-08-01,12,-2114.95955576002
2011-08-01,13,-921.126764968994
2011-08-01,14,1638.33685138108
2011-08-01,15,2996.29316256574
2011-08-01,16,-217.730936044225
2011-08-01,17,5806.83080222057
2011-08-01,18,1001.50521284365
2011-08-01,19,-429.757783253723
2011-08-01,20,3409.16730120062
2011-08-01,21,-29.28788761764
2011-09-01,1,-2494.83089111199
2011-09-01,2,-111.342213123759
2011-09-01,3,-1668.55366894294
2011-09-01,4,3522.83949173718
2011-09-01,5,240.38626963816
2011-09-01,6,-1198.34510154693
2011-09-01,7,5507.92187575813
2011-09-01,8,-2870.97733379789
2011-09-01,9,5742.06042305644
2011-09-01,10,6370.40528974761
2011-09-01,11,647.098282426357
2011-09-01,12,-3480.52169064028
2011-09-01,13,2966.65425505097
2011-09-01,14,-1877.83630742635
2011-09-01,15,-213.138024043812
2011-09-01,16,5048.69452745207
2011-09-01,17,4951.24065813307
2011-09-01,18,1985.95860274961
2011-09-01,19,-1179.08122647741
2011-09-01,20,2904.23965457632
2011-09-01,21,2.4376039864975
2011-10-01,1,2027.17722519937
2011-10-01,2,-1955.74673354406
2011-10-01,3,17.3253732017702
2011-10-01,4,-186.185620921651
2011-10-01,5,4649.7775274476
2011-10-01,6,556.573922601474
2011-10-01,7,10581.5651396687
2011-10-01,8,806.105208762148
2011-10-01,9,-966.914073525071
2011-10-01,10,9129.79925294178
2011-10-01,11,-1510.8696872007
2011-10-01,12,-3984.95618405747
2011-10-01,13,2451.81095111145
2011-10-01,14,-779.744386771021
2011-10-01,15,3286.12639244166
2011-10-01,16,3061.28528693483
2011-10-01,17,1186.48097535658
2011-10-01,18,433.578616950519
2011-10-01,19,-1038.39383404979
2011-10-01,20,2106.41388721867
2011-10-01,21,3.342061052671
2011-11-01,1,2575.58090264766
2011-11-01,2,-2240.92031045658
2011-11-01,3,435.800063334587
2011-11-01,4,-1003.8618405919
2011-11-01,5,4314.91008408888
2011-11-01,6,419.293751432551
2011-11-01,7,12472.7923642886
2011-11-01,8,739.508994946931
2011-11-01,9,1329.29079097677
2011-11-01,10,9501.20039380573
2011-11-01,11,-1379.23096090407
2011-11-01,12,-4379.25386578535
2011-11-01,13,3553.71576645755
2011-11-01,14,-2241.64064094609
2011-11-01,15,-188.974031965568
2011-11-01,16,3465.29640528575
2011-11-01,17,6739.66902228623
2011-11-01,18,3487.0939438526
2011-11-01,19,1846.52573421814
2011-11-01,20,2810.13323542652
2011-11-01,21,0.0125257900133851
2011-12-01,1,-2082.04025548775
2011-12-01,2,-710.360557917632
2011-12-01,3,-1415.53623505837
2011-12-01,4,2693.17719231915
2011-12-01,5,144.556803863633
2011-12-01,6,-1406.84515019021
2011-12-01,7,4888.90258514008
2011-12-01,8,-1923.77201329463
2011-12-01,9,3374.21931407379
2011-12-01,10,5877.52867989188
2011-12-01,11,1277.24720529672
2011-12-01,12,-3089.65796324198
2011-12-01,13,629.730060777261
2011-12-01,14,3124.41632548589
2011-12-01,15,3591.63009322118
2011-12-01,16,-563.869227948122
2011-12-01,17,3905.62072568651
2011-12-01,18,2172.0710789806
2011-12-01,19,2453.07680884075
2011-12-01,20,2387.01802818073
2011-12-01,21,36.3388779503658
2012-01-01,1,2365.52843044277
2012-01-01,2,-1515.77738418813
2012-01-01,3,194.728390510761
2012-01-01,4,9.39158747267694
2012-01-01,5,4669.94172773621
2012-01-01,6,838.281798097137
2012-01-01,7,10033.4464320584
2012-01-01,8,1513.02106103999
2012-01-01,9,788.955337007299
2012-01-01,10,8819.62541919127
2012-01-01,11,-1551.3873632449
2012-01-01,12,-5476.61012092559
2012-01-01,13,4592.95379541331
2012-01-01,14,140.524033387568
2012-01-01,15,3573.73347575856
2012-01-01,16,2028.68088023543
2012-01-01,17,-524.622921528058
2012-01-01,18,1065.28415257462
2012-01-01,19,2679.11235572801
2012-01-01,20,1553.86950065514
2012-01-01,21,9.06700385897352
2012-02-01,1,-2698.83821462225
2012-02-01,2,296.044204175365
2012-02-01,3,-1745.35496769107
2012-02-01,4,3397.88136429691
2012-02-01,5,-92.6522024979508
2012-02-01,6,-1699.95201806393
2012-02-01,7,5686.26909461928
2012-02-01,8,-993.030312701517
2012-02-01,9,6100.90817949814
2012-02-01,10,6705.96759333577
2012-02-01,11,446.824845255798
2012-02-01,12,-2631.70456466666
2012-02-01,13,1658.83586677174
2012-02-01,14,-2196.23086970527
2012-02-01,15,365.377367650245
2012-02-01,16,4306.65500014607
2012-02-01,17,3074.71276906957
2012-02-01,18,2267.28442821285
2012-02-01,19,1856.07669874173
2012-02-01,20,1912.43116121895
2012-02-01,21,15.8909519263565
2012-03-01,1,-2529.59448586652
2012-03-01,2,332.967429938211
2012-03-01,3,-2059.68576069572
2012-03-01,4,3553.30350527323
2012-03-01,5,89.6824450165089
2012-03-01,6,-1824.71979527095
2012-03-01,7,5929.49421568015
2012-03-01,8,-1483.15764583548
2012-03-01,9,5607.5254352944
2012-03-01,10,6502.72191676029
2012-03-01,11,377.125549859305
2012-03-01,12,-2874.95801293185
2012-03-01,13,1734.41938659754
2012-03-01,14,-1639.90092925739
2012-03-01,15,592.003060568092
2012-03-01,16,4422.40120194835
2012-03-01,17,4240.05539098416
2012-03-01,18,2495.96120391681
2012-03-01,19,123.665272892304
2012-03-01,20,-196.644951782843
2012-03-01,21,-6.91282753677938
2012-04-01,1,-2667.0480119544
2012-04-01,2,476.736854030431
2012-04-01,3,-1588.96050805034
2012-04-01,4,3461.82539938767
2012-04-01,5,-11.0579879523946
2012-04-01,6,-1431.9320234059
2012-04-01,7,5603.73353243106
2012-04-01,8,-1885.68165936795
2012-04-01,9,5880.80728795011
2012-04-01,10,6749.09985683005
2012-04-01,11,263.472108451499
2012-04-01,12,-2803.21899196379
2012-04-01,13,1564.45667384327
2012-04-01,14,-1584.58915907059
2012-04-01,15,569.546453262283
2012-04-01,16,4939.9831418306
2012-04-01,17,3268.38005360704
2012-04-01,18,2430.22828098843
2012-04-01,19,1599.37057663933
2012-04-01,20,667.173521735318
2012-04-01,21,15.2915327979502
2012-05-01,1,2274.74310480689
2012-05-01,2,-1753.98140891259
2012-05-01,3,-10.9151321129425
2012-05-01,4,-84.8479504136671
2012-05-01,5,4524.12336135554
2012-05-01,6,896.182121378257
2012-05-01,7,9766.30986039438
2012-05-01,8,636.268515886605
2012-05-01,9,998.8446781875
2012-05-01,10,8763.94936080708
2012-05-01,11,-1872.72614469059
2012-05-01,12,-4972.15162054095
2012-05-01,13,4285.63523811487
2012-05-01,14,108.729482073247
2012-05-01,15,3465.78772521629
2012-05-01,16,2340.1747893563
2012-05-01,17,554.476791521287
2012-05-01,18,842.996733760372
2012-05-01,19,1383.48655979075
2012-05-01,20,-1104.60349164509
2012-05-01,21,-6.00741144051663
2012-06-01,1,-2641.45245382747
2012-06-01,2,190.767721952539
2012-06-01,3,-1678.82059996799
2012-06-01,4,3134.77740196122
2012-06-01,5,-54.68518230552
2012-06-01,6,-1652.95761856427
2012-06-01,7,5475.12083629405
2012-06-01,8,-1956.8915775193
2012-06-01,9,6591.23310323156
2012-06-01,10,6370.1729793724
2012-06-01,11,329.24958562641
2012-06-01,12,-2979.96659520324
2012-06-01,13,2193.26640715977
2012-06-01,14,-1213.12445925425
2012-06-01,15,1231.77118451067
2012-06-01,16,5586.22793154765
2012-06-01,17,3453.11940064431
2012-06-01,18,2695.57878111757
2012-06-01,19,108.579970431252
2012-06-01,20,405.299815441419
2012-06-01,21,14.1598533010593
2012-07-01,1,-2120.3522787675
2012-07-01,2,-452.831248524483
2012-07-01,3,-1207.00841010117
2012-07-01,4,2765.87468997428
2012-07-01,5,-137.292260096907
2012-07-01,6,-1448.91332519141
2012-07-01,7,4837.14688084349
2012-07-01,8,-1518.78508628176
2012-07-01,9,3983.80007321476
2012-07-01,10,6941.50790519245
2012-07-01,11,479.004689393065
2012-07-01,12,-2827.18352469218
2012-07-01,13,518.977434798359
2012-07-01,14,2235.74483385699
2012-07-01,15,3549.8538310245
2012-07-01,16,-71.1083907918523
2012-07-01,17,3407.84149264449
2012-07-01,18,1489.88671550957
2012-07-01,19,975.065288356101
2012-07-01,20,22.1997090314889
2012-07-01,21,-34.5651584280917
2012-08-01,1,-1932.3948164118
2012-08-01,2,-243.034366163208
2012-08-01,3,-1153.82825186883
2012-08-01,4,2956.06055297382
2012-08-01,5,-253.132897968624
2012-08-01,6,-1226.76626427341
2012-08-01,7,4810.23953394683
2012-08-01,8,-1660.64783034501
2012-08-01,9,3392.92299670965
2012-08-01,10,6780.70207508686
2012-08-01,11,559.779586445383
2012-08-01,12,-2718.60175006642
2012-08-01,13,553.514187433766
2012-08-01,14,2609.44119075306
2012-08-01,15,3580.1673612645
2012-08-01,16,127.832225679739
2012-08-01,17,3458.00321487945
2012-08-01,18,1683.40837207281
2012-08-01,19,966.070414841647
2012-08-01,20,223.253800543116
2012-08-01,21,34.2636021729284
2012-09-01,1,-1676.86396350327
2012-09-01,2,-181.521900683343
2012-09-01,3,-1500.13010989025
2012-09-01,4,3259.05744836427
2012-09-01,5,-303.576417146492
2012-09-01,6,-1408.58615302209
2012-09-01,7,4780.60507278468
2012-09-01,8,-1615.85402623837
2012-09-01,9,3770.93437357526
2012-09-01,10,6823.88357558228
2012-09-01,11,594.708164766557
2012-09-01,12,-2868.47376874643
2012-09-01,13,728.704861478698
2012-09-01,14,2332.52558952377
2012-09-01,15,3519.24314232078
2012-09-01,16,54.876101483628
2012-09-01,17,3533.99078417974
2012-09-01,18,1610.28399742476
2012-09-01,19,890.762328989512
2012-09-01,20,91.0147370508145
2012-09-01,21,-33.1236216104494
2012-10-01,1,2103.0464339735
2012-10-01,2,-2575.74751202538
2012-10-01,3,447.695259327557
2012-10-01,4,-279.195061913042
2012-10-01,5,5301.8386503598
2012-10-01,6,339.013207208142
2012-10-01,7,9484.38465722903
2012-10-01,8,1436.80310528323
2012-10-01,9,268.735716270378
2012-10-01,10,10421.4865005962
2012-10-01,11,38.3522955289846
2012-10-01,12,-4317.79044741109
2012-10-01,13,3522.34090633858
2012-10-01,14,6586.86066396615
2012-10-01,15,-1421.87922017371
2012-10-01,16,-1642.65542569556
2012-10-01,17,4263.32910481956
2012-10-01,18,3286.04819354552
2012-10-01,19,-940.090207538829
2012-10-01,20,303.205073740598
2012-10-01,21,6.06303544374092
2012-11-01,1,-2562.01419114268
2012-11-01,2,648.678817812213
2012-11-01,3,-2158.16511343226
2012-11-01,4,2608.11382263425
2012-11-01,5,927.132650595606
2012-11-01,6,-1352.16914418228
2012-11-01,7,4134.62073052417
2012-11-01,8,-1078.76384676984
2012-11-01,9,3983.31747116706
2012-11-01,10,7445.49921366856
2012-11-01,11,2184.61459753335
2012-11-01,12,-2833.42599048095
2012-11-01,13,658.23737986233
2012-11-01,14,4326.22159015887
2012-11-01,15,-532.075245834983
2012-11-01,16,2115.21359328249
2012-11-01,17,1641.85583958473
2012-11-01,18,2872.28600113701
2012-11-01,19,-649.513676096449
2012-11-01,20,1093.41015210511
2012-11-01,21,22.7912299881857
2012-12-01,1,-2740.07008731273
2012-12-01,2,1036.87972343501
2012-12-01,3,-1744.76983366337
2012-12-01,4,2842.91877182053
2012-12-01,5,1046.33186596878
2012-12-01,6,-848.60846486842
2012-12-01,7,4387.2619773706
2012-12-01,8,-1468.43694147948
2012-12-01,9,2853.82075421745
2012-12-01,10,7913.7481021316
2012-12-01,11,1934.80280294096
2012-12-01,12,-2137.04964908761
2012-12-01,13,-223.224601716544
2012-12-01,14,4803.78261231906
2012-12-01,15,-459.524718477962
2012-12-01,16,569.428896036189
2012-12-01,17,2217.29139386898
2012-12-01,18,3384.91953568039
2012-12-01,19,1046.94883217539
2012-12-01,20,1051.94900028871
2012-12-01,21,-20.0338439203288
2013-01-01,1,1843.75111277624
2013-01-01,2,-2827.01492480992
2013-01-01,3,184.063533500574
2013-01-01,4,-269.569396262166
2013-01-01,5,5592.30788439152
2013-01-01,6,569.727488215729
2013-01-01,7,9323.01943408651
2013-01-01,8,1501.01139202231
2013-01-01,9,-1912.00165238174
2013-01-01,10,10516.9811495576
2013-01-01,11,619.537864665721
2013-01-01,12,-3774.97743924364
2013-01-01,13,2394.52288721491
2013-01-01,14,6653.63377964827
2013-01-01,15,-1357.37257620873
2013-01-01,16,-2874.81254510897
2013-01-01,17,4677.45365755746
2013-01-01,18,3693.47952504716
2013-01-01,19,625.56328701039
2013-01-01,20,1267.20285688976
2013-01-01,21,5.59657569201454
2013-02-01,1,-2566.1851924685
2013-02-01,2,1086.48408982315
2013-02-01,3,-1778.72522010982
2013-02-01,4,2838.60475424407
2013-02-01,5,1087.59883251037
2013-02-01,6,-894.824766927396
2013-02-01,7,4584.22875541496
2013-02-01,8,-1407.48577707786
2013-02-01,9,1691.39241077357
2013-02-01,10,7835.75379454326
2013-02-01,11,1843.72180957774
2013-02-01,12,-1861.88476114346
2013-02-01,13,-637.049686398895
2013-02-01,14,4611.18834159469
2013-02-01,15,-89.0348729569101
2013-02-01,16,592.978274239967
2013-02-01,17,2211.20697470905
2013-02-01,18,3501.46269237244
2013-02-01,19,1026.64164960219
2013-02-01,20,909.888118272987
2013-02-01,21,-18.8693612930807
2013-03-01,1,1534.24900976169
2013-03-01,2,-151.900318203452
2013-03-01,3,477.173499815299
2013-03-01,4,-1358.68917897312
2013-03-01,5,3275.39878537692
2013-03-01,6,1179.45230608049
2013-03-01,7,4854.56962207612
2013-03-01,8,546.741398560387
2013-03-01,9,-3337.27743196625
2013-03-01,10,6381.84840037137
2013-03-01,11,594.737961981493
2013-03-01,12,-1763.20403060451
2013-03-01,13,198.404128492909
2013-03-01,14,2486.84374215585
2013-03-01,15,3727.54225368804
2013-03-01,16,5476.64785070045
2013-03-01,17,2982.75535259213
2013-03-01,18,432.66249961322
2013-03-01,19,1098.19417358924
2013-03-01,20,555.119309540616
2013-03-01,21,24.7057207639528
2013-04-01,1,428.514866039316
2013-04-01,2,730.657124395505
2013-04-01,3,-142.991063677281
2013-04-01,4,-2024.96403798068
2013-04-01,5,4288.22416243211
2013-04-01,6,654.981191634336
2013-04-01,7,7070.7649894772
2013-04-01,8,1103.44858506874
2013-04-01,9,121.837681019085
2013-04-01,10,7606.66405214996
2013-04-01,11,710.944535498646
2013-04-01,12,-2484.44353297475
2013-04-01,13,1357.80093616393
2013-04-01,14,4584.17645537112
2013-04-01,15,-61.8100534979492
2013-04-01,16,-730.436573904794
2013-04-01,17,3579.69432574851
2013-04-01,18,4258.96648898786
2013-04-01,19,501.270482289056
2013-04-01,20,1170.04716711707
2013-04-01,21,6.63725685497579
2013-05-01,1,1932.71930299344
2013-05-01,2,-538.199268672466
2013-05-01,3,372.397425528248
2013-05-01,4,-1172.83428248918
2013-05-01,5,3321.04338859067
2013-05-01,6,1262.59893685279
2013-05-01,7,4806.25225463972
2013-05-01,8,288.398079238131
2013-05-01,9,-3248.74104451759
2013-05-01,10,5556.98837481483
2013-05-01,11,925.007760225576
2013-05-01,12,-1854.63113617311
2013-05-01,13,753.731003529725
2013-05-01,14,2242.74006432627
2013-05-01,15,4318.28756692905
2013-05-01,16,4287.00603280796
2013-05-01,17,3502.18394206359
2013-05-01,18,1396.86739305387
2013-05-01,19,2767.86517665265
2013-05-01,20,3293.85574945132
2013-05-01,21,-28.4099818937751
2013-06-01,1,455.370347995897
2013-06-01,2,863.641762813922
2013-06-01,3,-213.082867631395
2013-06-01,4,-1902.82241415603
2013-06-01,5,4413.5674805674
2013-06-01,6,923.34356906472
2013-06-01,7,6900.13536525463
2013-06-01,8,1204.15675573729
2013-06-01,9,-22.9870542583507
2013-06-01,10,7318.63578596431
2013-06-01,11,449.022900519153
2013-06-01,12,-2344.09098825733
2013-06-01,13,1544.87076015154
2013-06-01,14,4622.4412733431
2013-06-01,15,337.198700826076
2013-06-01,16,-231.959491004273
2013-06-01,17,3444.81520362785
2013-06-01,18,3989.90037980118
2013-06-01,19,241.400844653182
2013-06-01,20,1764.91598966827
2013-06-01,21,-6.7042003973718
2013-07-01,1,3343.82081436297
2013-07-01,2,-2003.53002850058
2013-07-01,3,1178.131154558
2013-07-01,4,239.202733697866
2013-07-01,5,3660.48225288553
2013-07-01,6,-358.561587768054
2013-07-01,7,5917.21108191192
2013-07-01,8,-604.6634673602
2013-07-01,9,-537.143055838192
2013-07-01,10,6910.33452310186
2013-07-01,11,1139.00497001539
2013-07-01,12,-2435.56716007184
2013-07-01,13,1712.14082723062
2013-07-01,14,5149.69100994063
2013-07-01,15,-533.027315827221
2013-07-01,16,-896.400998477255
2013-07-01,17,3296.19666142237
2013-07-01,18,1899.34261522946
2013-07-01,19,296.505749460788
2013-07-01,20,1729.72941566415
2013-07-01,21,3.70564416275057
2013-08-01,1,1961.69029881926
2013-08-01,2,-474.80438539482
2013-08-01,3,372.855871912372
2013-08-01,4,-1091.46454236339
2013-08-01,5,3471.71660403338
2013-08-01,6,1469.49966150607
2013-08-01,7,4676.44544946371
2013-08-01,8,517.281160885571
2013-08-01,9,-3921.77702132243
2013-08-01,10,5717.85335455833
2013-08-01,11,799.970462427836
2013-08-01,12,-1654.87485521711
2013-08-01,13,579.459419375159
2013-08-01,14,2506.47113520296
2013-08-01,15,4643.03926564304
2013-08-01,16,4017.62247934004
2013-08-01,17,3274.86235070381
2013-08-01,18,1423.06774374199
2013-08-01,19,2078.37821714581
2013-08-01,20,3739.20175153218
2013-08-01,21,-29.1193572326174
2013-09-01,1,3280.85477299482
2013-09-01,2,-1985.53661911076
2013-09-01,3,1200.9002438841
2013-09-01,4,164.585252358242
2013-09-01,5,3713.70520445629
2013-09-01,6,-166.774230559157
2013-09-01,7,5955.17311823368
2013-09-01,8,-538.466852999901
2013-09-01,9,-339.525495234684
2013-09-01,10,6858.06380020396
2013-09-01,11,1160.66763622607
2013-09-01,12,-2432.80800133089
2013-09-01,13,1787.5842415251
2013-09-01,14,4958.30619993671
2013-09-01,15,-227.3484240156
2013-09-01,16,-904.013068607257
2013-09-01,17,3332.8014173767
2013-09-01,18,1882.0270901994
2013-09-01,19,336.21246802063
