"date","realized","fc_ridge","fc_2srr","err_ridge","err_2srr"
1999-07-01,0.420800140020461,0.110720664197285,0.176000578033952,-0.310079475823175,-0.244799561986508
1999-08-01,0.239664584460009,0.274422184376408,0.204298128801542,0.0347575999163995,-0.0353664556584665
1999-09-01,0.41803584317579,0.330875819676127,0.105651196658542,-0.0871600234996633,-0.312384646517248
1999-10-01,0.178624638146374,0.349099934389981,0.187949280906478,0.170475296243607,0.00932464276010381
1999-11-01,0.178306139365603,0.302682305514418,0.151776744332917,0.124376166148815,-0.0265293950326856
1999-12-01,0.237248035363091,0.226003463824752,0.187812906408652,-0.0112445715383395,-0.0494351289544394
2000-01-01,0.295770697723263,0.251278784979827,0.193231946048467,-0.0444919127434361,-0.102538751674796
2000-02-01,0.41261479111725,0.295278995973296,0.1961084936085,-0.117335795143953,-0.216506297508749
2000-03-01,0.58651194523982,0.364357694039868,0.221698864867602,-0.222154251199952,-0.364813080372218
2000-04-01,-0.0584966381114604,0.476759196907766,0.303876969636329,0.535255835019227,0.362373607747789
2000-05-01,0.17538735860958,0.254801381455167,0.152307704776804,0.0794140228455875,-0.023079653832776
2000-06-01,0.582412828598855,0.149577705377372,0.243197818557983,-0.432835123221483,-0.339215010040872
2000-07-01,0.289939315900245,0.400149865628725,0.271567458873082,0.11021054972848,-0.0183718570271633
2000-08-01,0,0.401696089452155,0.178846883077081,0.401696089452155,0.178846883077081
2000-09-01,0.519781707361755,0.184143175173636,0.185229894896921,-0.335638532188119,-0.334551812464834
2000-10-01,0.172661913398731,0.317997422949555,0.290093686322062,0.145335509550824,0.117431772923331
2000-11-01,0.172364305816508,0.33193576884679,0.17973614047592,0.159571463030282,0.00737183465941199
2000-12-01,0.229357898709903,0.222516352998414,0.238292787878871,-0.00684154571148909,0.00893488916896781
2001-01-01,0.571103779551496,0.246806548208275,0.238403231703831,-0.324297231343221,-0.332700547847665
2001-02-01,0.227531383713497,0.41144875602251,0.260595421228194,0.183917372309012,0.0330640375146964
2001-03-01,0.0568020464008612,0.371231550593897,0.190006678722904,0.314429504193036,0.133204632322043
2001-04-01,0.170212807053094,0.190035090364155,0.235816167754323,0.0198222833110608,0.0656033607012288
2001-05-01,0.508906950747168,0.18567739847011,0.270469513600285,-0.323229552277058,-0.238437437146882
2001-06-01,0.225352208044338,0.366912918649668,0.269657988596397,0.141560710605329,0.0443057805520588
2001-07-01,-0.168966528512726,0.349740666542082,0.178147694575544,0.518707195054808,0.34711422308827
2001-08-01,0,0.0911051411559103,0.216277541202173,0.0911051411559103,0.216277541202173
2001-09-01,0.393812042013764,0.0433846572961364,0.336205598458031,-0.350427384717627,-0.0576064435557328
2001-10-01,-0.281135973754676,0.267034722771883,0.302732196913186,0.548170696526559,0.583868170667862
2001-11-01,-0.0563221642599032,0.0960805513257258,0.157207545349229,0.152402715585629,0.213529709609132
2001-12-01,-0.0563539039991845,-0.0157807818745402,0.338436227875859,0.0405731221246443,0.394790131875044
2002-01-01,0.168966528512726,0.0527217403258989,0.223101041016168,-0.116244788186827,0.0541345125034418
2002-02-01,0.168681513147906,0.150255164181096,0.225282372353146,-0.01842634896681,0.0566008592052401
2002-03-01,0.28050509276083,0.219027567990839,0.171402546075713,-0.0614775247699908,-0.109102546685117
2002-04-01,0.447177939139376,0.267132666065414,0.181765929338453,-0.180045273073962,-0.265412009800923
2002-05-01,0.11148273172461,0.373243992328803,0.191959699844581,0.261761260604192,0.0804769681199711
2002-06-01,0.0556947939766239,0.279593545016205,0.12907990112451,0.223898751039581,0.0733851071478864
2002-07-01,0.222469502211098,0.152546326223916,0.193174881795443,-0.069923175987182,-0.0292946204156549
2002-08-01,0.27739268827256,0.207652994122504,0.21578197813472,-0.0697396941500561,-0.0616107101378398
2002-09-01,0.166067018514049,0.282082050528692,0.184241335501081,0.116015032014643,0.0181743169870318
2002-10-01,0.220994565080268,0.250562133390457,0.163974826042184,0.0295675683101893,-0.0570197390380842
2002-11-01,0.165426009602587,0.240378543116457,0.197422695536781,0.07495253351387,0.031996685934194
2002-12-01,0.165152803847324,0.232928079381296,0.179775079169045,0.0677752755339724,0.0146222753217213
2003-01-01,0.439078641749013,0.21577238388811,0.191460246973618,-0.223306257860903,-0.247618394775395
2003-02-01,0.546151002552175,0.334142441491381,0.224883227353923,-0.212008561060795,-0.321267775198253
2003-03-01,0.163265342388552,0.463714892247827,0.229643301863852,0.300449549859275,0.0663779594753002
2003-04-01,-0.381367937024546,0.330488730900207,0.139687811019716,0.711856667924753,0.521055748044262
2003-05-01,-0.163889684321017,-0.0245912692254615,0.110206476434179,0.139298415095555,0.274096160755196
2003-06-01,0.109289628364451,-0.09055592972473,0.339074541542437,-0.199845558089181,0.229784913177986
2003-07-01,0.327154054061563,0.0953221675217721,0.282456075448746,-0.23183188653979,-0.0446979786128166
2003-08-01,0.434547125950147,0.27151198624756,0.2445129494391,-0.163035139702587,-0.190034176511046
