"date","realized","fc_ridge","fc_2srr","err_ridge","err_2srr","lam_ridge","lam2_2srr"
1999-07-01,0.420800140020461,0.130573886983395,0.230186684038992,-0.290226253037066,-0.190613455981469,0.0212333270593706,2980.95798704173
1999-08-01,0.239664584460009,0.308527387139219,0.229009468446237,0.06886280267921,-0.0106551160137713,0.0211994554092058,2980.95798704173
1999-09-01,0.41803584317579,0.312073599800429,0.216256401135107,-0.105962243375361,-0.201779442040684,0.021167407245047,2980.95798704173
1999-10-01,0.178624638146374,0.342423627618122,0.297309512582411,0.163798989471748,0.118684874436037,0.0211310000113287,2980.95798704173
1999-11-01,0.178306139365603,0.269700775267948,0.154665054381532,0.0913946359023453,-0.0236410849840706,0.0210854488992796,2980.95798704173
1999-12-01,0.237248035363091,0.214530206651144,0.177189473790552,-0.0227178287119471,-0.0600585615725397,0.0210671764557819,2980.95798704173
2000-01-01,0.295770697723263,0.312682570590229,0.249731670418561,0.0169118728669658,-0.0460390273047022,0.0210459807421465,2980.95798704173
2000-02-01,0.41261479111725,0.305517824872772,0.164287957092829,-0.107096966244478,-0.248326834024421,0.0210252274669182,2980.95798704173
2000-03-01,0.58651194523982,0.286909818083195,0.231160901238773,-0.299602127156625,-0.355351044001047,0.0210187260051975,2980.95798704173
2000-04-01,-0.0584966381114604,0.446562085530762,0.316153122387562,0.505058723642222,0.374649760499023,0.0209768387080367,2980.95798704173
2000-05-01,0.17538735860958,0.203522933147825,0.0196096669187446,0.0281355745382455,-0.155777691690835,0.0209023491608833,2980.95798704173
2000-06-01,0.582412828598855,0.0963713408301341,0.371943242240008,-0.486041487768721,-0.210469586358847,0.0208913621623259,2980.95798704173
2000-07-01,0.289939315900245,0.412731254120505,0.238096216259265,0.12279193822026,-0.0518430996409799,0.0208724443871035,2980.95798704173
2000-08-01,0,0.290740472074348,0.0967272872518334,0.290740472074348,0.0967272872518334,0.0208747663905001,2980.95798704173
2000-09-01,0.519781707361755,0.145153521413873,0.195431407818036,-0.374628185947882,-0.324350299543719,0.0208978032077936,2980.95798704173
2000-10-01,0.172661913398731,0.387884027437404,0.357741937267879,0.215222114038673,0.185080023869148,0.0208322538371062,2980.95798704173
2000-11-01,0.172364305816508,0.263377001315154,0.235943801487437,0.0910126954986458,0.0635794956709288,0.0207773007425879,2980.95798704173
2000-12-01,0.229357898709903,0.227724613784732,0.323559866503664,-0.00163328492517151,0.0942019677937603,0.0207782491691527,2980.95798704173
2001-01-01,0.571103779551496,0.272642500994919,0.212068185641615,-0.298461278556577,-0.359035593909881,0.0207493934555241,2980.95798704173
2001-02-01,0.227531383713497,0.440994603799262,0.318575578678862,0.213463220085764,0.0910441949653646,0.0207223911402734,2980.95798704173
2001-03-01,0.0568020464008612,0.270036464686662,0.159658884309412,0.2132344182858,0.102856837908551,0.0207536922832446,2980.95798704173
2001-04-01,0.170212807053094,0.0937758439486434,0.226260860287401,-0.0764369631044506,0.0560480532343071,0.0207974009689083,1096.63315842846
2001-05-01,0.508906950747168,0.173262817466538,0.309085513426778,-0.33564413328063,-0.19982143732039,0.0208002620930918,2980.95798704173
2001-06-01,0.225352208044338,0.298895013618422,0.188178759635502,0.0735428055740834,-0.0371734484088364,0.0207940852775213,2980.95798704173
2001-07-01,-0.168966528512726,0.206806371852072,0.113461778950545,0.375772900364798,0.282428307463271,0.0208527207502241,2980.95798704173
2001-08-01,0,-0.0148686649367957,0.0736876485257584,-0.0148686649367957,0.0736876485257584,0.0209900394831633,2980.95798704173
2001-09-01,0.393812042013764,0.0158505043276574,0.315652517671113,-0.377961537686106,-0.0781595243426509,0.0211073936303988,2980.95798704173
2001-10-01,-0.281135973754676,0.0307105608693689,-0.0713582106721933,0.311846534624045,0.209777763082483,0.0211004197201948,2980.95798704173
2001-11-01,-0.0563221642599032,0.0608008055733134,0.648561883901813,0.117122969833217,0.704884048161716,0.021271946971567,2980.95798704173
2001-12-01,-0.0563539039991845,-0.0196370923292911,-0.0516522521700593,0.0367168116698934,0.00470165182912518,0.0213682643187077,2980.95798704173
2002-01-01,0.168966528512726,-0.0499970071984523,0.0233057666460139,-0.218963535711179,-0.145660761866712,0.0214197473172486,2980.95798704173
2002-02-01,0.168681513147906,0.0421044654820077,0.12642451696786,-0.126577047665898,-0.0422569961800461,0.0213896898936196,2980.95798704173
2002-03-01,0.28050509276083,0.0655331139930864,0.0309264500544352,-0.214971978767743,-0.249578642706395,0.0213847630397617,2980.95798704173
2002-04-01,0.447177939139376,0.248317126489329,0.222664921685317,-0.198860812650047,-0.224513017454059,0.0213629339191978,2980.95798704173
2002-05-01,0.11148273172461,0.265220241126856,0.153484985143825,0.153737509402246,0.0420022534192143,0.0213285482783964,2980.95798704173
2002-06-01,0.0556947939766239,0.112274450050926,0.0231770192485649,0.0565796560743018,-0.032517774728059,0.0213075002251034,2980.95798704173
2002-07-01,0.222469502211098,0.0465596090752441,0.142956152857515,-0.175909893135854,-0.0795133493535832,0.0213411860328733,2980.95798704173
2002-08-01,0.27739268827256,0.0862320442198781,0.184348659661062,-0.191160644052682,-0.0930440286114977,0.0213260604392824,2980.95798704173
