"date","realized","fc_ridge","fc_2srr","err_ridge","err_2srr","lam_ridge","lam2_2srr"
1999-07-01,1.20701525731537,1.59024102284657,1.10494883584707,0.383225765531202,-0.102066421468302,0.113607098904443,54.5981500331442
1999-08-01,1.44667984177538,1.02725440389661,1.15682962977037,-0.419425437878771,-0.289850212005011,0.113575398137767,54.5981500331442
1999-09-01,1.80401765577347,0.9524919419362,1.40010163719243,-0.851525713837271,-0.403916018581044,0.113477036267456,54.5981500331442
1999-10-01,1.31738432181709,2.35271906477319,0.881957853790656,1.0353347429561,-0.435426468026438,0.113313267033203,54.5981500331442
1999-11-01,1.43543134516824,2.1800305848512,1.05991752884496,0.744599239682965,-0.375513816323277,0.112990897038312,54.5981500331442
1999-12-01,1.67267938053133,0.893568328004949,2.06202504924595,-0.779111052526378,0.389345668714626,0.112893836421254,54.5981500331442
2000-01-01,1.54764993823413,1.72743086358796,1.5183446912054,0.179780925353827,-0.0293052470287274,0.1127659741362,54.5981500331442
2000-02-01,1.72060014489137,1.96812284338226,1.29985076090895,0.247522698490889,-0.420749383982425,0.112626764059955,20.0855369231877
2000-03-01,1.8890762469554,1.90166771522429,1.63622203586282,0.012591468268889,-0.252854211092581,0.112573522710051,20.0855369231877
2000-04-01,1.65195497069757,1.90527290261559,1.43886054777543,0.253317931918024,-0.213094422922139,0.112277821205583,54.5981500331442
2000-05-01,1.64903618994154,1.45872271479798,1.26386520128516,-0.190313475143566,-0.385170988656385,0.112223988600707,54.5981500331442
2000-06-01,1.99420098317731,1.87723147416859,1.60750452799291,-0.116969509008715,-0.386696455184402,0.112133128939857,20.0855369231877
2000-07-01,1.98836960135429,2.08331055105268,1.81754796486136,0.09494094969839,-0.170821636492929,0.112046926163695,20.0855369231877
2000-08-01,1.57575481023704,1.63539663056611,1.67892946422589,0.0596418203290701,0.103174653988853,0.11208099272744,20.0855369231877
2000-09-01,1.50902457235897,2.2300205849996,1.82479164492304,0.720996012640625,0.315767072564069,0.11194612857699,20.0855369231877
2000-10-01,1.74018312386917,1.84502336888207,1.52831938281373,0.104840245012901,-0.211863741055439,0.111784640956191,20.0855369231877
2000-11-01,1.73716007107609,0.498731010830649,1.36770535513641,-1.23842906024544,-0.369454715939681,0.111622325731398,20.0855369231877
2000-12-01,1.38410514118714,1.74664851952216,1.31669771141946,0.362543378335023,-0.0674074297676774,0.111548379649772,20.0855369231877
2001-01-01,1.66526960483839,2.19956732924159,1.54505748922009,0.534297724403201,-0.120212115618303,0.11127862137318,20.0855369231877
2001-02-01,1.89280098855189,1.13899421400422,1.35849291630404,-0.753806774547675,-0.534308072247851,0.111296258405988,20.0855369231877
2001-03-01,1.429821327591,1.96410750131466,1.68059347926627,0.534286173723668,0.250772151675269,0.111355152238175,54.5981500331442
2001-04-01,1.42737222124536,1.87484393479957,1.91122089671351,0.447471713554215,0.483848675468153,0.111194485035422,54.5981500331442
2001-05-01,1.76391486617602,1.26602051245176,1.81034735361108,-0.497894353724259,0.046432487435057,0.111180187070621,54.5981500331442
2001-06-01,1.75990917551045,1.63974769806317,1.73439698017451,-0.120161477447281,-0.0255121953359438,0.111268323613139,54.5981500331442
2001-07-01,1.01983886744623,2.56367561567072,1.58328574188332,1.54383674822449,0.563446874437083,0.111442484508102,54.5981500331442
2001-08-01,0.792307483732735,2.04717177680716,1.3369912409156,1.25486429307443,0.544683757182864,0.111500548639421,54.5981500331442
2001-09-01,1.12931747934564,0.67896653825825,1.15902137195362,-0.450350941087387,0.0297038926079811,0.111840185447306,54.5981500331442
2001-10-01,0.677968698537867,0.692024254515952,1.45306619218537,0.0140555559780842,0.775097493647499,0.112155407467803,54.5981500331442
2001-11-01,0.112739583530796,1.64568050711442,0.421734116828825,1.53294092358362,0.308994533298028,0.112445860012461,54.5981500331442
