"date","realized","fc_ridge","fc_2srr","err_ridge","err_2srr"
1999-07-01,1.20701525731537,0.748634088696536,1.01598030205506,-0.458381168618834,-0.191034955260312
1999-08-01,1.44667984177538,1.37437093890845,1.13030529826097,-0.0723089028669257,-0.316374543514412
1999-09-01,1.80401765577347,1.88896036338413,1.13692313932562,0.0849427076106612,-0.667094516447853
1999-10-01,1.31738432181709,2.13234892559251,1.66974595432241,0.814964603775412,0.352361632505317
1999-11-01,1.43543134516824,1.89933809126821,1.36719499815128,0.463906746099969,-0.0682363470169516
1999-12-01,1.67267938053133,1.19721212785749,1.07862683732312,-0.475467252673834,-0.594052543208203
2000-01-01,1.54764993823413,1.44046222712982,1.13782385070342,-0.107187711104313,-0.409826087530714
2000-02-01,1.72060014489137,1.59306116042332,1.39513757136652,-0.127538984468047,-0.325462573524849
2000-03-01,1.8890762469554,1.54129652597659,1.45976174962725,-0.347779720978808,-0.429314497328149
2000-04-01,1.65195497069757,2.41589391115796,1.73622132024665,0.763938940460393,0.084266349549085
2000-05-01,1.64903618994154,1.74418746792822,1.22341367273401,0.0951512779866752,-0.425622517207539
2000-06-01,1.99420098317731,0.148321491768018,1.37642739477965,-1.84587949140929,-0.617773588397659
2000-07-01,1.98836960135429,1.89840484877787,1.48679422748754,-0.0899647525764149,-0.501575373866752
2000-08-01,1.57575481023704,2.48754550490295,1.6369843331661,0.911790694665911,0.0612295229290603
2000-09-01,1.50902457235897,0.997956320080551,1.56243686632742,-0.511068252278424,0.0534122939684485
2000-10-01,1.74018312386917,1.66201896472396,1.61068468394347,-0.0781641591452098,-0.129498439925694
2000-11-01,1.73716007107609,2.13161970311213,1.89329249613317,0.394459632036034,0.156132425057071
2000-12-01,1.38410514118714,1.2737819533658,1.69556890973764,-0.110323187821346,0.311463768550494
2001-01-01,1.66526960483839,1.7297239614737,1.44237403596328,0.0644543566353089,-0.222895568875111
2001-02-01,1.89280098855189,2.68749517437661,1.54610814705878,0.794694185824719,-0.346692841493113
2001-03-01,1.429821327591,2.31004057074535,1.60092246127008,0.880219243154355,0.171101133679081
2001-04-01,1.42737222124536,0.657370351618586,1.32747764267323,-0.770001869626774,-0.0998945785721344
2001-05-01,1.76391486617602,0.693688731428932,1.3489241298509,-1.07022613474709,-0.414990736325115
2001-06-01,1.75990917551045,1.72949992302638,1.52427712153499,-0.030409252484072,-0.235632053975469
2001-07-01,1.01983886744623,1.66189229876092,1.40082457998435,0.642053431314683,0.380985712538119
2001-08-01,0.792307483732735,0.105697693095832,0.953700236863161,-0.686609790636903,0.161392753130426
2001-09-01,1.12931747934564,-0.165468547201228,1.09974800739436,-1.29478602654687,-0.0295694719512818
2001-10-01,0.677968698537867,0.545478895141786,1.37443503814516,-0.132489803396081,0.69646633960729
2001-11-01,0.112739583530796,0.549421137831185,1.74925531988849,0.436681554300389,1.6365157363577
2001-12-01,-0.168966528512726,-0.321337071302298,1.07814590274109,-0.152370542789571,1.24711243125382
2002-01-01,0.168966528512726,-0.22397963777114,0.708277584924161,-0.392946166283867,0.539311056411435
2002-02-01,0.337648041660632,0.0808001445189624,0.647179993214152,-0.25684789714167,0.30953195155352
2002-03-01,0.224341092407698,0.550814410446706,0.529623485096709,0.326473318039007,0.30528239268901
2002-04-01,0.95265500530175,1.19972113593728,0.639655583066343,0.247066130635525,-0.312999422235407
2002-05-01,1.12045990128626,1.92460398003007,0.827596556428302,0.804144078743809,-0.292863344857962
2002-06-01,1.23250859926207,1.24469900768049,0.563652932868344,0.0121904084184197,-0.668855666393728
2002-07-01,1.28601157296044,0.499380686011954,0.68785009842718,-0.78663088694849,-0.598161474533264
2002-08-01,1.3947227480851,0.780856940636269,1.14915997966898,-0.613865807448829,-0.245562768416113
2002-09-01,1.28028467383832,1.34143926450862,1.15872344706698,0.0611545906703066,-0.121561226771335
2002-10-01,1.05410129977921,1.25237249080129,1.21625614256487,0.19827119102208,0.162154842785663
2002-11-01,1.10804457765719,1.38450808220647,1.34931738654143,0.276463504549284,0.241272808884241
2002-12-01,1.21750258752789,1.39740116671855,1.13954159945914,0.179898579190666,-0.0779609880687469
2003-01-01,1.4341117270658,0.887578255081906,0.803963666302875,-0.546533471983895,-0.630148060762926
2003-02-01,1.70287004134542,1.45894622766065,1.32859946680133,-0.243923813684771,-0.374270574544091
2003-03-01,1.70006836521992,2.45879234437183,1.98036286932099,0.758723979151906,0.280294504101073
2003-04-01,1.09770586311511,2.15547493254882,1.37544613173586,1.05776906943372,0.277740268620755
2003-05-01,0.768390169191502,0.243177591333078,0.304116710312343,-0.525212577858424,-0.464273458879159
2003-06-01,0.712526993708629,-0.665223337320522,1.00670116924795,-1.37775033102915,0.294174175539326
2003-07-01,0.600602406021178,0.613400412188408,1.12418186622862,0.0127980061672301,0.523579460207439
2003-08-01,0.488998529419149,1.3153120250968,1.10247166266085,0.82631349567765,0.613473133241696
2003-09-01,0.650408796917645,1.66118555816122,1.41723525051417,1.01077676124357,0.766826453596528
2003-10-01,0.923668615304862,1.76801356050347,1.07882632213781,0.844344945198606,0.155157706832944
2003-11-01,1.14162696815043,0.88145832885657,0.987732428731955,-0.260168639293863,-0.153894539418478
2003-12-01,1.3022430367025,0.508704178096092,0.936846397157741,-0.793538858606407,-0.365396639544759
2004-01-01,1.40542853864627,1.01971373138534,1.15224173892347,-0.385714807260926,-0.2531867997228
2004-02-01,1.18535870670948,1.98807638837197,1.44847281752151,0.802717681662483,0.263114110812026
2004-03-01,1.07470137005921,1.94572534394434,1.32979523256844,0.871023973885132,0.255093862509235
2004-04-01,1.34302314112427,1.42632322541353,1.26476439215013,0.0833000842892648,-0.0782587489741344
2004-05-01,1.71494020729552,1.223146872407,1.29928217827844,-0.491793334888526,-0.415658029017088
2004-06-01,1.81628924599746,1.55364428188344,1.54409812112685,-0.262644964114018,-0.272191124870615
2004-07-01,1.49176980568688,1.8496795673857,1.51876109656526,0.357909761698818,0.0269912908783734
2004-08-01,1.3301606070101,1.07969869902874,1.29899646628197,-0.250461907981362,-0.0311641407281342
2004-09-01,1.43276528957834,0.598031366959248,1.49599907304093,-0.834733922619093,0.0632337834625907
2004-10-01,1.79803892098649,1.13230332569801,1.20238251124067,-0.665735595288477,-0.595656409745816
2004-11-01,1.8426422900319,2.32845795230546,1.48704046213786,0.485815662273553,-0.355601827894046
2004-12-01,1.47138755441345,2.91341284972288,1.72308532937685,1.44202529530943,0.251697774963398
2005-01-01,1.31338898723481,1.66487245288768,1.26724964418089,0.351483465652871,-0.0461393430539188
2005-02-01,1.67718816138285,0.632076862140728,1.61216442483355,-1.04511129924212,-0.0650237365493023
2005-03-01,1.7237303258641,1.23386454936442,1.50909143397161,-0.489865776499685,-0.214638891892492
2005-04-01,1.50848113987641,2.0232748299994,1.76404628461891,0.514793690122994,0.255565144742504
2005-05-01,0.986252479087835,2.00479718434884,1.7465735733502,1.01854470526101,0.760321094262365
2005-06-01,1.03789203613518,1.22573655704627,1.54878151147515,0.187844520911091,0.51088947533997
2005-07-01,1.70767409767549,0.836497575020721,1.63614162239455,-0.871176522654772,-0.0715324752809443
2005-08-01,1.90481949706944,1.91535257263657,1.70673458664727,0.0105330755671253,-0.198084910422168
2005-09-01,2.90911047880051,2.98698926988895,1.48825353218002,0.0778787910884375,-1.4208569466205
2005-10-01,2.74966406572004,4.56428282971489,2.92249880987432,1.81461876399485,0.172834744154279
2005-11-01,2.29777788620282,3.69666854619848,1.61063576752827,1.39889065999566,-0.687142118674552
2005-12-01,2.24613832915548,0.292497841100445,1.27879430588945,-1.95364048805503,-0.96734402326603
2006-01-01,2.23246207052341,0.104021525661691,2.30297412647122,-2.12844054486172,0.0705120559478054
2006-02-01,1.66881243254373,1.94708376692453,2.35399059754795,0.278271334380803,0.685178165004219
2006-03-01,0.451694619929555,1.76441713942991,1.93789285757029,1.31272251950035,1.48619823764073
2006-04-01,0.800404473214122,1.10825236121925,1.98036070586192,0.307847888005132,1.17995623264779
2006-05-01,1.60243789412409,2.34402790344742,2.12085175282516,0.741590009323334,0.518413858701068
2006-06-01,1.85051542150036,2.48298641753205,1.54995610916239,0.632470996031689,-0.300559312337976
2006-07-01,1.790201961302,1.65147816992148,1.34230965863046,-0.138723791380514,-0.447892302671536
2006-08-01,2.18262632608868,1.84657602466905,1.66812674706102,-0.336050301419627,-0.514499579027657
2006-09-01,1.5404031295259,2.26869993068146,2.3452236049177,0.728296801155559,0.8048204753918
2006-10-01,0.596126951649989,0.745478432300907,0.643654013597316,0.149351480650918,0.0475270619473269
2006-11-01,0.347136475545895,-0.743633277880124,0.27878102582979,-1.09076975342602,-0.0683554497161051
2006-12-01,0.642136066683019,0.401546480388634,1.2283742421448,-0.240589586294385,0.586238175461779
2007-01-01,0.264312781080278,1.93847812543804,1.88369926633776,1.67416534435776,1.61938648525748
2007-02-01,0.208810298748663,1.97904414236869,1.08940324033026,1.77023384362002,0.880592941581595
2007-03-01,1.21935995522824,2.04453534312777,1.06555026079891,0.825175387899526,-0.153809694429325
2007-04-01,1.96375154325175,2.49168150049787,1.22820247324937,0.527929957246128,-0.73554907000238
2007-05-01,2.32668200070281,2.25739527994756,1.18801518411251,-0.0692867207552501,-1.1386668165903
2007-06-01,2.0150121001353,2.02353050269856,1.15765422867708,0.00851840256325564,-0.857357871458228
2007-07-01,2.02712274118015,1.77714266330057,1.31227218784069,-0.249980077879588,-0.714850553339462
2007-08-01,1.67086114783803,1.57428078601633,1.77969534110739,-0.0965803618217069,0.10883419326936
2007-09-01,1.57505642306193,1.04644657404819,1.28879206531492,-0.528609849013738,-0.286264357747006
2007-10-01,1.58328891497197,1.42995355727427,1.10185402627558,-0.1533353576977,-0.481434888696391
2007-11-01,1.95365765756694,2.39528324647564,1.67676414048562,0.441625588908696,-0.276893517081326
2007-12-01,2.01163277991592,3.12651513194473,2.04887898622674,1.11488235202881,0.0372462063108219
2008-01-01,2.17790906996518,2.55887210448735,1.72303357373529,0.380963034522174,-0.454875496229887
2008-02-01,2.38857661369876,2.04703853808831,1.97520222871522,-0.341538075610449,-0.413374384983531
2008-03-01,2.32288077842941,1.81709617098704,2.37605010689385,-0.505784607442377,0.0531693284644401
2008-04-01,2.24620203487031,1.71989982501115,2.12391370556227,-0.52630220985917,-0.122288329308042
2008-05-01,2.05339083339533,1.63474546174479,2.19037408665203,-0.418645371650542,0.136983253256699
2008-06-01,2.80638037281706,2.04731412884537,2.14338292677147,-0.759066243971692,-0.662997446045594
2008-07-01,3.17380937545018,3.14627524051288,3.36270757049385,-0.0275341349373002,0.188898195043675
2008-08-01,2.78336005087523,2.97844730299329,3.54997134890428,0.195087252118058,0.766611298029054
2008-09-01,2.51166849156803,1.00087305082002,1.75025371580412,-1.51079544074801,-0.761414775763906
