"date","realized","fc_ridge","fc_2srr","err_ridge","err_2srr"
1999-07-01,2.12193472267419,1.92271844841359,1.98922773105812,-0.1992162742606,-0.132706991616067
1999-08-01,2.23912531754458,2.80839681003652,2.06107425560827,0.569271492491938,-0.178051061936305
1999-09-01,2.59598036957982,3.38224110932536,2.01449849163512,0.78626073974554,-0.581481877944703
1999-10-01,2.5302554664786,3.90079132798433,2.47537884754035,1.37053586150573,-0.0548766189382501
1999-11-01,2.58661037121808,3.50464151457582,2.1365669303323,0.918031143357741,-0.450043440885782
1999-12-01,2.6412099539777,2.41162594335714,2.09062176073724,-0.229584010620557,-0.550588193240455
2000-01-01,2.7546651955495,2.88640821695784,2.24853496415991,0.131743021408342,-0.506130231389589
2000-02-01,3.16727998666675,3.16087589559895,2.38917475184238,-0.00640409106779716,-0.778105234824368
2000-03-01,3.69309390272887,2.66694184901334,2.39165698783615,-1.02615205371553,-1.30143691489272
2000-04-01,2.96933929251466,4.31769075361649,2.75085500128281,1.34835146110182,-0.218484291231851
2000-05-01,3.08446753510978,3.26564738904972,2.27536932404597,0.181179853939942,-0.80909821106381
2000-06-01,3.66688036370864,0.6346002285725,2.91569503796383,-3.03228013513614,-0.751185325744804
2000-07-01,3.53601953958842,3.52811167302122,2.60863536583015,-0.00790786656719478,-0.92738417375827
2000-08-01,3.29635495512841,4.46007631322592,2.7141600679545,1.16372135809751,-0.582194887173908
2000-09-01,3.39810081931438,2.25136043369363,3.1457024229207,-1.14674038562075,-0.252398396393673
2000-10-01,3.39213809456673,3.33715691668234,3.12753547303887,-0.0549811778843963,-0.264602621527866
2000-11-01,3.38619626101764,3.82053289874069,3.52603065910853,0.434336637723052,0.139834398090897
2000-12-01,3.37830612436445,2.33345882120275,3.50037366427829,-1.0448473031617,0.122067539913843
2001-01-01,3.65363920619268,3.29417858105972,3.11172020158517,-0.359460625132961,-0.541919004607516
2001-02-01,3.46855579878893,5.27271079180913,3.56711425305371,1.8041549930202,0.0985584542647762
2001-03-01,2.93884589994997,4.740605928243,3.25016296890783,1.80176002829303,0.311317068957859
2001-04-01,3.16755534511453,1.68553075600261,3.15370181747961,-1.48202458911192,-0.0138535276349137
2001-05-01,3.50107493725211,1.84724304710121,3.18752265036814,-1.65383189015091,-0.31355228688397
2001-06-01,3.1440143166976,3.85218726562028,3.08271300748343,0.70817294892268,-0.0613013092141705
2001-07-01,2.68510847228463,3.66356527480422,2.91413010028401,0.97845680251959,0.229021627999389
2001-08-01,2.68510847228463,1.1224951291833,2.72820195027508,-1.56261334310133,0.0430934779904573
2001-09-01,2.55913880693663,0.658812077273416,2.75433829373606,-1.90032672966322,0.195199486799421
2001-10-01,2.10534091978323,1.25075792331987,3.26756083017061,-0.854582996463357,1.16221991038738
