"date","t","beta0","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18"
"1999-06-01","474","1.94628740856067","0.276716128743173","0.432430792852533","-0.0218548978217015","0.160882516367238","-0.0461224360026199","-0.0539913163392541","-0.053362636256968","-0.0985812450869189","0.0101333607850776","-0.0785846234177142","-0.0312238883143406","0.0998334905984392","-0.0345696942045797","-0.019427509185903","-0.0378726941846178","-0.0520424639561111","0.00114006507815623","-0.0681804066380371"
"1999-07-01","475","1.94723559834808","0.273780015790092","0.430201314214315","-0.0221318457989638","0.16113565346725","-0.0446407836739415","-0.054144015100475","-0.0538795102986779","-0.0983737093674931","0.00976480609353867","-0.0787684474618875","-0.0309723109102582","0.1001893204366","-0.0351106920937515","-0.0198573818985327","-0.0376157405532265","-0.050500273399868","0.00133306396243036","-0.0655389441169353"
"1999-08-01","476","1.94624737104358","0.274999615176416","0.426117039352679","-0.0220652972403465","0.161266129239363","-0.0451887235459185","-0.0538516783043043","-0.0537762261518365","-0.0987049103853117","0.00975340898497331","-0.0784211495739919","-0.0313011890599144","0.100157086586816","-0.0344455573309598","-0.0201938098910595","-0.0376422904122373","-0.0501928083047429","0.00118522315468898","-0.0671913435068069"
"1999-09-01","477","1.94570993633829","0.278415406122591","0.426621752958421","-0.0217018442636806","0.160632735821815","-0.0445218752812387","-0.0537558037175096","-0.0530144681349013","-0.099540650297948","0.0101396366848962","-0.0773163397176211","-0.0314689768052367","0.100023234889788","-0.0338886922020906","-0.0209154188136193","-0.0369941513270048","-0.0511083245731925","0.000884241300121076","-0.0681268259897827"
"1999-10-01","478","1.94629317546224","0.273150133291073","0.431872450584311","-0.0221055701551959","0.16101787051978","-0.0445577100735374","-0.0527354786683713","-0.0538296439920663","-0.0995254433737129","0.0100359164069975","-0.0771337003720689","-0.0313480857220462","0.0991469556595969","-0.0335520977300159","-0.020078820532675","-0.0352900604975111","-0.0517826977791472","0.000221347594412322","-0.0667911977487209"
"1999-11-01","479","1.94248382412582","0.264086549050486","0.442844469871548","-0.0214945444457783","0.160026103276227","-0.0440957816627939","-0.0516184274758158","-0.0524815684069128","-0.100246541667255","0.0100311407103554","-0.076494184758717","-0.0320098065468769","0.0998523341278627","-0.0333068799872986","-0.0219734358924094","-0.036062152746211","-0.0513910627723278","-0.000310920204070593","-0.0670671066184067"
"1999-12-01","480","1.94069646464904","0.272192885940275","0.435586949108741","-0.0224078401874143","0.16041799820021","-0.0442941401253716","-0.0526700959872564","-0.0520078578092959","-0.100068970467558","0.0090460664730706","-0.07718051773708","-0.0312473297123752","0.0989895735410922","-0.0331803044736128","-0.021175090395282","-0.036870265949559","-0.0518832165860866","-0.000377347575267189","-0.066042378042616"
"2000-01-01","481","1.94751383937008","0.264487443226888","0.429447975700965","-0.0229655664519201","0.160198956946622","-0.043798327962306","-0.0511039303933828","-0.0526976530537544","-0.1003687431372","0.00922225853628047","-0.0762785463867752","-0.03101048185699","0.0996425922585583","-0.0329360567513882","-0.0205780735794585","-0.036902566754921","-0.0524422189564701","0.000985106195918915","-0.0656618100531267"
"2000-02-01","482","1.93808725396791","0.278423189210266","0.433327966403243","-0.0226466402604747","0.15935575161477","-0.0460425758745747","-0.0522764721917827","-0.0525722648884157","-0.105528179166329","0.0106547997069531","-0.0755710903282555","-0.0311623480072183","0.0984711165912427","-0.0313245973338351","-0.0213674517362703","-0.0360829633976227","-0.0549274723730636","0.00123038392764727","-0.0747391686161009"
"2000-03-01","483","1.93876678689761","0.278655537886785","0.43413874728903","-0.0224227361157978","0.159281032478727","-0.0458610789117253","-0.0522048028756342","-0.0520880189718877","-0.10551005539922","0.0102187428369846","-0.0760750387651637","-0.0309458608509132","0.0987051320592795","-0.0313505064599107","-0.0211821788523805","-0.0359254375315621","-0.0555670967278318","0.00156660956327557","-0.0733272129976507"
