"date","cssed","d_t"
"1999-07-01",0.13644443297563,0.13644443297563
"1999-08-01",0.228348985516078,0.0919045525404486
"1999-09-01",0.790296876775791,0.561947891259713
"1999-10-01",1.67261869768979,0.882321820913998
"1999-11-01",2.08603609917656,0.413417401486768
"1999-12-01",2.54146008159849,0.45542398242193
"2000-01-01",2.57292246521615,0.0314623836176645
"2000-02-01",2.45715990736278,-0.115762557853374
"2000-03-01",2.39338320036869,-0.0637767069940847
"2000-04-01",2.4121439419194,0.0187607415507026
"2000-05-01",2.30000647023808,-0.112137471681315
"2000-06-01",2.16415418782364,-0.13585228241444
"2000-07-01",2.14398794025915,-0.0201662475644905
"2000-08-01",2.1369000777656,-0.00708786249355386
"2000-09-01",2.5570264838936,0.420126406128005
"2000-10-01",2.52313171609396,-0.0338947677996416
"2000-11-01",3.9203414662243,1.39720975013034
"2000-12-01",4.04723540581098,0.126893939586685
"2001-01-01",4.31825851137199,0.27102310556101
"2001-02-01",4.60099804865674,0.282739537284748
"2001-03-01",4.82357309203317,0.222575043376424
"2001-04-01",4.78969448571202,-0.0338786063211422
"2001-05-01",5.03543729729311,0.245742811581091
"2001-06-01",5.04922520584457,0.013787908551454
"2001-07-01",7.11518473070001,2.06595952485544
"2001-08-01",8.39318872939435,1.27800399869433
"2001-09-01",8.59512237829658,0.201933648902231
"2001-10-01",7.99454381229179,-0.600578566004788
"2001-11-01",10.2489740658811,2.25443025358935
"2001-12-01",12.6983896010485,2.44941553516735
"2002-01-01",12.5346638089188,-0.16372579212967
"2002-02-01",12.7142083425299,0.179544533611117
"2002-03-01",12.838315058498,0.124106715968111
"2002-04-01",12.928155869142,0.0898408106439295
"2002-05-01",10.3553977673557,-2.57275810178628
"2002-06-01",8.35564934068268,-1.99974842667301
"2002-07-01",9.06865450304167,0.713005162358992
"2002-08-01",9.56673504009273,0.498080537051058
"2002-09-01",9.55980602853592,-0.00692901155680665
"2002-10-01",9.80208858736736,0.242282558831438
"2002-11-01",9.7993689408888,-0.00271964647856228
"2002-12-01",10.1115768531451,0.31220791225626
"2003-01-01",10.8275081352616,0.715931282116527
"2003-02-01",10.7817985649648,-0.0457095702967506
"2003-03-01",10.7946561736987,0.0128576087339122
"2003-04-01",10.2048424273045,-0.589813746394275
"2003-05-01",10.2990203882604,0.0941779609558973
"2003-06-01",10.019706837153,-0.279313551107353
"2003-07-01",10.6527416372254,0.633034800072405
"2003-08-01",12.2224459173576,1.56970428013221
"2003-09-01",12.8811175115819,0.658671594224311
"2003-10-01",12.9985312030101,0.117413691428134
"2003-11-01",13.9211012744699,0.9225700714598
"2003-12-01",14.0049806022296,0.0838793277596892
"2004-01-01",13.6935829549786,-0.311397647250937
"2004-02-01",14.0100786709998,0.31649571602113
"2004-03-01",14.3447460340077,0.334667363007931
"2004-04-01",14.5423888144943,0.197642780486615
"2004-05-01",15.2372820315798,0.694893217085533
"2004-06-01",15.4090907759729,0.1718087443931
"2004-07-01",15.6007897795555,0.191699003582546
"2004-08-01",15.835706083947,0.23491630439155
"2004-09-01",15.6944232275582,-0.141282856388872
"2004-10-01",15.7228226077435,0.0283993801853352
"2004-11-01",15.7239727692513,0.00115016150777959
"2004-12-01",15.7402499832529,0.0162772140016706
"2005-01-01",15.7417526693447,0.00150268609172204
"2005-02-01",16.6149004668863,0.873147797541595
"2005-03-01",16.6657160185089,0.0508155516225977
"2005-04-01",17.3852437924647,0.719527773955865
"2005-05-01",19.616707156471,2.23146336400623
"2005-06-01",20.8435183104285,1.22681115395757
"2005-07-01",21.3666275460556,0.523109235627086
"2005-08-01",21.6965013694658,0.329873823410164
"2005-09-01",19.9740666145022,-1.72243475496354
"2005-10-01",18.7888886841636,-1.18517793033861
"2005-11-01",19.3934588984394,0.604570214275819
"2005-12-01",20.1301538133308,0.736694914891379
"2006-01-01",19.75855503681,-0.371598776520794
"2006-02-01",21.4244239585001,1.66586892169009
"2006-03-01",32.5958163449667,11.1713923864665
"2006-04-01",39.2196322837335,6.6238159387669
"2006-05-01",38.2983491549803,-0.921283128753265
"2006-06-01",38.5672707525308,0.268921597550541
"2006-07-01",38.8645276052783,0.297256852747447
"2006-08-01",38.5225818503034,-0.341945754974847
"2006-09-01",38.1938471342885,-0.328734716014944
"2006-10-01",40.0607736638058,1.86692652951732
"2006-11-01",43.1519078387717,3.09113417496589
"2006-12-01",44.0651268719442,0.9132190331725
"2007-01-01",46.2327679486629,2.16764107671868
"2007-02-01",49.893368195212,3.66060024654913
"2007-03-01",49.5539001420339,-0.339468053178124
"2007-04-01",52.4040103386175,2.85011019658362
"2007-05-01",53.3752528700893,0.97124253147176
"2007-06-01",51.6667977831808,-1.70845508690844
"2007-07-01",50.0300772393923,-1.63672054378854
"2007-08-01",50.1507967826454,0.120719543253065
"2007-09-01",50.1265493365905,-0.0242474460548711
"2007-10-01",50.0703151180992,-0.0562342184912757
"2007-11-01",50.0991894493546,0.028874331255399
"2007-12-01",50.13679554323,0.0376060938753719
"2008-01-01",50.5374800825752,0.400684539345209
"2008-02-01",53.0949058906407,2.55742580806548
"2008-03-01",54.2647341586768,1.16982826803609
"2008-04-01",54.5416325418616,0.276898383184854
"2008-05-01",54.5259941073979,-0.0156384344636925
"2008-06-01",55.8305551900066,1.30456108260873
"2008-07-01",58.1124635419807,2.28190835197403
"2008-08-01",61.376610837038,3.26414729505735
"2008-09-01",63.7722839622963,2.39567312525832
"2008-10-01",62.896893568402,-0.875390393894346
"2008-11-01",63.9572649697982,1.06037140139624
"2008-12-01",84.3635818804522,20.406316910654
"2009-01-01",103.215941820203,18.8523599397508
"2009-02-01",101.627437512913,-1.58850430729005
"2009-03-01",106.501003788893,4.87356627597965
"2009-04-01",105.141471718795,-1.35953207009788
"2009-05-01",118.706905069824,13.5654333510296
"2009-06-01",139.57946561114,20.8725605413159
"2009-07-01",119.831179365331,-19.748286245809
"2009-08-01",91.2345808182294,-28.5965985471018
"2009-09-01",88.9129293561075,-2.32165146212195
"2009-10-01",94.2030449750876,5.29011561898008
"2009-11-01",100.511556109727,6.30851113463951
"2009-12-01",100.025473079951,-0.486083029776311
"2010-01-01",99.9104257708537,-0.115047309097023
"2010-02-01",86.6600300824599,-13.2503956883939
"2010-03-01",87.136381684841,0.476351602381137
"2010-04-01",87.1528059480721,0.016424263231151
"2010-05-01",87.4601932587901,0.307387310717915
"2010-06-01",87.33963358125,-0.120559677540103
"2010-07-01",87.145007847619,-0.19462573363094
"2010-08-01",86.2371030241556,-0.907904823463402
"2010-09-01",86.183655326649,-0.0534476975066295
"2010-10-01",86.985016328728,0.801361002079042
"2010-11-01",88.6964547354241,1.71143840669605
"2010-12-01",91.5444552043349,2.84800046891081
"2011-01-01",94.2902457337895,2.74579052945458
"2011-02-01",97.683528751366,3.39328301757658
"2011-03-01",101.23486651647,3.55133776510445
