"date","cssed","d_t"
"1999-07-01",0.55075473603315,0.55075473603315
"1999-08-01",0.652297950945969,0.101543214912819
"1999-09-01",1.0082961194544,0.355998168508434
"1999-10-01",0.911580805737437,-0.0967153137169659
"1999-11-01",0.928383125067534,0.0168023193300966
"1999-12-01",1.02431566698214,0.0959325419146096
"2000-01-01",1.04224511730453,0.0179294503223893
"2000-02-01",0.945445919215024,-0.0967991980895089
"2000-03-01",0.767356556950027,-0.178089362264997
"2000-04-01",0.743249095521288,-0.0241074614287389
"2000-05-01",0.743108808816587,-0.000140286704700909
"2000-06-01",0.934734821877682,0.191626013061094
"2000-07-01",0.809393021606012,-0.12534180027167
"2000-08-01",1.02327145781416,0.213878436208144
"2000-09-01",0.943614556618166,-0.0796569011959902
"2000-10-01",1.02517723633616,0.0815626797179932
"2000-11-01",1.12758104880542,0.102403812469261
"2000-12-01",1.22827028279608,0.100689233990656
"2001-01-01",1.22027207233157,-0.00799821046450247
"2001-02-01",1.34826064590251,0.127988573570938
"2001-03-01",1.34446810476457,-0.00379254113793658
"2001-04-01",1.9157384981819,0.571270393417322
"2001-05-01",1.93292534031593,0.0171868421340363
"2001-06-01",2.28689860194904,0.353973261633107
"2001-07-01",2.25725294095892,-0.0296456609901232
"2001-08-01",2.69109000124499,0.433837060286078
"2001-09-01",2.83583743993677,0.144747438691775
"2001-10-01",2.57309162245178,-0.262745817484987
"2001-11-01",2.43411063812552,-0.138980984326261
"2001-12-01",2.86287115396,0.428760515834483
"2002-01-01",2.72242536896724,-0.140445784992766
"2002-02-01",2.95052438681955,0.228099017852308
"2002-03-01",2.18680781367561,-0.763716573143937
"2002-04-01",2.29827700923552,0.111469195559909
"2002-05-01",2.49413357017467,0.195856560939154
"2002-06-01",2.47892471512306,-0.0152088550516082
"2002-07-01",2.55100363471151,0.0720789195884511
"2002-08-01",2.55354277978769,0.00253914507617619
"2002-09-01",2.7469438486818,0.193401068894114
"2002-10-01",2.87907188065913,0.132128031977327
"2002-11-01",2.85765487901814,-0.0214170016409952
"2002-12-01",2.85712085840255,-0.000534020615585868
"2003-01-01",2.86258021248227,0.00545935407972101
"2003-02-01",2.91302612066366,0.0504459081813856
"2003-03-01",3.18712076301936,0.274094642355703
"2003-04-01",3.21608635839141,0.0289655953720493
"2003-05-01",3.97978216823365,0.763695809842238
"2003-06-01",4.69943598475446,0.71965381652081
"2003-07-01",3.85986074681064,-0.839575237943815
"2003-08-01",4.0372082683179,0.177347521507262
"2003-09-01",4.46721469758886,0.430006429270959
"2003-10-01",4.4566389524486,-0.0105757451402608
"2003-11-01",4.87400981485268,0.417370862404074
"2003-12-01",5.20466557482664,0.330655759973964
"2004-01-01",5.27563929880939,0.0709737239827492
"2004-02-01",5.57175697676332,0.296117677953929
"2004-03-01",5.63076596727147,0.0590089905081484
"2004-04-01",5.66814675595441,0.037380788682941
"2004-05-01",5.62470064056357,-0.0434461153908359
"2004-06-01",5.67238271507262,0.0476820745090531
"2004-07-01",5.70619483363225,0.0338121185596234
"2004-08-01",5.79018653671804,0.0839917030857921
"2004-09-01",5.92753551218469,0.137348975466648
"2004-10-01",5.81491661218791,-0.112618899996778
"2004-11-01",6.58775300974689,0.772836397558978
"2004-12-01",6.64268484061475,0.0549318308678644
"2005-01-01",6.86714863288032,0.224463792265567
"2005-02-01",7.57485686754578,0.707708234665464
"2005-03-01",7.28954143297853,-0.285315434567257
"2005-04-01",7.45402396591569,0.164482532937164
"2005-05-01",7.43033567746712,-0.0236882884485708
"2005-06-01",7.87485653771839,0.444520860251266
"2005-07-01",8.05056202805039,0.175705490332001
"2005-08-01",8.32212987113375,0.271567843083361
"2005-09-01",10.4812784013071,2.15914853017338
"2005-10-01",10.2567786308566,-0.22449977045055
"2005-11-01",10.1909337744135,-0.0658448564431016
"2005-12-01",15.1595749705276,4.96864119611413
"2006-01-01",17.0324153391237,1.87284036859604
"2006-02-01",14.360366966603,-2.6720483725206
"2006-03-01",12.6665493844452,-1.69381758215788
"2006-04-01",12.7221336852249,0.0555843007797119
"2006-05-01",12.7118060029144,-0.0103276823104445
"2006-06-01",12.6599997691781,-0.0518062337363708
"2006-07-01",12.473056887694,-0.186942881484049
"2006-08-01",11.9136972223645,-0.559359665329545
"2006-09-01",11.9451389619361,0.0314417395716605
"2006-10-01",12.8244423205233,0.879303358587178
"2006-11-01",15.2418617037637,2.41741938324036
"2006-12-01",14.658140531538,-0.583721172225629
"2007-01-01",14.7450476419152,0.086907110377115
"2007-02-01",14.9856254760617,0.240577834146598
"2007-03-01",14.3359548876585,-0.649670588403215
"2007-04-01",12.8214344896361,-1.51452039802242
"2007-05-01",12.4318105608864,-0.389623928749739
"2007-06-01",12.3033073808598,-0.128503180026627
