"date","t","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19"
"2000-09-01","489","2.18817636797774","-1.01888085389901","-1.04038733040197","0.0307968864237064","0.089699688560601","-0.0463200647464109","0.0351957059216237","-0.0908821595680077","0.00303216087194884","0.0062556481835722","-0.0119775543882681","0.0206913645779841","0.0439294124782566","-0.0573119728521842","-0.0279121934673266","-0.0480006228822832","0.0275014987207683","-0.0366158191323337","0.0274764486247761"
"2000-10-01","490","2.21766611058249","-1.13771783039313","-1.18756038189598","0.0302006652006893","0.0880400183722195","-0.0453051740259758","0.0375312939113606","-0.0859446245789478","0.00119142702736794","0.0204950342405277","-0.00762905656531067","0.0172937450760445","0.0420622763243703","-0.0587812974466849","-0.0327163430886628","-0.050042125595421","0.0178154475361477","-0.0327064165007525","0.00460288007814629"
"2000-11-01","491","2.23360394144854","-1.18608544609238","-1.08116765868018","0.0265632729431641","0.0835810787602973","-0.0496958995030103","0.0345262205703412","-0.0720912204246526","-0.0028888493262049","0.0278207076980318","-0.00908579562525906","0.0197714271578304","0.0431515875854611","-0.0622353653038898","-0.0338126194712135","-0.057113743027397","0.0214214572936351","-0.0385784206616973","0.00468408115992765"
"2000-12-01","492","2.27253001515129","-1.10979297608744","-1.07699648617128","0.0189664857660396","0.0849597520542279","-0.0344414098464568","0.0427594192047939","-0.0525029919343074","-0.00696857992259448","0.0169431472069637","0.000488832112662103","0.0171300362151076","0.0333017815859491","-0.0646826107359727","-0.040135319820391","-0.0422892209972872","0.0224732499506506","-0.0344864940646813","0.00719956889190619"
"2001-01-01","493","2.2852414285087","-1.11446297279225","-1.08010553281338","0.0178982711639896","0.0830317803052097","-0.0342473450541132","0.0417620669975915","-0.0534300834292531","-0.00275268647836783","0.0206562465080576","-8.67176283913891e-05","0.0149913621398601","0.0340229154005399","-0.0639035253183166","-0.0404542894549645","-0.039080800870427","0.0182600956852428","-0.0354756927058229","0.0136939620088805"
"2001-02-01","494","2.29576447584862","-1.06790652235713","-1.08379913390009","0.0160778235457773","0.0847241647956307","-0.0375765143927384","0.0418757925233708","-0.0554699845840229","-0.0126354086542776","0.0271126675540381","0.0050993371514791","0.0124385342233957","0.0361317436584145","-0.0676155854402475","-0.0451151560135117","-0.0409684152839263","0.02132550821068","-0.0283564125327169","0.0130605168333048"
"2001-03-01","495","2.41677983706709","-1.50060132430976","-0.987720827283497","-0.000412162724308092","0.0945676921567039","-0.0686175094642577","0.0376275030584065","-0.0581433641336106","-0.0433968133998843","0.00575270178671129","0.0119614389494113","-0.0039940548932347","0.0560350102378346","-0.055757087202198","-0.0107291403225338","-0.029279441721034","0.00168586462821297","0.00540269148785209","-0.000399439627135019"
"2001-04-01","496","2.35829928585036","-1.59357032799651","-0.918544316997136","-0.00241659935106596","0.0893004458569848","-0.0714389471041038","0.0421976923261927","-0.0506841863106008","-0.0435466133030628","0.00174141172973612","0.0137055130486886","0.00265657482978543","0.0597595371234364","-0.0477401661921294","-0.00712671177808387","-0.0346209055194463","0.0121442603380591","0.00730674052206039","0.00227150446168413"
"2001-05-01","497","2.28792409764174","-1.57930995900509","-1.01916773726679","-0.00101640331693547","0.0808914756366496","-0.0657313261339931","0.0240168104460866","0.0586676286747499","0.0540276350844022","0.0018491932955691","0.00217767763211059","0.00253778120752654","0.0439648395868143","-0.0534841068258066","0.00857470156343403","0.0180987060577648","-0.0279935488142664","-0.0182743668022203","0.0152087235350685"
"2001-06-01","498","2.28103356592081","-1.56416666989653","-1.01110823510603","-0.000317801670563982","0.0802395848904836","-0.0653798547265705","0.0234446437629918","0.0614077978781167","0.0555874343661502","0.00158568321269922","0.00166800606499356","0.00335328164757432","0.0427998681377229","-0.0516552460717831","0.00497874505446511","0.0203521576120317","-0.0270439383369319","-0.0167837998534096","0.0155350186144007"
"2001-07-01","499","2.27985791189851","-1.56136794238631","-1.01216222470757","-0.000210691473440175","0.0782693228532321","-0.067241780379331","0.0232350344926294","-0.0629478537042277","-0.0550922668697638","-0.00311325048163967","-0.00148482374212745","0.00448382762123166","0.0437547949264192","-0.0528949896226723","0.00549763944682006","-0.0194989961585424","0.0265206858677069","0.0167553839803607","-0.0138725488286158"
"2001-08-01","500","2.2373428288025","-1.75520191925718","-1.03224675077571","0.012882899844359","0.0697453613016112","-0.0448332686793997","0.0357303062042232","0.0401395952531013","0.0184822649739876","0.00767889014505199","0.0294154022517584","0.00876874074927131","0.0537271552315769","-0.0547946458762914","0.0219567013456655","0.0102998605288037","-0.0130310123420702","-0.0229058209433524","-0.0198986173269998"
"2001-09-01","501","2.27951469983905","-1.82017699641586","-1.27695753168703","0.00973136442508471","0.0828782299306094","-0.0507962785312603","0.0260027531295889","-0.032261963565288","-0.0100236345566241","0.0227356363075675","-0.0418158915501898","0.023054526662223","0.0522316255568399","-0.0461307438945352","0.0318957991269864","0.0139821587614505","0.0534231649359944","0.0255745121399478","-0.00863553242498553"
"2001-10-01","502","2.22423605787549","-1.82505366931085","-1.22752831782054","0.0110343723756134","0.0845883110206964","-0.0425197676782898","0.0327401572921348","-0.0305309379324462","-0.0449284315240525","0.0264294623981678","-0.0300464542366839","0.0224513216372092","0.0547657503019416","-0.0472582176196025","0.035421867365439","0.00828164253342378","-0.0378768298585688","-0.00439047466824739","0.0249916976975599"
"2001-11-01","503","2.29162312095007","-1.76580248837264","-1.22506462395723","0.0140878323057989","0.108823804939954","-0.0540387112742234","0.0121474474082806","0.0386755261138407","-0.0242673811913158","0.0027366652558137","-0.0547941131419101","0.0233717171641817","0.0671056801691649","-0.0573138278686034","0.022608762799263","-0.0158023036613471","-0.0324406230298582","-0.0444297841309561","-0.0258680844228183"
"2001-12-01","504","2.29077513353317","-1.94863035808447","-1.19572966956431","0.0133971450590797","0.118200257150229","-0.0576097380783855","0.0103991771196147","0.0526879337890294","0.0227737327781258","0.0126920361278525","-0.0526539271314759","0.0269241458974521","0.0714308345920628","-0.0610620661247564","0.0148394774518276","0.0100538067411844","0.0384496178244995","-0.0500944781227805","-0.0325886095535673"
"2002-01-01","505","2.28524710619127","-1.83248027389391","-1.54760369180524","0.0267648512861763","0.129892856406481","-0.0658384541619873","0.019980232825568","0.0663141944708627","0.0229345052140445","0.00734587864262568","-0.052020511538042","0.0186175751862183","0.0898158257504047","-0.0647882584910636","0.00278431053098772","0.0382919894116462","0.0461336313960159","-0.0315391715100402","-0.0211541514502945"
"2002-02-01","506","2.25522145035492","-1.70277027887657","-1.46768551141658","0.0218467895199538","0.145390129139061","-0.0662591311493416","0.00462406124361539","0.0749034179276688","0.0225858681030273","-0.0140330294758711","-0.0428902942547338","0.0273500045690466","0.100419415426331","-0.0675719105536769","0.00372174471730222","0.0451115811002139","0.0346066500439086","-0.0284045702798298","-0.0191257164388633"
"2002-03-01","507","2.2468534163821","-1.67315263116994","-1.45261774731453","0.0226290319352176","0.146279797579327","-0.0661888948107073","0.004494289607888","0.0742206984692389","-0.0246311761685714","-0.0128960762573067","-0.0435734165703331","0.0272865447321165","0.100191097471964","-0.0671447180360333","0.00347740940642384","0.0441731775913793","-0.037134324306096","-0.0288096011297874","-0.0152486610858259"
"2002-04-01","508","2.24372318452436","-1.66983393991479","-1.46055153593034","0.0232456383243043","0.146195255709874","-0.0665662798633336","0.00415707083021551","0.0738931960667813","-0.0216416334655526","-0.0114654749424685","-0.0413439865639312","0.0279594201371647","0.100592749991021","-0.0672963073888024","0.00321550889607192","0.0444714440972797","-0.0377953050960043","-0.0289739674067648","-0.0131275587926216"
"2002-05-01","509","2.21190835546982","-1.60336707749587","-1.43519030059484","0.0268034596641291","0.13043282259819","-0.0673168041892847","0.000947284079927248","0.0783808161593818","-0.0130938497933917","-0.023925325564248","-0.019024863136897","0.0237309132474003","0.0905116452967569","-0.073513191187643","0.00276252695045853","0.0388466248771149","-0.089040956908384","-0.0315125322323525","0.0125451630276393"
"2002-06-01","510","2.32005375148181","-1.683480779701","-1.6927338500732","0.0257122603364035","0.11762660062942","-0.070231161796405","0.00106518429761971","0.0561832126474075","0.0145380933013609","-0.0506302543903693","-0.017641543301213","0.019905506414761","0.0887830512277673","-0.0801793857345773","-0.0364140702217052","0.0387020918280278","-0.0221432503943487","-0.101229899911085","0.0452039686460446"
"2002-07-01","511","2.41727093791148","-1.88255734840942","-1.84027336228492","0.0232873973122747","0.111586311777042","-0.0163728807172395","-0.0119345417138602","0.0233562319175321","-0.0155085702982895","0.0218957924362248","-0.0547286550496961","0.0242322871232014","0.0657884664786343","-0.0616865829389901","-0.0133824713746383","-0.0240234011744","0.0268522273454824","-0.0235074352530476","0.00366762892335597"
"2002-08-01","512","2.43017773206092","-1.70501080335321","-1.74057173540478","0.0388548687518737","0.107631107119083","0.00527377321149935","-0.024000914604141","0.00490375421993412","-0.0161902031399614","0.0291889973850011","-0.0201289763601395","0.02833215382798","0.0577522354064641","-0.0287297758401968","-0.0122200041843639","-0.0247811326824643","0.0271952263426666","-0.0131050781754845","0.0116771660614608"
"2002-09-01","513","2.4370661525735","-1.71999877144558","-1.66477794925705","0.0497955519045325","0.113492807766001","-0.0199560977951648","-0.00446546386696388","-0.00389689466657602","-0.0218609655371039","0.0214467425439199","-0.0160724956831241","0.0340305110967563","0.0493136649799586","-0.0178850887833296","-0.0220154832378157","-0.0421243817328531","0.0284900415588505","-0.0104414771726807","0.0291362134029833"
"2002-10-01","514","2.42882979796825","-1.70168366573718","-1.69135912970308","0.0501544559444659","0.111413262023946","-0.02358771166432","-0.00453533970544443","0.001518368461052","-0.0238000108566336","0.0222120290526553","-0.0169386752529314","0.0324424092573525","0.0491724968567753","-0.0125865071643502","-0.0256136042374761","-0.0409574248336937","0.0296070862293236","-0.00876915104324506","0.0283975988855896"
"2002-11-01","515","2.4260815198207","-1.71316554327948","-1.68197206986615","0.050122821925117","0.111736671857302","-0.0231725991841311","-0.00392483704455615","0.00191290275223366","-0.0229562482613948","0.0195739525371091","-0.0188141913630162","0.0322554359925639","0.0476306279168743","-0.0142994048092211","-0.0256120829037012","-0.0385784264220672","0.0280128617719632","-0.00707810907851599","0.0282396859182296"
"2002-12-01","516","2.41881184423523","-1.68206513321134","-1.72066266363498","0.0491333525862341","0.112491179506988","-0.0213702822942475","-0.00376801391082292","0.00272051813301481","-0.0246779293161201","0.0181891887897833","-0.0199874790673665","0.0340432327027572","0.0475754550740478","-0.0151238192914294","-0.0237140383227728","-0.0387713610720142","0.027044159050529","-0.0058393348676861","0.0269692031538096"
"2003-01-01","517","2.34890974086237","-1.53763264676923","-1.52838672490611","0.0349781389428806","0.116275263010198","-0.00600794336553848","0.0051310096759199","-0.00152701621200439","-0.02588653284215","0.0139548752942751","-0.0521543718640805","0.0222538367022916","0.0564177170529378","0.00706834485308728","-0.0187554765886757","-0.0252762097258235","0.0198916436612673","-0.00309292845697963","0.0233659208708501"
"2003-02-01","518","2.36142223815254","-1.52810885338118","-1.55327903299363","0.0338995252505004","0.115746346932736","-0.01174512482735","0.00694461137948343","-0.0015582221965747","-0.0221943290055724","0.0118744690949293","-0.0457757279180183","0.0233318581633684","0.0556378486355846","0.00529034049543396","-0.0213848850136347","-0.0247316555829884","0.0202922192009749","-0.00279706408254157","0.0255648104772414"
"2003-03-01","519","2.37557354714569","-1.2389048432032","-1.51075555349919","0.031429715812321","0.113896668296964","-0.0237180014432031","0.00161044386549696","-0.00672534123599588","-0.047465849164763","0.0303404297337789","-0.0747257848771194","0.0237053386158815","0.0485624494377094","-0.0206019823505247","-0.00154723510739727","-0.0184244487330429","0.0491317277865673","-0.013217192931999","0.051542643154557"
"2003-04-01","520","2.28028821927895","-0.804253957862729","-0.920163483798191","0.0236559053189275","0.105936021153767","-0.0494960851947384","0.0236360131126654","0.00352952665981308","-0.0519321580698277","0.0330622375299845","-0.0426868534808009","0.000124288010038608","0.0255542040140483","-0.0296068898710145","-0.0146521638441662","-0.0160138291355421","0.0231232667249432","-0.012607998284487","0.0227944999624052"
"2003-05-01","521","2.15781788591563","-0.683102801988353","-0.870695529515789","0.022428468823555","0.0645471821792855","-0.0428860777194167","-0.00817848266901096","-0.0219740594760541","0.0344978745796565","0.0336922712513922","0.0119296281289743","0.00465074911313343","0.022683563423773","-0.0137175049346254","-0.0545771224770157","0.0209174080267993","-0.0206996567565377","0.0453083040276689","0.0294289974935136"
"2003-06-01","522","2.11670083624718","-0.769875751139586","-0.814121137256642","0.0146665194433699","0.100039286220925","-0.0337115765625788","0.00071801158516887","-0.0653296552127142","0.0218614930426268","0.0394400298827153","0.0243735121154572","-0.000974492591362104","-0.014432687397131","-0.00771297874630073","-0.0669685377164558","0.0218173920373587","-0.0402525462724303","0.0703246396616406","0.00244513619298854"
"2003-07-01","523","2.14607461440788","-0.874860138815367","-0.806760953150984","0.0281830180489995","0.107676384889793","-0.0152153503042338","-0.026776059109878","-0.0617033760891568","0.00696600617686778","0.0243579529755867","0.0183927005853206","-0.0139322618505383","0.00185924436005048","-0.00591488465773099","-0.0542303594940046","-0.0127902608324221","-0.0624810377606914","0.081696598955006","-0.00287523900640482"
"2003-08-01","524","2.17800603713785","-1.02485371844352","-0.865906859420766","0.0176281693920728","0.102682600147887","-0.00255008487880698","-0.0247455138104871","-0.0783942043835645","0.0199495892279002","0.0113685884266626","0.0297349643356719","-0.00281757733214462","0.0107573603125543","0.00116418173609437","-0.0584782076251069","-0.00748011460769782","-0.0710446333218815","0.0812281013878519","-0.00391745650205306"
"2003-09-01","525","2.18464826604171","-1.02033426999137","-0.910675853729163","0.0219989369789595","0.0967429598142177","-0.00696721900244016","-0.0227930315233899","-0.0784859970624935","0.0232328293050168","0.00934294997947601","0.0410291875092012","-0.00858132022131477","0.00600147492732364","0.00749883726130247","-0.0562516610063548","-0.0218930149602633","-0.0662139096914458","0.0832627562790396","0.00813410073042358"
"2003-10-01","526","2.17255958956226","-0.891207630646453","-0.931899375936286","0.0221579950671009","0.0948041969233346","-0.00343675749240032","-0.0239599636820467","-0.0780845641541146","0.0175830224392581","0.0128154175480366","0.0446572724345685","-0.00324392919870362","0.00238907451379482","0.011314767185468","-0.0618855138275472","-0.0260824689274169","-0.0622878118346573","0.0796051269056429","0.0194061944793754"
"2003-11-01","527","2.14892301154238","-0.880568526360698","-0.856512450847515","0.0220240631274491","0.104081993719561","-0.00377444350748621","-0.0262866354051599","-0.0669351733232113","0.0141768885111308","0.0208471954927396","0.0323240629738229","-0.00886600235090224","9.68553186726093e-05","0.0233388307725991","-0.0708413031735074","-0.0375397315289253","-0.0673310520322258","0.0787456198666182","0.0185571254497892"
"2003-12-01","528","2.15539909087411","-0.895363660536225","-0.87481927211041","0.0213927915296242","0.103993333239346","-0.00704993820234082","-0.0306165546240765","-0.0653133662230092","0.0143376854042412","0.0187152465478454","0.0303560055812299","-0.00868705577393812","-0.00194299526957896","0.0251774207080478","-0.0690121138083464","-0.0372735640370863","-0.0652290109985447","0.0776308347568506","0.0200265341089836"
"2004-01-01","529","2.16689747869352","-0.916971649092675","-0.911575949058577","0.021951051002526","0.107663041560145","-0.00197885879816189","-0.032408912202277","-0.0560546474483989","0.0215172228362088","0.0160900558911384","0.0288590326435617","-0.0073852297833373","-0.00450558459815575","0.0169330563195159","-0.0797633899575451","-0.0326405852184167","-0.0642701736544008","0.0707212789793293","0.0178408369038478"
"2004-02-01","530","2.21330818962428","-0.517209021766877","-0.993660043739398","0.0319661490969199","0.110457051622959","0.0291501215245548","-0.00651884427324941","-0.0646033263148202","0.0375816890955949","0.00113144591119848","0.0190011074308702","-0.0105984416196653","0.00308280406918773","0.025081099340325","-0.0730213559028508","-0.0120112001801243","-0.0287272565698013","0.0641211016036858","0.00966839433215677"
"2004-03-01","531","2.21085927280809","-0.400876683543994","-0.726379815451733","0.0306723228920042","0.110889822241203","0.0110382646280119","0.00434145773932425","-0.048638488217409","0.029034687831637","0.00960121317225103","0.0414161687783438","4.68126624859816e-05","0.00100003223479303","0.0395913005950318","-0.052155880127486","-0.0220820911760477","-0.0246306735824729","0.0529362687482022","0.0108212927212706"
"2004-04-01","532","2.20424999070364","-0.377978296834609","-0.676718747793692","0.0330631201104214","0.10984346937812","0.00901650256681828","0.00202533914311256","-0.0502222425442249","0.0366576254928401","0.0113806354294413","0.0321489282958752","0.00215889154230417","0.00176846692788802","0.0352600282733022","-0.0430200883614904","-0.0193959194156813","-0.0289488134972961","0.0557478640555497","0.0166860871449124"
"2004-05-01","533","2.2115590426892","-0.435489375769665","-0.665682678444373","0.0362795071135613","0.109893331663273","0.00295388158154165","-0.00148136118915571","-0.0498720265898434","0.0329271291550912","0.00802216763997272","0.0309144353176561","0.00466406344744777","0.00258892330977126","0.0338237594815117","-0.0458645178770193","-0.0135781377521566","-0.0236710322697895","0.0576713042484805","0.00970700241946469"
"2004-06-01","534","2.20507678566248","-0.382607686775395","-0.80386236933108","0.0444533851998607","0.106713913604067","0.000713678951895579","0.00771531534912527","-0.0484471923705166","0.0297906485295137","-0.0144375953901481","0.0266461080866802","0.00990891112794695","0.00324298596921299","0.0236920550371757","-0.0401208871229834","-0.0180363659092533","-0.0426672741188623","0.0589686302431821","0.00937085345741863"
"2004-07-01","535","2.23223816588911","-0.237197396647151","-0.897795136017503","0.0428159485145636","0.10306905955546","-0.0188539612863111","0.00241087547071295","-0.0435599780945961","0.0203409689965799","0.00871493651960582","0.0287932657972336","0.0170569705169568","0.00667145803525717","0.0320319252548983","-0.0405941335154061","-0.00416276411837367","-0.0462927849417735","0.0107747609233716","-0.00265103071093453"
"2004-08-01","536","2.21816542573349","-0.287455404801739","-0.915755922455741","0.0441572321405712","0.101543203121264","-0.0169038180598959","0.00526010961372169","-0.0453553068453501","0.0244116745869845","0.00604667451114472","0.023160113823688","0.018712147068884","0.00787934413314625","0.039888890281789","-0.0389856978901808","-0.00834438180156455","-0.0449531445009588","0.00508887697525625","-0.0053189446472409"
"2004-09-01","537","2.1946116672103","-0.275594241270105","-1.02754782874052","0.0417620279588704","0.103056614775359","-0.0209878285915548","0.00226485567328665","-0.0481833660272629","0.0262947035697377","0.0108464977294468","0.0235664862722733","0.0202473844063226","0.00622229646396544","0.0395329269702585","-0.0329203946582141","-0.01045824189365","-0.0398036869331032","0.00457497361825945","-0.00831581912964999"
"2004-10-01","538","2.23693331041459","-0.807958231313585","-1.19323834345178","0.0312556001754116","0.114242516743265","0.00659705699526223","0.00475291197235352","-0.00212794012348298","-0.00431807088710819","0.00404373206371208","0.031389001291265","0.0238999773806652","0.0279025481274573","0.0315338921791002","-0.0249228855721446","-0.00398816164855221","-0.0333163165706138","0.00736561796096548","0.00548587135080308"
"2004-11-01","539","2.08230786956731","-0.364576613392297","-0.884621146385265","0.0320385949970849","0.0910494614694425","0.00833965935551188","0.0133638359084022","-0.0232495552301991","-0.0150780308482595","-0.000189065327397718","0.0204038466424697","0.0181807691632547","0.00710434371805457","0.0240175917471722","-0.0385818834780618","-0.0263608910183756","-0.0200813824907057","0.00779566045332187","0.00348324079854564"
"2004-12-01","540","2.08095432206364","-0.367514929684643","-0.887709438005745","0.0319700964161135","0.0915010001091459","0.00843331249488686","0.0123313931983527","-0.0237585129684553","-0.0149949242373955","-0.00213783689975812","0.021633940726599","0.0184531195507989","0.00774910780452785","0.0225730596094547","-0.0385847613529571","-0.0259233086078237","-0.0190189163313152","0.0047217167908149","0.00424195687451078"
"2005-01-01","541","2.03305479183732","-0.287250889260437","-0.771406481231232","0.0180509048235812","0.0764122298498331","-0.00102145890987511","0.0222994574287827","-0.0182334752381834","-0.016872661892942","0.00314600987343859","0.0215333373515627","0.0258265976115125","0.0165243476494036","0.019284487635754","-0.0302697941881199","-0.0214179604837624","-0.0157879432208094","0.00613933651195804","-0.000736506735840246"
"2005-02-01","542","2.03471491879708","-0.315441124150209","-0.75909780708692","0.0194855077222553","0.0775815388637106","-0.0037102218871331","0.0215991651932163","-0.0198824222153874","-0.0171361094386407","-0.00117966084815341","0.0177761510101265","0.0231640771076253","0.0150784604492525","0.01922771184771","-0.0267494529473228","-0.0187037378220803","-0.0164445198420579","0.00684716831616869","-0.000649556494309603"
"2005-03-01","543","2.02550347017582","-0.288702580878089","-0.742692916821375","0.0195704605164796","0.0764305838246254","-0.00504455033973577","0.0211293500484201","-0.0202165699652673","-0.0162715025259033","-0.00232299517755737","0.0173359616787462","0.0241282258407642","0.0134294666102625","0.0202806938754714","-0.0275335056581791","-0.0201369963593586","-0.0176265417178122","0.00783940022381559","-0.00172974383587467"
"2005-04-01","544","2.02375607803924","-0.211524568237324","-0.744699433837516","0.0204639987497645","0.0758832481840006","-0.00331234673748421","0.0169014411893749","-0.0175512184218034","-0.0123334427604341","-0.00461035800024451","0.0254474957806944","0.0245411042584021","0.0114022923181212","0.0165308131625888","-0.026392247049632","-0.0197886678261113","-0.0143589427421325","0.00655136120056329","-0.00747456824926585"
"2005-05-01","545","1.98934590755754","-0.212419122877178","-0.762518076482925","0.0203098271158944","0.0700217102030955","-0.0023485941524184","0.0180716749795051","-0.0309161696883669","-0.00654042447228315","-0.0104209549810469","0.0348397137729029","0.0249473712069049","0.0105623341076746","0.0159615328905991","-0.0215609177662136","-0.0263190424997508","-0.0244403760893803","0.00878046747919837","-0.0162668750699992"
"2005-06-01","546","1.97817038750234","-0.257923063993101","-0.780082177723777","0.0203519215377258","0.0624940568146869","0.00910744316711254","0.0188137377759377","-0.0340418379551438","-0.00658241799314413","0.00511336293779678","0.024761308861861","0.0241776035153343","-0.00888722659475432","0.0210845736561861","-0.0195099239948217","-0.0528230633273835","-0.00819267559879642","-0.0020046401243372","0.00266441321870555"
"2005-07-01","547","1.97460561802796","-0.237872813632747","-0.876801447957869","0.017662273741226","0.0608129656434734","0.00673217292741572","0.0217693645881567","-0.0315848297164063","-0.0127246995982303","0.01548416951039","0.0169182624679318","0.0215837919258742","-0.00780639616116257","0.0225760030231121","-0.0202073756238083","-0.0543865933917462","-0.00883985969653625","0.00187733196627531","-0.00349797380943816"
