"date","cssed","d_t"
"1999-07-01",0.0478977883507356,0.0478977883507356
"1999-08-01",0.0525263424463045,0.00462855409556887
"1999-09-01",0.0230393962371944,-0.0294869462091101
"1999-10-01",0.0357834057692623,0.0127440095320679
"1999-11-01",0.0435774843417605,0.00779407857249814
"1999-12-01",0.0404865532649834,-0.00309093107677709
"2000-01-01",0.0386529726736887,-0.00183358059129467
"2000-02-01",-0.0115434836441328,-0.0501964563178215
"2000-03-01",-0.0480564135199923,-0.0365129298758596
"2000-04-01",0.0666654577651436,0.114721871285136
"2000-05-01",0.0431903790912158,-0.0234750786739278
"2000-06-01",0.235129260141583,0.191938881050368
"2000-07-01",0.247519413253087,0.0123901531115036
"2000-08-01",0.322693267256003,0.075173854002916
"2000-09-01",0.357836428148504,0.0351431608925006
"2000-10-01",0.369902371284375,0.0120659431358712
"2000-11-01",0.374143329756534,0.00424095847215958
"2000-12-01",0.365271986639964,-0.00887134311656999
"2001-01-01",0.32544456374337,-0.0398274228965943
"2001-02-01",0.362722064635862,0.0372775008924923
"2001-03-01",0.397611452673,0.034889388037138
"2001-04-01",0.400312677730276,0.00270122505727543
"2001-05-01",0.473041055123194,0.0727283773929188
"2001-06-01",0.477067734108298,0.00402667898510313
"2001-07-01",0.538507257900302,0.0614395237920045
"2001-08-01",0.533298465552049,-0.00520879234825301
"2001-09-01",0.670044478276626,0.136746012724577
"2001-10-01",0.723286029549761,0.0532415512731354
"2001-11-01",0.240142298259465,-0.483143731290296
"2001-12-01",0.241468316988745,0.0013260187292801
"2002-01-01",0.268196289412295,0.0267279724235494
"2002-02-01",0.282432384681949,0.0142360952696547
"2002-03-01",0.266355837442102,-0.0160765472398471
"2002-04-01",0.255495365243613,-0.0108604721984895
"2002-05-01",0.277366397748527,0.0218710325049137
"2002-06-01",0.279510249556748,0.00214385180822152
"2002-07-01",0.304132167334391,0.0246219177776426
"2002-08-01",0.33201736790877,0.0278852005743789
"2002-09-01",0.329242958961785,-0.00277440894698444
"2002-10-01",0.331697457582202,0.00245449862041694
"2002-11-01",0.327088964530558,-0.00460849305164362
"2002-12-01",0.328703073865166,0.00161410933460767
"2003-01-01",0.352359466231014,0.0236563923658482
"2003-02-01",0.342167284889902,-0.0101921813411119
"2003-03-01",0.342218846721834,5.1561831931498e-05
"2003-04-01",0.410703401080077,0.0684845543582431
"2003-05-01",0.417073558922756,0.00637015784267911
"2003-06-01",0.387482777616908,-0.0295907813058481
"2003-07-01",0.411922227334037,0.0244394497171288
"2003-08-01",0.406946030824114,-0.00497619650992292
"2003-09-01",0.406394849162863,-0.000551181661250718
"2003-10-01",0.483552738962477,0.0771578897996134
"2003-11-01",0.483104371243051,-0.000448367719425059
"2003-12-01",0.508945226573629,0.0258408553305774
"2004-01-01",0.544273722351758,0.0353284957781287
"2004-02-01",0.554690134543152,0.0104164121913947
"2004-03-01",0.547570204742623,-0.00711992980052892
"2004-04-01",0.548101633273308,0.000531428530684641
"2004-05-01",0.564853411599302,0.0167517783259945
"2004-06-01",0.562979329162986,-0.00187408243631619
"2004-07-01",0.594948989952618,0.0319696607896319
"2004-08-01",0.602503626856472,0.00755463690385381
"2004-09-01",0.639898090031803,0.0373944631753306
"2004-10-01",0.621109990555664,-0.0187880994761383
"2004-11-01",0.621428127249916,0.000318136694251829
"2004-12-01",0.749779962123561,0.128351834873644
"2005-01-01",0.815922587341671,0.0661426252181103
"2005-02-01",0.840313380899451,0.0243907935577799
"2005-03-01",0.849068103595673,0.00875472269622265
"2005-04-01",0.84942361230712,0.000355508711446842
"2005-05-01",0.923650511456322,0.0742268991492015
"2005-06-01",0.932510290702052,0.0088597792457306
"2005-07-01",1.02587031986423,0.0933600291621824
"2005-08-01",1.04945051473609,0.02358019487186
"2005-09-01",0.359776129484501,-0.689674385251594
"2005-10-01",0.431930884224465,0.0721547547399642
"2005-11-01",0.978975277070852,0.547044392846387
"2005-12-01",0.976004253955998,-0.00297102311485412
"2006-01-01",1.08370483978638,0.107700585830386
"2006-02-01",1.04932795745757,-0.0343768823288168
"2006-03-01",1.0474399727383,-0.00188798471926805
"2006-04-01",1.07045220966771,0.0230122369294108
"2006-05-01",1.04020992387432,-0.0302422857933935
"2006-06-01",1.04543345424079,0.00522353036647033
"2006-07-01",1.00048092792996,-0.0449525263108302
"2006-08-01",0.994096462330602,-0.00638446559935473
"2006-09-01",1.21888955584293,0.224793093512329
"2006-10-01",1.27093744633523,0.0520478904922968
"2006-11-01",1.203956238113,-0.0669812082222233
"2006-12-01",1.28023428321463,0.076278045101628
"2007-01-01",1.28714276982,0.00690848660537206
"2007-02-01",1.22122924195125,-0.0659135278687587
"2007-03-01",1.22274848002878,0.00151923807752988
"2007-04-01",1.22478710804994,0.00203862802116338
"2007-05-01",1.18224598479972,-0.0425411232502217
"2007-06-01",1.18793717338998,0.00569118859025945
"2007-07-01",1.1919776847404,0.00404051135042748
"2007-08-01",1.17975948593611,-0.0122181988042901
"2007-09-01",1.14301865460977,-0.0367408313263447
"2007-10-01",1.13380839391718,-0.00921026069258516
"2007-11-01",1.05825211628459,-0.0755562776325947
"2007-12-01",1.07448277422992,0.0162306579453278
"2008-01-01",1.00304892069426,-0.0714338535356598
"2008-02-01",0.999690230640298,-0.00335869005396006
"2008-03-01",1.01321564247344,0.0135254118331424
"2008-04-01",1.00886485329098,-0.00435078918246166
"2008-05-01",1.07531557467909,0.0664507213881069
"2008-06-01",1.14430109801421,0.0689855233351241
"2008-07-01",1.17698054211948,0.0326794441052677
"2008-08-01",1.19981526880853,0.0228347266890489
"2008-09-01",1.21825025453749,0.0184349857289668
"2008-10-01",0.539622795922924,-0.678627458614569
"2008-11-01",0.0450895816213624,-0.494533214301562
"2008-12-01",0.0101284739536183,-0.034961107667744
"2009-01-01",0.32506989645509,0.314941422501471
"2009-02-01",0.365108419025661,0.0400385225705712
"2009-03-01",0.330449223884349,-0.0346591951413123
"2009-04-01",0.290630089132393,-0.0398191347519553
"2009-05-01",0.240747449043935,-0.0498826400884586
"2009-06-01",0.615122017567888,0.374374568523953
"2009-07-01",0.163699391879582,-0.451422625688306
"2009-08-01",0.235029967341843,0.0713305754622606
"2009-09-01",-0.195147277852469,-0.430177245194311
"2009-10-01",-0.127839388751929,0.0673078891005403
"2009-11-01",-0.110137427328669,0.0177019614232598
"2009-12-01",-0.128165189960364,-0.0180277626316952
"2010-01-01",-0.15724956755758,-0.0290843775972159
"2010-02-01",-0.271053048269945,-0.113803480712365
"2010-03-01",-0.269975666256941,0.00107738201300434
"2010-04-01",-0.293008570696326,-0.0230329044393849
"2010-05-01",-0.316577160875791,-0.0235685901794651
"2010-06-01",-0.407660396456001,-0.0910832355802102
"2010-07-01",-0.395091341353228,0.0125690551027729
"2010-08-01",-0.406742359684706,-0.0116510183314779
"2010-09-01",-0.392717778079523,0.0140245816051834
"2010-10-01",-0.366454178736998,0.0262635993425248
"2010-11-01",-0.365353114245335,0.00110106449166238
"2010-12-01",-0.345716281435749,0.019636832809586
"2011-01-01",-0.351736024425822,-0.00601974299007255
"2011-02-01",-0.365055798640703,-0.0133197742148812
"2011-03-01",-0.428282461499976,-0.0632266628592726
"2011-04-01",-0.416580005588188,0.0117024559117873
"2011-05-01",-0.421346706881337,-0.00476670129314846
"2011-06-01",-0.412902606366192,0.00844410051514505
"2011-07-01",-0.39432683514681,0.0185757712193817
"2011-08-01",-0.383087882577378,0.0112389525694316
"2011-09-01",-0.377708717023388,0.00537916555399078
"2011-10-01",-0.437461667088145,-0.0597529500647573
"2011-11-01",-0.431336105794054,0.00612556129409112
"2011-12-01",-0.477294187606616,-0.0459580818125626
"2012-01-01",-0.452367336797651,0.0249268508089659
"2012-02-01",-0.459680507035026,-0.00731317023737516
"2012-03-01",-0.472518309270911,-0.0128378022358858
"2012-04-01",-0.478100435319725,-0.00558212604881327
"2012-05-01",-0.463285608363576,0.0148148269561493
"2012-06-01",-0.476797689325357,-0.013512080961782
"2012-07-01",-0.474212364013931,0.00258532531142677
"2012-08-01",-0.423948923568963,0.0502634404449681
"2012-09-01",-0.409880189842359,0.0140687337266034
"2012-10-01",-0.413147784992539,-0.00326759515018021
"2012-11-01",-0.402324590512516,0.0108231944800234
"2012-12-01",-0.402326596897878,-2.00638536226447e-06
"2013-01-01",-0.389012829065724,0.0133137678321547
"2013-02-01",-0.335537189566496,0.0534756394992281
"2013-03-01",-0.311326828964989,0.0242103606015069
"2013-04-01",-0.310237802927561,0.00108902603742747
"2013-05-01",-0.301797434242561,0.0084403686850001
"2013-06-01",-0.28540033343326,0.0163971008093015
"2013-07-01",-0.285230271098437,0.000170062334822739
"2013-08-01",-0.28807086961529,-0.00284059851685325
"2013-09-01",-0.274717743543356,0.0133531260719344
"2013-10-01",-0.276530471402221,-0.00181272785886485
"2013-11-01",-0.265172611934963,0.0113578594672577
"2013-12-01",-0.253473024214595,0.0116995877203681
"2014-01-01",-0.253596887291468,-0.000123863076873459
"2014-02-01",-0.253643436058793,-4.65487673245429e-05
"2014-03-01",-0.269076066621805,-0.0154326305630117
