"date","t","beta0","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18"
"1999-06-01","474","1.0063221655446","0.138327011708243","0.115685736566874","-0.018907000480653","0.0959042918281551","-0.0187446706536882","-0.0292292406565287","-0.0288723057131171","-0.0558503850980734","0.00779435889702625","-0.0349170552481228","-0.0111203218223293","0.0526896107899918","0.00619144294927784","-0.00428359457204933","-0.0119626406484397","-0.0184415071207354","-0.00463202870605456","-0.0353828324741575"
"1999-07-01","475","1.00670557315295","0.137092298086941","0.117359458555821","-0.0188944658864678","0.0958996315569414","-0.0185840123872682","-0.0290139296211937","-0.0290066429245965","-0.0556936563983847","0.00782440031669883","-0.0349693593837769","-0.0110314799889536","0.0525055667184585","0.00619804462865838","-0.00408540739119439","-0.0117282568204736","-0.0187839123540446","-0.00485937411917378","-0.0344952044493453"
"1999-08-01","476","1.00378758288949","0.130746984949934","0.125822164997421","-0.0182436962499712","0.0952780482849381","-0.0185295563484066","-0.0280681879277111","-0.028499484561862","-0.0562993232045329","0.00815634929845867","-0.03391806511594","-0.0115526325681744","0.0528917235751445","0.00657568949060976","-0.00559676244764273","-0.0115513811598851","-0.0187307639535055","-0.00519919832845576","-0.0356532127037393"
"1999-09-01","477","1.00238899232781","0.135537395977718","0.122798987429039","-0.018407113616361","0.0954611215838375","-0.0186341387085313","-0.0285298603225619","-0.0284413339976985","-0.0565776168376084","0.00860646814393129","-0.0338215685255302","-0.0114392100781368","0.0523327447799618","0.00729027109500294","-0.00548587511882881","-0.0110312038061132","-0.0191552098591237","-0.00547898059090361","-0.0364652953653743"
"1999-10-01","478","1.00637075354825","0.130131183791048","0.119149567205909","-0.0188721945582079","0.0953017107470073","-0.0184266123204584","-0.0276651300969144","-0.0287901178615971","-0.056627953568907","0.00791308804657734","-0.0328226410089873","-0.0112857891434423","0.0527785140799172","0.00740851739217368","-0.0054580038727797","-0.010895026525054","-0.0192012287076414","-0.00527631824576323","-0.0361304677777285"
"1999-11-01","479","1.00550554366503","0.1306546799954","0.119021196669271","-0.0189619353141053","0.095189024371839","-0.0183983199677025","-0.0275170394255611","-0.0285373416546823","-0.0568164340084173","0.0077204227053335","-0.0329084645999655","-0.0113499231399869","0.0527754352710917","0.007387001776603","-0.00547700231836381","-0.0111080330943409","-0.0189751541590259","-0.00525147054747595","-0.0359626105571382"
"1999-12-01","480","1.00515506084575","0.131549045816789","0.118118473555146","-0.0190683837916492","0.0950945965768813","-0.0183300164145237","-0.0276472944959704","-0.0282742304622398","-0.0568578048988314","0.00735692637162724","-0.0329462710681753","-0.0112798250427148","0.0527397967866111","0.00735889057565967","-0.00548299353523281","-0.0115731945944494","-0.018962003698754","-0.00541961217058189","-0.0351975410907036"
"2000-01-01","481","1.00317967045272","0.131921995496246","0.120567409842622","-0.0188967568646193","0.0947476337889659","-0.0179287762544136","-0.0274287985501718","-0.0281948750004603","-0.0572846683956189","0.00747864614847932","-0.0334804868323728","-0.0114457408037244","0.0527383278722482","0.00721522766168603","-0.00530573096781523","-0.0114389761622572","-0.0194419895449304","-0.00522544680999607","-0.0355748426468217"
"2000-02-01","482","0.997656766251476","0.14160619103183","0.122256104549055","-0.0186456079768724","0.0944506944656186","-0.0195430620083071","-0.0278045309955597","-0.0281441962973764","-0.0598053910665881","0.00828536876908289","-0.0311603424708534","-0.0115634006348802","0.0518868888643592","0.0086396537737969","-0.00584687910037488","-0.010919943032664","-0.0204309037732372","-0.00546568931822808","-0.0400664463752593"
"2000-03-01","483","0.99833493462237","0.141308781031937","0.123927860261427","-0.0184488573637193","0.0942963382868267","-0.0194271482506467","-0.0276207209181438","-0.0281068983014467","-0.0598184213853478","0.00815465255007196","-0.0312828493034284","-0.0113739034465641","0.0520164121388591","0.00868704300575684","-0.00586137277976011","-0.0106572999273931","-0.0206851394772563","-0.00507867328342425","-0.039147440364599"
"2000-04-01","484","0.99861287525511","0.138252490290753","0.124937383993025","-0.0187096336380361","0.0943729006702619","-0.0194156399737006","-0.0277003140504437","-0.0275915706665048","-0.0608089361305337","0.0075359207608759","-0.0316455041131825","-0.0114319088042326","0.0518502684714626","0.0083721933791041","-0.00540112809257069","-0.0094555369963307","-0.0212820020248744","-0.00463381003297189","-0.039421886692889"
"2000-05-01","485","0.992900547354063","0.144750944020916","0.129078494124878","-0.018495337876042","0.0940119078648138","-0.0209665251411458","-0.0286998033303356","-0.0271997964570729","-0.0609348662196489","0.00919702114399467","-0.0297063855111687","-0.0112552324553817","0.051596654326577","0.00830115998463992","-0.00616227080705198","-0.00974594983722166","-0.0213666816908684","-0.00175143495539591","-0.0404940980694849"
"2000-06-01","486","0.994243236615661","0.144465643968589","0.126325771602303","-0.0184454433808625","0.0943283229579063","-0.0214174845605832","-0.0278827506757152","-0.0265981975720594","-0.0613603999646162","0.010347753862514","-0.0298149865967801","-0.0115289166439949","0.0514841784573877","0.00881147806715944","-0.00642158651061471","-0.00965147387465667","-0.0211342041353292","-0.00254617355528223","-0.0411243674885804"
"2000-07-01","487","0.994737938538821","0.140429451702122","0.125181167604802","-0.0182336263045792","0.0942022346023786","-0.0218818303795146","-0.0272838742000288","-0.0254860039912545","-0.0617739243581386","0.00913634231538969","-0.0296185790403421","-0.0117974864766209","0.0516750631774367","0.00905635599312472","-0.00721993426612499","-0.00987099946795062","-0.021555925530447","-0.00365367344716275","-0.0428243427688485"
"2000-08-01","488","0.991544455142563","0.143292370270509","0.128659173812983","-0.0176674809780826","0.0936170498472557","-0.0218235282484143","-0.027157703592546","-0.0239522758408762","-0.0620123817629573","0.0100675891185935","-0.0299787337097835","-0.0116443226376986","0.0520146346677035","0.00898786021246719","-0.0075072070974285","-0.0102847502164677","-0.0211976001756279","-0.00327923945428999","-0.0428332935700383"
"2000-09-01","489","0.99103798898422","0.147835794915408","0.130587632723451","-0.017913254398057","0.0939015046717929","-0.0214158455056921","-0.0259188220467525","-0.0231809435031293","-0.0623486112500283","0.00928227596551652","-0.0271341772387309","-0.0111107579187379","0.0510057129246033","0.00886668176906166","-0.00776512279188527","-0.00955126334419406","-0.0209511470400852","-0.00347443988801424","-0.0441304731360551"
"2000-10-01","490","0.988027953613688","0.149135157396017","0.133826150421171","-0.0179277222473625","0.0934758511216971","-0.0205228220514274","-0.026285286573397","-0.0222992822292215","-0.0623067487537814","0.00861313433378961","-0.0273611101095521","-0.0107415104784715","0.0511170846901055","0.00841656089075053","-0.00822039176791764","-0.00987284682922417","-0.0212186290808675","-0.00374461097286821","-0.0440993730803005"
"2000-11-01","491","0.985802658357774","0.149904586242199","0.135229260193502","-0.0176510878893126","0.0937180717191749","-0.0208462176936263","-0.0265890752719776","-0.0227294358576663","-0.0624239915645668","0.00843459813428956","-0.0266914548393241","-0.0107889995363997","0.0507097877340151","0.00932300028628949","-0.00819925938387869","-0.00938279733917892","-0.0212237639268357","-0.00451122044460921","-0.0448955632758073"
"2000-12-01","492","0.984511837632376","0.150083092611475","0.139574065734097","-0.0175622198310877","0.093238609733396","-0.0211039550805301","-0.0260759635717473","-0.0224742334760176","-0.0624735776765657","0.0084351919319437","-0.0266756238507637","-0.0108128019238959","0.0506648443497741","0.00923741253837254","-0.00807034075220531","-0.00918615083682424","-0.0214465002790031","-0.00412407202797401","-0.0446539846706886"
